"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704_MANIFEST.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704_MANIFEST.json","1588","C22E9C5256E7B92A3112A27E898B6EC5E8B549A3B0C2AD21436B42C75D27ACC3","2026-07-04T20:56:17.3917115Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704_SHA256SUMS.txt","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704_SHA256SUMS.txt","598","716517494473D555FAFBA3E838C95756D65A4CD067C69A5F98E9D7913C042BFC","2026-07-04T20:56:17.4092632Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704.csv","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704.csv","388","B79E7A9FB514733BF9C9B9E96524A66AB259C50FCFF350BDAB2A641047B1E2BA","2026-07-04T20:56:17.3362606Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704.json","7429","BD7440E0C2FAF3493E54F64E0FFE2C86B81980F82794FD2CC253B7ECBF4AD38C","2026-07-04T20:56:17.3362606Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704.md","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_HARDENING_DELTA_AFTER_CJK_REVALIDATION_20260704.md","2113","A5D5A4B2DFB36C2A75C58A1899FFFBE75E5F163E0B8437072F4160EF0560360F","2026-07-04T20:56:17.3382681Z",,,
"noether-interlanguage-method-authority","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-interlanguage-method-authority\NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md","49095","00B7D17D40A6CB28D694D645D321275064F4F241E8653A114F4CDD7EAC956178","2026-07-04T20:56:55.3434822Z","348","F9895D79F4F02E77CABA872F3A3E4BF5FCD168CF9A11ACD940A0F9C8C15D69BE","48456"
"noether-interlanguage-method-authority","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_PERSIANATE_TAJIK_UPLOAD_POLICY_REPAIR_RETURN_20260704T205156Z.json","lane_outputs\noether-interlanguage-method-authority\NOETHER_PERSIANATE_TAJIK_UPLOAD_POLICY_REPAIR_RETURN_20260704T205156Z.json","7056","88D0788BF6BB0D52316EB88E5D5EB2518A922897A1B4070C8CFF6CA18174395D","2026-07-04T20:56:27.0832082Z","347","83F51CA2E87EDD1D870B9D411213C52A016AD2F8F5514986BC4599073563C27F","6376"
"noether-interlanguage-method-authority","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_PERSIANATE_TAJIK_UPLOAD_POLICY_REPAIR_RETURN_20260704T205156Z.md","lane_outputs\noether-interlanguage-method-authority\NOETHER_PERSIANATE_TAJIK_UPLOAD_POLICY_REPAIR_RETURN_20260704T205156Z.md","7330","2B99780B6261673FE4EA5F6432E00DA4EE2AD772088E71E5FBCEBB8DAB1FF7E5","2026-07-04T20:56:27.0812016Z","347","5015ACEB07ABC1F41713470639A4C6BBA2E5260DD56BA4BEB2116C7EE56CE8C6","6661"
"noether-interlanguage-method-authority","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_PERSIANATE_TAJIK_UPLOAD_POLICY_REPAIR_RETURN_20260704T205156Z.sha256","lane_outputs\noether-interlanguage-method-authority\NOETHER_PERSIANATE_TAJIK_UPLOAD_POLICY_REPAIR_RETURN_20260704T205156Z.sha256","280","1159A9EAF68E0308E6DDCDF93B8E4D36F3B6CA28204F1B23377347A1B32F64F4","2026-07-04T20:56:55.3397292Z","348","0642EA151983A04403E5E77301BBEB1EF9FBA7CF457CDE97387F89B15BE406B1","280"
"noether-non-slavic-core-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","lane_outputs\noether-non-slavic-core-lane\NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","419574","4BD3212AC4B65EDC0876B9858A438263C089D89599A943873E8800DE6E9DFFF1","2026-07-04T20:56:28.6483105Z","348","D71E6D807CC07A0EC17983178F06DD4363551CE986BF4FD6310476213ED1AD89","418416"
"noether-olp-relation-function-support","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","SESSION_K_FRONTIER_ADJACENT_SOURCE_CANON_RECHECK_20260704.csv","lane_outputs\noether-olp-relation-function-support\SESSION_K_FRONTIER_ADJACENT_SOURCE_CANON_RECHECK_20260704.csv","10950","84D0D10127B1EE99E6EEBE366B41968340E0D16A48A049701E50FCBF88D9F8AE","2026-07-04T20:57:41.3375087Z","347","E8EF092DF3B13FE7E04896911DF1778E381FFC0A3187194301B2B441DD44F58B","10691"
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T205627Z\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_CHECKSUMS_20260704T205627Z.sha256","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T205627Z\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_CHECKSUMS_20260704T205627Z.sha256","2093","951B1D06E848C3F9B9546E418F3D92527B45D773F97F03EBC9B62C68979E6B7D","2026-07-04T20:56:43.7901724Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T205627Z\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_HANDOFF_20260704T205627Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T205627Z\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_HANDOFF_20260704T205627Z.md","1209","8C97566ABBECC502CD9DE6E06DD2B6FBA7B5EEBED74514B5C0A79F507A6FC8C5","2026-07-04T20:56:43.5566891Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T205627Z\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_MANIFEST_20260704T205627Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_20260704T205627Z\R3_ARABIC_EXTERNAL_POINTER_PAYLOAD_PROBE_MANIFEST_20260704T205627Z.json","9677","DD386D7817CA7BBA291CEF6F9F19A0CF6E6BF3B353DDDF75748BD4B6EEAA1B6C","2026-07-04T20:56:43.6242259Z",,,
