ordinal,commit,subject,origin_head_at_packet,non_claim_boundary
1,7a7576c3,Correct 5C87 R3 R6 Non-Slavic source-gate batch,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
2,ef53a7cc,Correct 5C87 R3 R6 Non-Slavic source-gate batch,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
3,72f49824,Add 5C87 R3 R6 source-use gap dedup batch,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
4,5c87f666,Add 2B1 R3 R6 Non-Slavic source-gate batch,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
5,2b1fed31,Add R3 7B77 and R6 EB15 7B77 batch,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
6,58566b83,Add R3 EB15 R6 context boundary audit,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
7,7b77da5b,Add EB15 Non-Slavic CJK R3 visibility batch,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
8,eb15c5dd,Add R6 732B source-start continuation,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
9,732b5139,Add R3 B63 and Non-Slavic route resweep batch,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
10,732e9d62,Add Non-Slavic B63 route and R6 B63 source-start,7a7576c317fb5d85fb986437d64c6f0218e4733a,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, public/native signoff, visual inventory, term spine, sign rendering, or translation completion claim."
