"RelativePath","Bytes","LastWriteUtc","SHA256","Role"
"B3_LATEST_OUTPUTS_INVENTORY.csv","12641","2026-07-06T07:23:02.2032527Z","7F4054334F21AD8C27E882BCA22722125AD89EEA01607AC865D7851658188564","old-B branch-steward recovery pickup artifact"
"B3_TRACKED_STATUS_FIRST150.txt","21956","2026-07-06T07:23:00.6173064Z","2CD4BE7C3861580088FD35085559A5920BC318666E85EFF2C93435C779709E02","old-B branch-steward recovery pickup artifact"
"BRANCH_TREE_COUNTS_212DF.json","410","2026-07-06T07:22:07.8600888Z","5E03D8644446180D2E407C86AB5784CF2438F3B4011AE43A320C78C3A0E58EFF","old-B branch-steward recovery pickup artifact"
"BRANCH_TREE_EXTENSION_COUNTS_212DF.csv","1853","2026-07-06T07:22:09.0644498Z","FE3FB2C0F3D5EA9C862CD32DF085B4B271A259B8EA654DD40DDC026E2BCA1A84","old-B branch-steward recovery pickup artifact"
"CHANGED_PATHS_C7FB_TO_212DF.csv","8362","2026-07-06T07:22:13.1564126Z","BB41C4F20CDCAB70CEF97B13C6DF287B89FCDE06FE8BB94C44A60186C4D2CFFF","old-B branch-steward recovery pickup artifact"
"CHECKOUT_RECONCILIATION.csv","772","2026-07-06T07:23:00.5473030Z","3A3D63840CC937490CE73F0E4DEDEFB078FE1EF402830764E9147404619A8ABC","old-B branch-steward recovery pickup artifact"
"CREDENTIAL_PATTERN_SCAN.csv","0","2026-07-06T07:24:46.2010253Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","old-B branch-steward recovery pickup artifact"
"LARGE_FILE_RISKS_GE50MB.csv","0","2026-07-06T07:24:46.2030327Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","old-B branch-steward recovery pickup artifact"
"NAMED_PICKUP_EXTENSION_COUNTS.csv","108","2026-07-06T07:23:36.5200165Z","A982C1EC75F185C1EDD840016F416D5C19861E2E0531794EDE693C354639D4D5","old-B branch-steward recovery pickup artifact"
"NAMED_PICKUP_FILE_MANIFEST.csv","41430","2026-07-06T07:23:36.4288122Z","A295F82376EDB3865F1BBB6BC5C906693F5D807D903F9036DE01DC54B475BDD5","old-B branch-steward recovery pickup artifact"
"NAMED_PICKUP_ROOTS_SUMMARY.csv","1067","2026-07-06T07:23:36.4110185Z","0D775D1B50E757029EBA3C59A93F2FADEFEB63BE01895967610DA722450A2D12","old-B branch-steward recovery pickup artifact"
"NAMED_PICKUP_ZIP_LISTABILITY.csv","0","2026-07-06T07:23:36.8183617Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","old-B branch-steward recovery pickup artifact"
"POST_B3_OUTPUT_DRIFT_BY_EXTENSION.csv","156","2026-07-06T07:24:10.3650316Z","323EE13F2C05EAA852A0CC0A23393A6DF7FED24CE2E94A3E6FF34B167039A7C2","old-B branch-steward recovery pickup artifact"
"POST_B3_OUTPUT_DRIFT_BY_LANE.csv","615","2026-07-06T07:24:10.2531749Z","435F95F926F1AD1B9667A3A4A40E64E95B7D6942E856A84417F98B85EB5289B7","old-B branch-steward recovery pickup artifact"
"POST_B3_OUTPUT_DRIFT_MANIFEST.csv","85107","2026-07-06T07:24:09.8352102Z","3C35D0B276472A330FFDFEE979859EA75B0399E98DBD7E0D7D4B5D4B908EB848","old-B branch-steward recovery pickup artifact"
"README.md","5659","2026-07-06T07:25:39.9675860Z","EA8E468D77657CD4FD4C64B894BEF56887386F2C00A3301BE030401E74A77ADC","old-B branch-steward recovery pickup artifact"
"SAFETY_AND_ROUTE_GATES.csv","1004","2026-07-06T07:25:39.7803476Z","495BFD1567F8D3E548FFA40658E22684B8639D9025F454ABE7128F661F048C6F","old-B branch-steward recovery pickup artifact"
"VISIBLE_THREAD_ROUTE_STATE.csv","1155","2026-07-06T07:24:46.2110540Z","7BA1A12FE0167D7E75D0008E75D927F5C236917283EAED459C3DCDE9EC141C05","old-B branch-steward recovery pickup artifact"
