path,bytes,sha256,role
00_doc/CONTINUATION_TODO.md,1281,96BDD74850FF12EB933E680FE6373CECA2934556639D656F762E2A48DF9E08CC,public_checkpoint_evidence
00_doc/P02_ASSIGNED_LANE_STATUS_20260718.md,1446,622ED715968979E85718A72A9E020D74E49932EE8AB2D6946A8944FE858A4D3F,public_checkpoint_evidence
00_doc/README.md,1817,DE52491A798C779A4B3A7682418F4F6CBE055BC7D6BB72DF6800A1E647F6F5D7,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/05_audit/P02_tables_R646_ref_vs_R734_current.diff,1,01BA4719C80B6FE911B091A7C05124B64EEECE964E09C058EF8F9805DACA546B,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/05_audit/P02_tables_R736_current_vs_R753_live.diff,545,5A5F037E6AE60DFDA7C3931278C4E147DE42F85C81822542E597FA6A01DD6EFD,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/05_audit/R646_P02_table_survival_ledger.csv,577,2E98C0A3833D4A0678AD9D7D4096A9F6F2B243657631D6613F331720D06EBEAC,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/05_audit/R736_P02_table_survival_against_R734.csv,430,5065376C339B971A07CFBB256461F8E7B675DDFB73ACCBDE1B0D45CF08F1829F,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/05_audit/R754_P02_table_current_head_disposition.csv,483,FA514797B021A2A43098AA2732A54CDEFF09F02D44BA912B58931FE6A34079BE,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/05_audit/summary_R754.json,871,B2E3FC6E4C4C1700EB78E0572C81822A11335E4633DE10146E052D30577F19A7,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/05_audit/tableI_checks_RA31.csv,648,06CA3BE8B5366EE95E2B664298F73C364ABAC5D3C5CED0220D6EC75CD111D878,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/05_audit/tableII_lower_checks_RA34.csv,1534,136198DEBCF6ACFEEE7FB16AA3D4FE3E00412E921BCE9438574F586A7439D5AB,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/05_audit/tableII_top_checks_RA33.csv,1019,2514C60D452FC32B7334B1F329842DBC6A978FCD5B2FB6511C17F86B5DEC10AA,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/1/06_provenance/sha256_files_R754.csv,3117,22D2F91F746860A0CE254054EFC1AF4FA6A6AF48CC59130837393A1F98FCFEF7,public_checkpoint_evidence
02_inputs/prior_audits/R754/Noether_R754_LocalCodex_P02_TableII_Lower_CurrentHead_SourceAudit_NoPatch_20260704/README_R754.md,1674,01A68381AD01C3E54661159541D1029208A191E1884F67547E58890AB391B03E,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/audit/p02_RA65_environment_balance.csv,317,F0EF31C0ACEA3101C159D3BBDD3C8D4D734A8B712005477AE28A7DD27973883B,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/audit/p02_RA65_final_consolidation.csv,314,FDFD539C3CED67D5710A6E2C599F397D0C2B4030565CCF46DCEFBFA1081D5D97,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/audit/p02_RA65_no_new_patch_traps.csv,513,3F281068E3054E357174138B24DCAF3BB1CF3A0D0B6379F3D2670EBF6EE83190,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/audit/p02_RA65_nu_v_rebase_checks.csv,462,FF5A3B8808FD8E397BA29FFA1834CD42B2FF165A8A3C93B9EEEBF48A8D314E45,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/audit/p02_RA65_table_propagation_checks.csv,735,25F5DC1E045A6B43202D00D6932092A98F3E20F7885405559203CCB1B1328338,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/audit/p02_RA65_tag_inventory.csv,1384,897557932C81F8307D890300B318A6A58289A0796FE9295E0A368C24C6A257C2,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/audit/source_witness_manifest_RA65.csv,641,15B49696CCF7BB876C456739BB901BED72330CB8B821351D61DACDCCAE5E1190,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/METHOD_NOTE_RA65.md,999,61AD04DB34FA34C7749F1E79DC0C2AF8B767F2547F55D9C2E5A459786C4DCDA9,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/provenance/sha256_files.csv,1093,038E4851940706BC86E056CED5A3386209D407DE2BF2BC5B1BF081353A019738,public_checkpoint_evidence
02_inputs/prior_audits/RA65/Noether_P02_RA65_FinalConsolidation_Audit_WebDrop_20260614/README.md,1309,E708B94F7315AF01791009A497195AF922764AF22B269D1E478DF53EB8916E32,public_checkpoint_evidence
02_inputs/web_loose_artifacts/patch_replacements.json,2686,4FA943FF06F87B46ABCA3DB49B433AFD8D1CC121BAEB0812AA89CF4AB309A1E9,public_checkpoint_evidence
02_inputs/web_loose_artifacts/render_pixel_comparison.csv,1637,AC117753061CD709056AEB91B0AD5065C5E9F057E28F3618A6D0434864FCFB2C,public_checkpoint_evidence
03_audit/current_head_to_final_P02.diff,72176,1D0620A1A37E55F2BA9CB84DFEE7682C2F92AA058A1C16AE6C161B08E2150878,public_checkpoint_evidence
03_audit/current_head_to_merged.diff,63139,F2818B16A0D77019D179DE6CDDBE903D9CBAD8C1FE62BC8C196E76562A4A18D4,public_checkpoint_evidence
03_audit/current_ledgers/NOETHER_CORRECTION_ORIGIN_LEDGER_after_P02.csv,164594,E91EC5C67A911CB99BCA300802B9612F3E0D099C351B0BA587B458AFBE9DF21D,public_checkpoint_evidence
03_audit/current_ledgers/NOETHER_CORRECTION_ORIGIN_LEDGER_before_P02.csv,158681,F81636514E9D5A2B411562CB8A5CBCB30F486B43BDF560E4E0B8F547418AC7A9,public_checkpoint_evidence
03_audit/current_ledgers/NOETHER_HARD_MATH_ERROR_LEDGER_after_P02.csv,75100,A3BE6C8E0819E71A4CE674215AF87968D870EE9DEC840540AF82EFDBF3483685,public_checkpoint_evidence
03_audit/current_ledgers/NOETHER_HARD_MATH_ERROR_LEDGER_before_P02.csv,71149,946F07E3FC1ED4F3E6803487249160F6A073FE041A73F52003C1A30AE738E1D1,public_checkpoint_evidence
