archive_path,source_basename,bytes,sha256,width_px,height_px,color_mode,embedded_dpi_x,embedded_dpi_y,modified_utc,category,public_disposition,parent_pdf_index_0based,parent_pdf_page_1based,printed_page,expose,linked_tex_object,linked_audit_entry,generator_script_basename,generator_source_sha256,generator_timestamp,generator_tool_class,generator_candidate_count,bbox_coordinate_system,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_dpi,processing_profile,description,session_read_count,first_read_timestamp,last_read_timestamp,viewer_attachment_count,viewer_attachment_sha256,viewer_attachment_dimensions,viewer_source_lanczos_max_mean_absolute_error,viewer_source_lanczos_max_changed_fraction,viewer_attachment_correlation,replay_disposition,qa_disposition,parent_scan_sha256
,cve585_a.png,283434,9BC8989D4915F76A0481DA5111054063A56C503F2AD4DC064643AE104FBA5843,13858,4758,L,,,2026-07-27T12:58:28.650237+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,585,586,572,X Appendix,sga6_fr_workpass.tex,1337,cve0p585.py,BE2EFC8DE876CD95FABBAE2C10DA873B238852EB3DC9CF4F67CDDB2A6217FFF3,2026-07-27T12:58:25.352311+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.135,0.98,0.345,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T12:59:16.446Z,2026-07-27T12:59:16.446Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
,cve585_b.png,282366,1E8201EE224D96060752848005AC6026F515350C0C431F6D6FC266BB64762D1A,13858,4759,L,,,2026-07-27T12:58:31.879975+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,585,586,572,X Appendix,sga6_fr_workpass.tex,1337,cve0p585.py,BE2EFC8DE876CD95FABBAE2C10DA873B238852EB3DC9CF4F67CDDB2A6217FFF3,2026-07-27T12:58:25.352311+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.335,0.98,0.545,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T12:59:17.792Z,2026-07-27T12:59:17.792Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
,cve585_c.png,290270,A6CD8ECB4AF6818E2E973E801041A3CA62B9A7E076AE3937C3B7577A32FD5DDE,13858,4758,L,,,2026-07-27T12:58:35.056676+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,585,586,572,X Appendix,sga6_fr_workpass.tex,1337,cve0p585.py,BE2EFC8DE876CD95FABBAE2C10DA873B238852EB3DC9CF4F67CDDB2A6217FFF3,2026-07-27T12:58:25.352311+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.535,0.98,0.745,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T13:00:39.268Z,2026-07-27T13:00:39.268Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
,cve585_d.png,250227,B9C62EFD30EE706D1BD4DCEC0C77D329501CA64C79E17C71D53C854DEDECBDA3,13858,5664,L,,,2026-07-27T12:58:38.709867+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,585,586,572,X Appendix,sga6_fr_workpass.tex,1337,cve0p585.py,BE2EFC8DE876CD95FABBAE2C10DA873B238852EB3DC9CF4F67CDDB2A6217FFF3,2026-07-27T12:58:25.352311+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.735,0.98,0.985,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T13:00:40.083Z,2026-07-27T13:00:40.083Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
,cve585_top.png,173818,E01F3060B107698AA1CC2D34A3E353CED67E3C8ECD2E45391B1556DAA58D6792,13858,2946,L,,,2026-07-27T12:58:26.792973+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,585,586,572,X Appendix,sga6_fr_workpass.tex,1337,cve0p585.py,BE2EFC8DE876CD95FABBAE2C10DA873B238852EB3DC9CF4F67CDDB2A6217FFF3,2026-07-27T12:58:25.352311+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.015,0.98,0.145,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T12:59:15.444Z,2026-07-27T12:59:15.444Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
,cve586_a.png,209289,242B7F72D1B30E12F1515C4DB0352B76224E0F3CE77C0247E91CBB49DB9FBA26,13858,4758,L,,,2026-07-27T13:07:24.138427+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,586,587,573,X Appendix,sga6_fr_workpass.tex,1338,cve0p586.py,6E8C2BA0707792CBC48556D7560FB036E42DB5C8F6F4E098AED8E8B395C6C62D,2026-07-27T13:07:20.865685+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.135,0.98,0.345,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T13:08:10.370Z,2026-07-27T13:08:10.370Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
,cve586_b.png,254771,92C8FEAAD45211432C80F064C49A011C97ECA285D23C5C609D8FB95E314BFFE2,13858,4759,L,,,2026-07-27T13:07:27.298496+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,586,587,573,X Appendix,sga6_fr_workpass.tex,1338,cve0p586.py,6E8C2BA0707792CBC48556D7560FB036E42DB5C8F6F4E098AED8E8B395C6C62D,2026-07-27T13:07:20.865685+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.335,0.98,0.545,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T13:08:11.375Z,2026-07-27T13:08:11.375Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
,cve586_c.png,265278,B12C95962A11FB0F059A878C66EEE03B26FE9222D5C6898C57C9DF8B9572C3EF,13858,4758,L,,,2026-07-27T13:07:30.548506+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,586,587,573,X Appendix,sga6_fr_workpass.tex,1338,cve0p586.py,6E8C2BA0707792CBC48556D7560FB036E42DB5C8F6F4E098AED8E8B395C6C62D,2026-07-27T13:07:20.865685+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.535,0.98,0.745,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T13:08:59.802Z,2026-07-27T13:08:59.802Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
,cve586_d.png,198938,07979C97EA5CFAC79B3F6C63392AF9438C3A14B1F5CE791CF6344A09A1A7F6C6,13858,5664,L,,,2026-07-27T13:07:34.235929+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,586,587,573,X Appendix,sga6_fr_workpass.tex,1338,cve0p586.py,6E8C2BA0707792CBC48556D7560FB036E42DB5C8F6F4E098AED8E8B395C6C62D,2026-07-27T13:07:20.865685+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.735,0.98,0.985,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T13:09:00.599Z,2026-07-27T13:09:00.599Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
,cve586_top.png,133539,961DC2028314B30D0AFFF94AB837A35F5853D45C67470A4FE27A504DC38DE47D,13858,2946,L,,,2026-07-27T13:07:22.278575+00:00,routine_full_width_page_band_derivative,rights_blocked_not_public,586,587,573,X Appendix,sga6_fr_workpass.tex,1338,cve0p586.py,6E8C2BA0707792CBC48556D7560FB036E42DB5C8F6F4E098AED8E8B395C6C62D,2026-07-27T13:07:20.865685+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.03,0.015,0.98,0.145,2400,grayscale;autocontrast_cutoff_1;contrast_1.9;sharpness_1.6,,1,2026-07-27T13:08:09.598Z,2026-07-27T13:08:09.598Z,0,,,,,,source_identity_and_png_decode_verified_no_pixel_replay,routine_page_band_metadata_only_pixels_withheld_for_rights,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
