"root_id","local_path","dest_path","bytes","sha256","git_blob_sha1"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\B3_HANDOFF_SENT_C033F393.md","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/B3_HANDOFF_SENT_C033F393.md","955","a191ec177f3b101487a2e398d9a835bdd8867db317aba693000c4d38b3e1f1a4","e09fd0e931a5face094baaf9450c192b7aff48ef"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\BRANCH_COMPARE_COMMITS_1FA37D6D_TO_C033F393.csv","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/BRANCH_COMPARE_COMMITS_1FA37D6D_TO_C033F393.csv","286","bb7c38284918fd66a6d6e39f106b11c49cef184b32122636f5361ed9e60fbdec","54b876028c23d2bd657983b28d949e8e2e3eac84"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\BRANCH_COMPARE_FILES_1FA37D6D_TO_C033F393.csv","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/BRANCH_COMPARE_FILES_1FA37D6D_TO_C033F393.csv","9729","75e5d817d8037d9493a5b0f0be8ebdf95781799cc56484658694bb913d14d809","85334ef3e44445b689ce0ea913eb9ebe36003903"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\BRANCH_COMPARE_SUMMARY_C033F393.csv","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/BRANCH_COMPARE_SUMMARY_C033F393.csv","370","caede26ee63da0cb4a7f5d6baf1cbc6372f5284c59227795d181a037fb862b94","d46cbed881f91a3df1ed8d58554d03c8577df805"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\EXACT_BLOCKER_RECOVERY_ROWS_C033F393.csv","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/EXACT_BLOCKER_RECOVERY_ROWS_C033F393.csv","858","55ae6677a49a58551b724ae909b893b886860a26a682e624c1a285366829b141","75b5de9cafbb46836f27d89cb864e68626b6ec41"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\MANIFEST.csv","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/MANIFEST.csv","995","3b6216a49a2d6560ba53cd7d9e8f912429d06a6d0a58ea1afe0d0fad21bdaeeb","6185d70e49b99d4619ee0497536169b181539792"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\PARENT_PACKET_VISIBILITY_INVENTORY_C033F393.csv","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/PARENT_PACKET_VISIBILITY_INVENTORY_C033F393.csv","465","b2a027aebfd93f12934483ad17b8410b2c07d3387bd96adb6de812914d3a57b6","43c5cdbf58c9dcdf54a15433b7fc7fc6781554fa"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\README.md","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/README.md","3805","c5c1c9c6b14014daaf70bd392d7cab26b9fe4fda2cb3b24d5ef63840d6cba918","41c18acfc6f481404261a77e1263c9997f113440"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\SHA256SUMS.txt","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/SHA256SUMS.txt","928","ac654e6e7fdf1bcb83a762699ade73a60f7d622d25acdbe2a7483ecad3cb5ebe","48b5c54c488d7a53b9eae810c71a85b57807e1b1"
"non_slavic_c033_18b_1fa_branch_visibility","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707\SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_C033F393.csv","coordination/non-slavic-core-c033f393-18b-1fa-branch-visibility-20260707/NON_SLAVIC_CORE_C033F393_18B_1FA_BRANCH_VISIBILITY_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_C033F393.csv","887","c3c1f798049f646e731ad40e303a87c620a01b362980cd52a2cf3bcd6b87c4a9","c93daab564f4994cf206d2e94bc8b2bd002ed596"
