"entry_type","package_role","package_priority","name","local_path","bytes","sha256","last_write_time_local","notes"
"file","core_witness_table","required","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","72245","C8284C7AB1168C8A1FB5FC0F1A7938056359D889C9AD904B2D6E79DBEFD6D331","2026-07-05T07:53:51.3937292+02:00","Main Slavic target-language source-canon witness table; source evidence only."
"file","core_witness_table","required","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.json","87406","938281C5FA21A46A7EA610B538709D9DB21572B2C7DF38E2177239ECE6EA9D75","2026-07-05T07:53:51.3994961+02:00","Main Slavic target-language source-canon witness table; source evidence only."
"file","core_witness_table","required","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md","3501","8D8FEF1DB85737B58C0CC1DB1C11309F039EFDE5ED22CFA9605826ED9C536D1A","2026-07-05T07:53:51.5198828+02:00","Main Slavic target-language source-canon witness table; source evidence only."
"file","durable_run_log","required","NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","171438","46ABD9A7DA6DFBBB699FB49ADAE9185D9607AEA36CB8647AC4246AD874A9F1B7","2026-07-05T07:06:59.8181269+02:00","Durable lane log with source-canon decisions, blockers, hashes, and no-claim boundaries."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.csv","26529","79F797800920305DE383FF702D61177C5B5A6E4D84169D8D50A52A1EBB5F7343","2026-07-05T07:54:05.2870888+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.json","36563","FCFDD66E3735851D3BA399D8ADB2B4EB0FA1070F7563525C7D1503CC9B206F9E","2026-07-05T07:54:05.3246927+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.md","11290","1CC288A43FA8E0F5C8B3D2E8342AED7B4976906805D717ABE0E07BC231DED8FE","2026-07-05T07:54:05.3904945+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.csv","29078","C8267061DB34F6A8367E2CEC7CACA66B1678F4FBDEF608AF8D79775436D9F5A5","2026-07-04T23:08:37.1128281+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.json","39555","031FBE347827CA43B633AC1EA20F7E298A27FA9FCAFF8DB10E73AD497887CA7E","2026-07-04T23:08:37.1618103+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ARXIV_FRONTIER_RECHECK_20260704.md","3409","E98EC942474A299F8FA713B008F16D81F8416365410A3BD7152CC674DFA9B076","2026-07-04T23:08:37.4498086+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_DEEPENING_20260704.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_DEEPENING_20260704.csv","3100","3E21230EB2434B942A3B80DE88FCE0B3F85DC27156A88750004ADD238C1E1D39","2026-07-04T19:28:52.7031014+02:00","Source-canon addendum linked from the main witness summary or run log."
"file","source_canon_addendum","required","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_DEEPENING_20260704.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_DEEPENING_20260704.json","3713","F99485E075B1B06C063C854F348251B38EEDFDE68BA21A3AA2A21B382E39B2E4","2026-07-04T19:28:52.7091331+02:00","Source-canon addendum linked from the main witness summary or run log."
