language_code,language_name,repo,path,url,reason,detail
pl,Polish,mhorod/tcs-suffering,aatl/chapters/B/ideal.tex,https://github.com/mhorod/tcs-suffering/blob/1f8574d57c312b80c65b2e67374843251de1626a/aatl/chapters/B/ideal.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,mhorod/tcs-suffering,aatl/chapters/Exercises/3/main.tex,https://github.com/mhorod/tcs-suffering/blob/1f8574d57c312b80c65b2e67374843251de1626a/aatl/chapters/Exercises/3/main.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,mhorod/tcs-suffering,aatl/chapters/Exercises/4/main.tex,https://github.com/mhorod/tcs-suffering/blob/1f8574d57c312b80c65b2e67374843251de1626a/aatl/chapters/Exercises/4/main.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,shgalus/shg,doc/algebra.tex,https://github.com/shgalus/shg/blob/cf3e8f31559a8e06ed217f0661b3dcf9f82709cb/doc/algebra.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,Rafisto/uni,6_semester_2026/algebra/lecture.tex,https://github.com/Rafisto/uni/blob/d4c296b0773defbabdaf7029b338f48577db4187/6_semester_2026/algebra/lecture.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,mdbrnowski/notes,src/algebra/lec3_structures.tex,https://github.com/mdbrnowski/notes/blob/91d90397867685f21c594a5ffc86d518afb0f309/src/algebra/lec3_structures.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,TCA166/notes,eatl/eatl.tex,https://github.com/TCA166/notes/blob/f1e5d9562135ae824643e4e7b04881f2cf4923bf/eatl/eatl.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,TCA166/notes,algebra/algebra.tex,https://github.com/TCA166/notes/blob/f1e5d9562135ae824643e4e7b04881f2cf4923bf/algebra/algebra.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,mlodyjesienin/Algebra-Komputerowa,06rozkladalnosc.tex,https://github.com/mlodyjesienin/Algebra-Komputerowa/blob/c8dabbbbc0649386cd6a5beca3057a75dee2726f/06rozkladalnosc.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,mlodyjesienin/Algebra-Komputerowa,05teoria-pierscieni.tex,https://github.com/mlodyjesienin/Algebra-Komputerowa/blob/c8dabbbbc0649386cd6a5beca3057a75dee2726f/05teoria-pierscieni.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,stosowana-pl/sprawozdania_fizyka_LaTeX,1. Wahadło fizyczne/wersja 2/1.tex,https://github.com/stosowana-pl/sprawozdania_fizyka_LaTeX/blob/a1b53a01bba21534ee5c327bb4c1f40fe133af8b/1. Wahadło fizyczne/wersja 2/1.tex,blocked_missing_or_unclear_license_metadata,
pl,Polish,Rafisto/uni,1_semester_2023/algebra_1/lecture.tex,https://github.com/Rafisto/uni/blob/d4c296b0773defbabdaf7029b338f48577db4187/1_semester_2023/algebra_1/lecture.tex,blocked_missing_or_unclear_license_metadata,
