"file_name","relative_path","byte_count","sha256","last_write_time","upload_policy","non_claim_boundary"
"NOETHER_R7_ACTIVE_ROW_SOURCE_CANON_INSUFFICIENT_ACQUISITION_LEDGER_20260705.md","outputs/NOETHER_R7_ACTIVE_ROW_SOURCE_CANON_INSUFFICIENT_ACQUISITION_LEDGER_20260705.md","1664","FD38B41AC9D410D69BD7DA5533630D787FB2D194282FDEAD6708558628E03A4A","2026-07-05T17:12:07","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_ACTIVE_ROW_SOURCE_CANON_INSUFFICIENT_ACQUISITION_ROWS_20260705.csv","outputs/NOETHER_R7_ACTIVE_ROW_SOURCE_CANON_INSUFFICIENT_ACQUISITION_ROWS_20260705.csv","35034","E8C226338B79E10A3E97D7AF06553C9606D5FBBADD0E25A171D845720E450DF2","2026-07-05T17:09:13","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_ACTIVE_ROW_SOURCE_CANON_SUFFICIENCY_CLASSIFICATION_20260705.md","outputs/NOETHER_R7_ACTIVE_ROW_SOURCE_CANON_SUFFICIENCY_CLASSIFICATION_20260705.md","2024","68B3AF3DDA45C3D406B271373E82A255DFAC1E0C963661D1CD42EBC7575D6F26","2026-07-05T17:12:07","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_ACTIVE_ROW_SOURCE_CANON_SUFFICIENCY_CLASSIFICATION_ROWS_20260705.csv","outputs/NOETHER_R7_ACTIVE_ROW_SOURCE_CANON_SUFFICIENCY_CLASSIFICATION_ROWS_20260705.csv","53752","90AF6ACAE4D56ADE18D75D1E7D15442144B42912F4171AC36DD92D7CEA05C5D0","2026-07-05T17:09:13","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_ACTIVE_SUFFICIENT_ROW_DRAFT_SUPPORT_20260705.csv","outputs/NOETHER_R7_ACTIVE_SUFFICIENT_ROW_DRAFT_SUPPORT_20260705.csv","14983","E0C9E11C322AB088D3865100EF33CCAB7EA2473E94E73D2CDA63D5F425E5FB88","2026-07-05T17:10:46","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_ACTIVE_SUFFICIENT_ROW_DRAFT_SUPPORT_20260705.md","outputs/NOETHER_R7_ACTIVE_SUFFICIENT_ROW_DRAFT_SUPPORT_20260705.md","1459","5B3D7B3EBDB4ACABABF8CE100680C5BABA58830F0BA57D48B4FD336C5AABCE48","2026-07-05T17:12:07","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_BRUNEI_DBP_HTTP_FALLBACK_ROUTE_CAPTURE_20260705.md","outputs/NOETHER_R7_BRUNEI_DBP_HTTP_FALLBACK_ROUTE_CAPTURE_20260705.md","2463","5B601092C51056314F4A2E80472452E51743357074E7FFE740E585877DA41D50","2026-07-05T06:11:23","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_BRUNEI_DBP_HTTP_FALLBACK_ROUTE_CAPTURE_ROWS_20260705.csv","outputs/NOETHER_R7_BRUNEI_DBP_HTTP_FALLBACK_ROUTE_CAPTURE_ROWS_20260705.csv","12313","74A0D92A503DD3C09F64BD98C5F875230C24556CAFFE58306AAFAB74574FACE6","2026-07-05T06:11:23","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_BRUNEI_SINGAPORE_EXACT_CONTENT_SOURCE_AUDIT_20260704.md","outputs/NOETHER_R7_BRUNEI_SINGAPORE_EXACT_CONTENT_SOURCE_AUDIT_20260704.md","4866","929BF22206FF6474D9DCF384DE919A0F775F8BE31E6B3400BCF74EB7E57AA3DA","2026-07-04T22:44:30","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_BRUNEI_SINGAPORE_EXACT_CONTENT_SOURCE_AUDIT_ROWS_20260704.csv","outputs/NOETHER_R7_BRUNEI_SINGAPORE_EXACT_CONTENT_SOURCE_AUDIT_ROWS_20260704.csv","20389","3DA4610FDD6BFFD29B0CED3A419ABFFA3862BAE610EFC7C32D3F189AC4969A8A","2026-07-04T22:43:49","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_BRUNEI_SINGAPORE_OFFICIAL_ROUTE_REINFORCEMENT_20260705.md","outputs/NOETHER_R7_BRUNEI_SINGAPORE_OFFICIAL_ROUTE_REINFORCEMENT_20260705.md","3690","92BA7BBA8645A8CD31D3B8E9974AB177BD77A5A50358E92C7D24320619CFED1A","2026-07-05T02:22:30","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_BRUNEI_SINGAPORE_OFFICIAL_ROUTE_REINFORCEMENT_ROWS_20260705.csv","outputs/NOETHER_R7_BRUNEI_SINGAPORE_OFFICIAL_ROUTE_REINFORCEMENT_ROWS_20260705.csv","22639","D6FFF4A7C5B7950574349A7900712D62BC4AB4CF4A1AF080FFFC59FD914060A0","2026-07-05T02:22:30","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
"NOETHER_R7_CAMBODIA_OER_KROU_MATH_ROUTE_CAPTURE_20260705.md","outputs/NOETHER_R7_CAMBODIA_OER_KROU_MATH_ROUTE_CAPTURE_20260705.md","2539","86F18041542D3CE58AC6FB86B7E310A3D8F212FCEF82FC6DEF2B65ADC08B10A6","2026-07-05T07:03:32","manifest_or_lane_artifact_only_no_raw_source_body_payload","not translation evidence; not term approval; no native review; no canonical approval; no license clearance; no gate promotion; no completion claim"
