"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-persianate-tajik-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256","3125","5F6C43FB3CBF55833C92B6E3C646D05703C9D2A6DDB2A0A91026B073093F03B6","2026-07-05T06:04:31.3762329Z","494","B1F3085FBD0404B7B1D89F2E0A66BCDF7ED7BB55B59374B0F2236EDBAE46FC9B","2985"
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_CHECKSUMS_20260705T060457Z.sha256","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_CHECKSUMS_20260705T060457Z.sha256","934","50F345E898900B39FD95311E48D2E95AB39377ED5EA133008D7F41C921AFFF67","2026-07-05T06:05:12.4499277Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_HANDOFF_20260705T060457Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_HANDOFF_20260705T060457Z.md","1785","86539816CD3B66EC67857DC160B6EE1AAC0F620350C40286C979421FDC4AFE6A","2026-07-05T06:05:12.0320426Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_MANIFEST_20260705T060457Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_MANIFEST_20260705T060457Z.json","9562","FBF53F0FA11CC70E0E41F5D9149447D5987AE942218FC3A97C5D67C9B2E9B294","2026-07-05T06:05:12.2686232Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_ROWS_20260705T060457Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_ROWS_20260705T060457Z.csv","3505","2390CB4E91C11B45CE32FD0E4C466090D855DF90841585C6AB090DAEE371808F","2026-07-05T06:05:11.6800546Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_ROWS_20260705T060457Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_ROWS_20260705T060457Z.json","4521","75FEE38CAD4E2FA08B2FAC3FBC15B2A82B08E8BB92410D42F803FE7E6D0CEA15","2026-07-05T06:05:11.7064008Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_VALIDATION_20260705T060457Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_VALIDATION_20260705T060457Z.json","3393","8465FB199CBA4D746A110D89B68384DD5FD5910743F1F860777BFC8E8A645718","2026-07-05T06:05:12.0143872Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_QUERY_ROWS_20260705T060457Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_QUERY_ROWS_20260705T060457Z.csv","6904","958EED9F41AF99A0A3382BD2CA8020C0A5D1A88E435BC90C9D371043A435B0F7","2026-07-05T06:05:11.7084006Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_QUERY_ROWS_20260705T060457Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_20260705T060457Z\R3_GITHUB_LIVE_SOURCE_ARCHIVE_QUERY_ROWS_20260705T060457Z.json","9451","F5A160BA21C4BEC324A89221A1120E66B3C3FC4F4AF596FC7079B0D3903482C9","2026-07-05T06:05:11.7123991Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_CURRENT.txt","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_GITHUB_LIVE_SOURCE_ARCHIVE_METADATA_FRONTIER_CURRENT.txt","1981","F4DF8F695390ED9654BFB719C4B7F65600090AD3273889D31E5510D2B5C04ACE","2026-07-05T06:05:12.4519335Z",,,
