"lane","delta_status","source_path","source_relative_path","bytes","sha256","source_last_write_utc","package_action","base_frontier","frontier_package","frontier_sha256","frontier_bytes"
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","619610","01E37F125A62322451388F068E71BBF7E28F0448F1A112F62252E821E65EC6D4","2026-07-04T20:25:54.9522942Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","433859","8957E428CACBADA148C65E9894FCF73C0931BDA5722C8CC8A842F23150BE69C4","2026-07-04T20:25:53.2088492Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","536609","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","2026-07-04T20:25:55.8961763Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","237597","3619ABBA0744E357DBF67C9D92DDB673A9CA962DE6AB689BFABA1FF185E7D8F7","2026-07-04T20:25:56.9040981Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\prs_af_ecampus_algebra_abdullah_momand_pdf.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\prs_af_ecampus_algebra_abdullah_momand_pdf.pdf","7993810","5145F1EFA0AB4275AD3CBF03C0016A3362D5D7A6EDE3444FDE512719E813D8F4","2026-07-04T20:25:59.6472215Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\ps_af_ecampus_linear_algebra_abdullah_momand_pdf_adjacent.pdf","6020046","743773B7AE7ED7D44BF8537D7281E6572C3239C7681268305FD668152567168A","2026-07-04T20:26:01.6529196Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\tg_bgu_vestnik_2022_higher_algebra_bibliographic_pdf.pdf","3851845","02CD5D8A47F7A273B67DD6A445911332AD948C26CB88A65778B18D92E9B457A9","2026-07-04T20:26:10.1673463Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202551Z\fetched\tg_zarowadk_asos_matemat_oli_2_linear_algebra_pdf.pdf","11122231","E6EB2E8D9B1E493667E3C9851EBCBFC115503ED2D0917634B7D2BC5CAD6E33F8","2026-07-04T20:26:07.4411765Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_cayley_hamilton_noetherian_matrix_pdf.pdf","619610","01E37F125A62322451388F068E71BBF7E28F0448F1A112F62252E821E65EC6D4","2026-07-04T20:27:12.2545059Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_damascus_prufer_arithmetical_ring_noetherian_pdf.pdf","433859","8957E428CACBADA148C65E9894FCF73C0931BDA5722C8CC8A842F23150BE69C4","2026-07-04T20:27:10.6296396Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_fezzan_kronecker_hadamard_noetherian_matrix_ring_pdf.pdf","536609","971692613BFD9312B364BD0740F8401BB6372635CF3BF092F7B3DCBE601D2A15","2026-07-04T20:27:13.3085739Z","omitted_raw_source_body","through package 333",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","R3_SOURCE_CANON_GAP_REFRESH_20260704T202708Z\fetched\ar_shamra_invariance_system_theory_secondary_html.html","237597","1C96766B86AD1336829B8A387B1E1E2626298E59B7A6B3AA8F2C17C45ABB0C2F","2026-07-04T20:27:14.2019434Z","omitted_raw_source_body","through package 333",,,
