path,sha256,bytes
"ADVERSE_EVIDENCE_LEDGER.csv","128AF711C3EA5A0A1DF213204E344AB4881EB4120282DA0B3D36D312D2C9A95A","5921"
"BUILD_AND_VISUAL_QA.md","D9AE002691CC1E30B5F0FF16C0047D298500A4860BC50C3F5192F98176B19159","2589"
"decisions/NOE-P24-ABSOLUTE-PRIME-IDEAL.ja.json","70E584E20F6CA2B60D60E2BBA6C27E81C6FADFBE65A4ECCC0722A0C9BF2769C1","13013"
"decisions/NOE-P24-ASSOCIATED-PRIME.ja.json","6DAA686DEB25064F870E0F6E9F7A593235F3FDBC78FD2184BB569E5B7B53ED3A","12732"
"decisions/NOE-P24-BASIC-IDEAL.ja.json","3B94B5C717C00CA4C9A8EF39E65B9AAE34098D0089C824EA4B56FFF0557372ED","13257"
"decisions/NOE-P24-CORRESPONDING-ZERO-SYSTEM.ja.json","98406805B43B59E0E3DE66BBA6FC8C155674012CB02313934021CAC919480686","13698"
"decisions/NOE-P24-ELEMENTARY-DIVISOR.ja.json","97C597D349B5F7E9F77AD24E07E6A0DB0CF4FB4043FF4ACF6951AC8D0219DD69","12815"
"decisions/NOE-P24-GALOIS-EXTENSION.ja.json","D5FCDD224C21B840F25C50B75C201477B2172E358B3B99CF92D4DE41AD45D1B6","12587"
"decisions/NOE-P24-INDIVIDUAL-NORM.ja.json","369E64A6069CA8C4AF0584D37EE87F6E7788B801C2DA7AE8F96F55602E49E1DD","13150"
"decisions/NOE-P24-PRIMARY-FUNCTION.ja.json","9458568C0AE2ED647A42FA7E9B1A17681971B7E3AF1F24C0167F9E9B932F4EC7","13060"
"decisions/NOE-P24-PRIME-FUNCTION.ja.json","0186E101663FD81837C4B049FDED1D07E49AC4B64B136BE859BC6928940C4966","13268"
"decisions/NOE-P24-RESIDUE-FIELD.ja.json","363FF1F50CD16B856C97E13A753106758626E4AF58DDDFFC0908314C0A2AC949","12627"
"decisions/NOE-P24-ZERO-FIELD.ja.json","3C0EA38B0A13211D71EF9D81E8AD9F407390B7658EC17966D923A80BF08A0A96","13315"
"DIFFICULTY_AND_FAILURE_LEDGER.csv","FB7F684E17F75620C2B027E40C437F2B707FCDDA992F80D1EA99C2FE07FD55C5","10541"
"DISPLAY_CORRESPONDENCE.csv","8B58B6B2E69D4657C5B97AB1AF43E0C829CA8E39126BC6974ED00AF0170F7EED","7239"
"EVIDENCE_GRAPH_NODES.csv","78E4E1A65CDC2801C9DA956BF0BB2F00D7ACE83072655423BCA95FA2BC4169A7","11378"
"EVIDENCE_GRAPH.csv","EF49143A4948DBEF7A60D9C9C53C111C9CB2C3DBD9A25C26506D794284A32392","10255"
"FOOTNOTE_CORRESPONDENCE.csv","212C267A541BA6B391BF6771B0D275C1610F3DE9D89736C5BC0E1D0532B61837","2314"
"MANIFEST.csv","3C0A5598F68CB476271805D43266864729DD1DE34097DD79AC03026691FCA2FB","5285"
"Noether_Paper24_Japanese_SourceReconciled_v001.tex","E597F143D06B8EC4CD0CE5CBE42A1DB77C86D65FD080CDE6206C57379930704E","110716"
"output/pdf/build_final_pass1_console.log","CBA2AF9392089CA05E4F3B664BC1D52CBC67B7A3A20102E8DEF6E7C31919E30B","5641"
"output/pdf/build_final_pass2_console.log","CBA2AF9392089CA05E4F3B664BC1D52CBC67B7A3A20102E8DEF6E7C31919E30B","5641"
"output/pdf/Noether_Paper24_Japanese_SourceReconciled_v001.aux","49285EADAE57B4B46AC03647C8719FC2C2454E06EF61B677048F05C1D48B2425","70"
"output/pdf/Noether_Paper24_Japanese_SourceReconciled_v001.log","7D0C0AFEF660C3195790AAAEA5D04491066E5928840E92E4E4F4E89641CF53ED","25442"
"output/pdf/Noether_Paper24_Japanese_SourceReconciled_v001.pdf","C1032A418366B61DCC9F7EC743FDA29E60C6CB2CB7032DA4AAC941D95820DBDB","472241"
"output/pdf/Noether_Paper24_Japanese_SourceReconciled_v001.txt","D7A6765954426D566A1902B5F31105908028F966C83E7553DEFB3978BC64F6E4","98953"
"README.md","FCBB83A715F0CAFDB8A6F6091549B8C32A5B6862D58665B940128A88DF02C0E0","1234"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-01.png","A3F35B46A1613D780EA8A27E36EB4DA0174B3BFE4B082DC4482DAD480D55A852","1029876"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-02.png","DB69D352DCB3E27FB7BD90043166860B475439CFE794B29C232AD028B9B19951","825989"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-03.png","B81B4476ADEFD5B41C87FD7B429D32068D444C9B0CBF7CA7BC310817FC02A69D","993422"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-04.png","BDF88B0D88FD13ADC021DBE9951D0A486489F8FEEF3F820D16B639A79FC18C62","1008662"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-05.png","6C00B626F2949C7C02AD37FFC4D40406694869881B9091305EA1AECC1DEBFAB9","981354"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-06.png","985CCF29F70AA5E9C2EAAF07AC2A8CFAC866689DC3CE256C47CD3274A6AFF696","927495"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-07.png","1E6E25E5A4C25D0FEEC470F143640165F9E569531CF4DD7CEBD3E2A842198D08","1027193"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-08.png","EAEE5C38210940CDBF4FD16E8CF6C8D4489C7D2711C6DCAAF1B1685273DC9F7C","1060187"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-09.png","793383239031FE9D43CEFC57487D4173F6BB4FA51B2A62E05F52B4C0FE31EA81","1053772"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-10.png","6ECACE0F05971A3614137FA9BC4074D626DDF900D4F22E687C5F0B65CACA6669","956468"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-11.png","EA08B35083FF4068CCBD6416D8B9CD8AFCAFD72A9178E44CCB1979793FEC4803","660520"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-12.png","D857C1BFC156E14D2FB218CA19C5E2885B644958D80E97DC4ED31FAFCCE45F01","868342"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-13.png","ED4602B94A3C1E5869086264CEFEFA146CAE2B32A6CDFF8ED235FCF35F2BCF88","1095118"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-14.png","B82CD14D1C4DDF668727EE21FAB9FE7CF7D1FF616206EB06B7FD15BC35F362CA","776725"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-15.png","87FA671C2B8CCDCBC40517BBF39E809EE7C18B90856859FC954AA27EC455E66F","880708"
"render_check/Noether_Paper24_Japanese_SourceReconciled_v001-16.png","CF9276F30459C4A9092DA5CE269CE99991D8D530D0A0BBC18A2642BA1F3BBDFF","313845"
"SOURCE_CHECK.md","825326CCDFA4352C3526D137271BBA4205D068509423910C3D17218CDB26003D","4932"
"SOURCE_USE.md","649B653B059A73E07E9305CC48EB0C0A298084A303E1D005D0056FE816E76F9B","3295"
"STATUS.md","D6B81C5CB854655C5A3201827BE911FEDAD8A3CA51DA8CC76FB740EC063D029C","1887"
"STRUCTURAL_DEPENDENCY_RANGES.csv","83A100D0B353AC1A99671315565D9BF1E21907D7146F72F44F4A8FFA5DF1445C","2355"
"STRUCTURAL_INDEX.csv","4FCAB4894C2891ACC26570719BA6E77A0086A3DB750366ABB82F63D0355F6803","5192"
"STRUCTURAL_INDEX.json","C809015E7BBB37304C4A674741ED5CFB084A90E97DF4E4771763AF3E8FE54099","4778"
"TERMINOLOGY_AND_ADVERSE_LEDGER.csv","154999649242F05C6AA8F20F2FB3616E63D21F99C8D4462076B0DA80714037B5","7415"
"VISUAL_EVIDENCE_INDEX.csv","6173C0C1F60D6DA1DC8EBF713C99715036BB45E98C25D10B571BD5D261C36BB0","25012"
"VISUAL_EVIDENCE_INDEX.jsonl","4DB00B9A7DCEA77F200148781364CE16E67ADF84EC5C48B4D53B2E836E58B0F1","58980"
"VISUAL_EVIDENCE_INDEX.schema.json","259981CE539593A72A27B9111F5A822376B9C30B36C6D9FDB9BC5475C0F9F7D5","9311"
"VISUAL_EVIDENCE_VALIDATION_REPORT.json","0F14AEE614BBE0E557CF560CF013CCD34E0F73022BA32DE0ACD816B7D895EFDA","4125"
"VISUAL_SCOPE_AND_CAVEATS.md","36C9F21A9C8F14A573D2FB9B7B401AAEB2E20052DEC23026B247FE22C2813999","3110"
