"root_id","relative_path","expected_bytes","expected_sha256","status","detail"
"non_slavic_2bd_recovery_batch_route","ARABIC_25B_VALIDATION_2BD.csv","901","22AF8B22ECDFCD159E7475FE5A624DABDDB5E9AEFF1BB6E4D5ACF24EF2497D25","ok","ok"
"non_slavic_2bd_recovery_batch_route","ARABIC_BLOCKERS_2BD.csv","2067","032D00A7E68BC0C0E7FEB044BE724288E9583D0AB9464677D9DCB5E38C4B6CDF","ok","ok"
"non_slavic_2bd_recovery_batch_route","ARABIC_SIX_ROW_SOURCE_USE_GAP_ROLLUP_2BD.csv","7998","0B7E63F1711D9F88F61851595147D0BF54BECE9E5AE3E3B84E7209CBBD3EBC80","ok","ok"
"non_slavic_2bd_recovery_batch_route","B3_HANDOFF_READY_2BD.md","1558","2E8FEE74BCBEB9346A17008FEF767351CF7CC7F338543949AD485CB7E3DD5ABC","ok","ok"
"non_slavic_2bd_recovery_batch_route","B3_HANDOFF_SENT_2BD.md","841","EA7B385C438FDB53725F5F7312F83B73FD0AB1DC5517EE79C53AF892AAA370AB","ok","ok"
"non_slavic_2bd_recovery_batch_route","B3_PACKAGE_ROOTS_2BD.csv","2676","8223EBA056D161165BF8F94E00605FDDC39D8B196B1F8F2587C55E13DF3A1DEA","ok","ok"
"non_slavic_2bd_recovery_batch_route","B3_REPLAY_SUMMARY_2BD.csv","112","12FA881EE068C22CA6E6F6D24C7BA6FE3AE425F97A56F7C9B9FDF3C33C8C64B1","ok","ok"
"non_slavic_2bd_recovery_batch_route","BRANCH_COMMITS_4C_TO_2BD.csv","132","B61C6A7F730B121EAB4F27E27D9E976F9B12A8F072F00CE77B0E52BB5165D67F","ok","ok"
"non_slavic_2bd_recovery_batch_route","BRANCH_COMPARE_4C_TO_2BD.csv","24279","2AF2B9C12226B9B969D16C9EAF40E122BAFF30CAFC25914461D62315D18C5E5F","ok","ok"
"non_slavic_2bd_recovery_batch_route","CHILD_LANE_SOURCE_GATE_SUMMARY_2BD.csv","1665","790B9D1EA10A6D3DAA5B8B3E5C4A77251308CE20CEBA0050304186822692FB29","ok","ok"
"non_slavic_2bd_recovery_batch_route","CJK_NATIVE_2BD_COUNTS.csv","277","D968A44ED146EC6BB034F14CA52A591431C3E0B66997913141A0D4E3A83956F7","ok","ok"
"non_slavic_2bd_recovery_batch_route","CJK_NATIVE_BLOCKERS_2BD.csv","2873","6ADAD13BAD11889514B2D1BB020090E2BA8B8A36E62F8D10EDD509391DEBBF08","ok","ok"
"non_slavic_2bd_recovery_batch_route","CJK_NATIVE_SOURCE_USE_FABLE_ROLLUP_2BD.csv","8396","2D19ECFC7D5D8A4E116B0C84388575CB7021E1B381AF01C800A159041162B535","ok","ok"
"non_slavic_2bd_recovery_batch_route","EXACT_BLOCKERS_AND_RECOVERY_ROWS_2BD.csv","1372","8E0F9DC3CEBF26B2ACEFFF2E575F53A63AF96A7C15DC6280DF968FACC0FF96CA","ok","ok"
"non_slavic_2bd_recovery_batch_route","FABLE_SOURCE_USE_ADVERSE_LEDGER_2BD.csv","730","57034B11FC4AA50E67BD7B624405DE8F62B3FEA4834A5387C4A2930C36072E1F","ok","ok"
"non_slavic_2bd_recovery_batch_route","PERSIANATE_TAJIK_25B_COUNTS_2BD.csv","890","67190DBC934615D0FF59037300F05862834E0CC165B15A419948B8C017BD8A0C","ok","ok"
"non_slavic_2bd_recovery_batch_route","PERSIANATE_TAJIK_BLOCKERS_2BD.csv","9093","A2A5956FE81247D77D334B9B85E76332F32DE2758DB6E121F8A1A01D5D355B2B","ok","ok"
"non_slavic_2bd_recovery_batch_route","PERSIANATE_TAJIK_SOURCE_USE_GAP_ROLLUP_2BD.csv","4494","6C901C45F0F6A4BA838C489930DCFB8C7CC0A19D9DD0BA11C0B62F537DFF5C8E","ok","ok"
"non_slavic_2bd_recovery_batch_route","R6_IDLE_BLOCKERS_2BD.csv","1122","519FE6CF39B4D68F68B6401F6183210B2E5C96B0946A7DECB91432695E0E20D9","ok","ok"
"non_slavic_2bd_recovery_batch_route","R6_IDLE_COUNTS_2BD.csv","409","BED2F59CFAD8B2AA39F76DF6CD30AF41FDDB97115302CC6774BA6B5DBCDDB802","ok","ok"
"non_slavic_2bd_recovery_batch_route","R6_IDLE_FABLE_ADVERSE_ROLLUP_2BD.csv","971","A7B54CD6E561A52D898BB50423B6743DC233A1F2D387A1ECE60A5A81ECCDDA54","ok","ok"
"non_slavic_2bd_recovery_batch_route","R6_IDLE_SOURCE_USE_ROLLUP_2BD.csv","1699","E27D2E75C627121F518D0EC44C4C2A0696EDCAB7CF1B7D21C8487D7B7C0892B9","ok","ok"
"non_slavic_2bd_recovery_batch_route","README.md","777","DDD3928872F7D529579B324D042AEF9111166932BCC29569103BBCCE8A1E1594","ok","ok"
"non_slavic_2bd_recovery_batch_route","SUMMARY.json","1135","5DF6810B9A3D721F53AC41A5F48E19836868E1BF08882F9A38F791F9D8CA6EA9","ok","ok"
"r6_2bd_current_head_source_start","b3/B3_ROUTE.csv","720","f74d9777b4fb47aac262403f8a0c11d74eb3635480936a4cc571f99216020188","ok","ok"
"r6_2bd_current_head_source_start","blockers/R6_2BD3E449_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","2060","f59a2a311c8b60fabe1235ef2d9781247af54f4ef32c4b9bc53e050c79c6d90a","ok","ok"
"r6_2bd_current_head_source_start","branch-current/R6_2BD3E449_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","553","c57129276b3c718e96faa8098f755eef47d85fd4a41a40f3707b2597d0a89dcf","ok","ok"
"r6_2bd_current_head_source_start","branch-current/R6_2BD3E449_LOCAL_HEAD_NAMED_FILE_HITS.csv","5","f01a374e9c81e3db89b3a42940c4d6a5447684986a1296e42bf13f196eed6295","ok","ok"
