artifact_id,branch_head,remote_path,tree_sha,bytes,category,required_action,source_use_label,boundary
C7FB-B3-0053,c7fb7e644e04102b67cc5da379ba9d4226feaef8,handoff-bodies/olp-relation-function-support-20260705/review-only-templates/parent-outputs/MALAY_INDONESIAN_OPERATOR_SLOT_FUNCTION_DOMAIN_RETURN_LEDGER_TEMPLATE_V2_20260701T091500Z.csv,a5940d109929f87845f9b8ee83272621d8d28724,10140,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
C7FB-B3-0054,c7fb7e644e04102b67cc5da379ba9d4226feaef8,handoff-bodies/olp-relation-function-support-20260705/review-only-templates/parent-outputs/MALAY_INDONESIAN_OPERATOR_SLOT_FUNCTION_DOMAIN_RETURN_LEDGER_TEMPLATE_V2_20260701T091500Z.json,de426638c1ab623bb82c21e625932f930a447aef,28093,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
C7FB-B3-0055,c7fb7e644e04102b67cc5da379ba9d4226feaef8,handoff-bodies/olp-relation-function-support-20260705/review-only-templates/parent-outputs/MALAY_INDONESIAN_OPERATOR_SLOT_FUNCTION_DOMAIN_RETURN_LEDGER_TEMPLATE_V2_20260701T091500Z.md,aa140cf2e0574fc489d9166ff0991dbd826ae5ab,5393,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
C7FB-B3-0213,c7fb7e644e04102b67cc5da379ba9d4226feaef8,language-source-bodies/cjk-draft-source-evidence-20260705/native-source-bodies/ko/weak-leads-and-gap-audits/ko_github_source_package_search_audit_20260704.json,950e77477a3f9ffd33d28f051df9b22b7fc76388,3212,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
C7FB-B3-0215,c7fb7e644e04102b67cc5da379ba9d4226feaef8,language-source-bodies/cjk/native-source-bodies/ko/weak-leads-and-gap-audits/ko_github_source_package_search_audit_20260704.json,950e77477a3f9ffd33d28f051df9b22b7fc76388,3212,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
C7FB-B3-0267,c7fb7e644e04102b67cc5da379ba9d4226feaef8,language-source-bodies/r7-malay-sea-pacific-20260705/support/PACKAGE_SUMMARY.json,7fb09e64464986cc6bd47f299ce2c21720d80796,436,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
C7FB-B3-0272,c7fb7e644e04102b67cc5da379ba9d4226feaef8,language-source-bodies/romance-b3-transfer-ready-20260706/FRENCH_ROMANCE_CANDIDATE_SEARCHED_PATH_BLOCKERS_20260706.csv,89b434dbef6efaf4cacdf13ae96af1c2ac17ebc7,37101,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
C7FB-B3-0829,c7fb7e644e04102b67cc5da379ba9d4226feaef8,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r7-malay-sea-pacific/NOETHER_R7_MALAY_SEA_PACIFIC_DURABLE_RUN_LOG_20260704.md,d9e19bfd6648ba2f5b74b4fb781858f0bcdc72a8,20612,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
C7FB-B3-0830,c7fb7e644e04102b67cc5da379ba9d4226feaef8,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r7-malay-sea-pacific/NOETHER_R7_OUTPUT_MANIFEST_AND_CHECKSUMS_20260704.csv,ffec82b521cf38dce38743bf952a82f215572265,3869,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
C7FB-B3-0831,c7fb7e644e04102b67cc5da379ba9d4226feaef8,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE326_20260704T221012_ROLLING_DELTA_AFTER_PACKAGE325/lane_outputs/noether-r7-malay-sea-pacific/NOETHER_R7_SOURCE_CANON_GITHUB_SCHEMA_ALIGNMENT_20260704.md,23e057a10fd91422f53fa847620f0fd1ebb37c4b,4890,b3-packaged-artifact,inspect/package route; do not mutate language payload,branch-visible-packaged-artifact-index,index only; B3 owns package/push and source publication decisions
