"candidate_id","language_gate","row_scope","title","local_path","sha256","bytes","capture_status","source_use_label","exact_context_rows","formula_or_definition_neighboring_rows","route","script_codepoint_note","arabic_block_chars","urdu_specific_chars","latin_chars","review_only_status","hard_boundary"
"UR-WB-LA-000","ur_Arab","Urdu Wikibooks linear algebra overview","لکیری_الجبرا","source-bodies\ur_Arab\UR-WB-LA-000_main_ur_wikibooks_linear_algebra_raw.wikitext","f026efe306d9e5759c6605682664714e94a812c74595e93a4bbc5b7864ae46f6","996","captured","Urdu-script mathematical source-body candidate; source-acquisition/support only; not Arabic/Persian authorization","18","15","Urdu/Hindustani source-acquisition/support only","Urdu Arabic-script source candidate; keep Urdu/Hindustani gate separate from Arabic/Persian.","317","9","109","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
"UR-WB-LA-001","ur_Arab","linear algebra foundations","لکیری_الجبرا/باب_1","source-bodies\ur_Arab\UR-WB-LA-001_bab1_ur_wikibooks_linear_algebra_raw.wikitext","6986ffa44e1b11c69642bc31a2b4fa3a9f5ad89ab8e66f08ea9e66cec6cbfbdb","15007","captured","Urdu-script mathematical source-body candidate; source-acquisition/support only; not Arabic/Persian authorization","40","36","Urdu/Hindustani source-acquisition/support only","Urdu Arabic-script source candidate; keep Urdu/Hindustani gate separate from Arabic/Persian.","3791","613","2510","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
"UR-WB-LA-002","ur_Arab","matrices and systems","لکیری_الجبرا/باب_2","source-bodies\ur_Arab\UR-WB-LA-002_bab2_ur_wikibooks_linear_algebra_raw.wikitext","7f159a655be44f4ac555a322a3e0fffd9a4456f090a0dd554dec791b4cff9237","27043","captured","Urdu-script mathematical source-body candidate; source-acquisition/support only; not Arabic/Persian authorization","40","32","Urdu/Hindustani source-acquisition/support only","Urdu Arabic-script source candidate; keep Urdu/Hindustani gate separate from Arabic/Persian.","7431","978","3090","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
"UR-WB-LA-003","ur_Arab","vectors and vector spaces","لکیری_الجبرا/باب_3","source-bodies\ur_Arab\UR-WB-LA-003_bab3_ur_wikibooks_linear_algebra_raw.wikitext","ea5e7f629cc1d07d5b70be5c7fd29b4a17d19a53dbc152239b178b4f44ed0ff6","9159","captured","Urdu-script mathematical source-body candidate; source-acquisition/support only; not Arabic/Persian authorization","34","32","Urdu/Hindustani source-acquisition/support only","Urdu Arabic-script source candidate; keep Urdu/Hindustani gate separate from Arabic/Persian.","2385","339","1501","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
"UR-WB-LA-004","ur_Arab","linear transformations","لکیری_الجبرا/باب_4","source-bodies\ur_Arab\UR-WB-LA-004_bab4_ur_wikibooks_linear_algebra_raw.wikitext","eccee2ed8693a2e60e0890053f65b2766ca677bff1cd822e9783cd8293e27d42","31701","captured","Urdu-script mathematical source-body candidate; source-acquisition/support only; not Arabic/Persian authorization","40","39","Urdu/Hindustani source-acquisition/support only","Urdu Arabic-script source candidate; keep Urdu/Hindustani gate separate from Arabic/Persian.","8781","1410","5162","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
"UR-WB-LA-005","ur_Arab","determinants and related structures","لکیری_الجبرا/باب_5","source-bodies\ur_Arab\UR-WB-LA-005_bab5_ur_wikibooks_linear_algebra_raw.wikitext","8806f2b3e8f7e6d4f10517a4449e8cc5c1b0fa0a265a4c1abb3bc43fed5ee4b9","16543","captured","Urdu-script mathematical source-body candidate; source-acquisition/support only; not Arabic/Persian authorization","40","39","Urdu/Hindustani source-acquisition/support only","Urdu Arabic-script source candidate; keep Urdu/Hindustani gate separate from Arabic/Persian.","4591","600","2972","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
"UR-WB-LA-006","ur_Arab","eigenvalue/eigenvector/eigenspace prose","لکیری_الجبرا/باب_6","source-bodies\ur_Arab\UR-WB-LA-006_bab6_ur_wikibooks_linear_algebra_raw.wikitext","21c66b2a3832303cd1c6cbd379526995a48ddb00c2e0439ee831f31f8360e207","11061","captured","Urdu-script mathematical source-body candidate; source-acquisition/support only; not Arabic/Persian authorization","40","39","Urdu/Hindustani source-acquisition/support only","Urdu Arabic-script source candidate; keep Urdu/Hindustani gate separate from Arabic/Persian.","2706","443","2248","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
"UR-WB-LA-007","ur_Arab","diagonalization and advanced linear algebra prose","لکیری_الجبرا/باب_7","source-bodies\ur_Arab\UR-WB-LA-007_bab7_ur_wikibooks_linear_algebra_raw.wikitext","7dcbd4e6d434d7c51208f1411e66361b7571a31e11d79ba5997863322e3961d5","17521","captured","Urdu-script mathematical source-body candidate; source-acquisition/support only; not Arabic/Persian authorization","40","39","Urdu/Hindustani source-acquisition/support only","Urdu Arabic-script source candidate; keep Urdu/Hindustani gate separate from Arabic/Persian.","5032","801","2566","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
"UR-WB-LA-008","ur_Arab","adjacent linear algebra prose","لکیری_الجبرا/باب_8","source-bodies\ur_Arab\UR-WB-LA-008_bab8_ur_wikibooks_linear_algebra_raw.wikitext","8816e9349b30a7d415452a1731783f333e8cf73dea6b5e850d9ce8591fba1f6d","20447","captured","Urdu-script mathematical source-body candidate; source-acquisition/support only; not Arabic/Persian authorization","16","15","Urdu/Hindustani source-acquisition/support only","Urdu Arabic-script source candidate; keep Urdu/Hindustani gate separate from Arabic/Persian.","6432","973","2476","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
"OTA-CEBIR-003","ota_Arab","Ottoman algebra manuscript provenance lead","Takiyuddin'in Cebir Risalesi DergiPark PDF","source-bodies\ota_Arab\OTA-CEBIR-003_DergiPark_Takiyuddin_Cebir_Risalesi.pdf","a6a1b0e09ec00894c136376686a8545c8e9248a5776d8fc536affc2532fb4f3a","11264217","captured","Ottoman/Turkic RTL-adjacent provenance lead; not literal Ottoman Arabic-script mathematical source body","40","20","Ottoman/Turkic provenance-only; literal source-body blocker remains","Ottoman/Turkic provenance lead; codepoints do not certify literal Ottoman Arabic-script source body.","0","0","25006","source-evidence/review-only; generated-draft/non-canonical support only if separately consumed","No bridge promotion; no Arabic/Persian/Dari/Tajik/Urdu/Hindustani/Pan-Turkic merge without independent gate closure."
