lane,concept_id,concept,stratum,fill_status_recommendation,candidate_forms,hit_summary,source_body_boundary,forms
arabic_farsi_or_controlled_arabic,C2-prime_ideal,prime ideal,curriculum_algebra,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-elementary_divisor,elementary divisor,noether_corpus,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-resultant,resultant,noether_corpus,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-assumption,assumption,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-conversely,conversely,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-equation,equation,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-exercise,exercise,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-exists,exists,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-for_all,for all,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-formula,formula,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-identity,identity,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-if_and_only_if,if and only if,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-notation,notation,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-proposition,proposition,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-relation,relation,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-respectively,respectively,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-statement,statement,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
arabic_farsi_or_controlled_arabic,C2-therefore,therefore,proof_grammar,gap_after_current_sourcebody_probe,[],[],source-body probe only; row-context review required; never automatic promotion,
