"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_20260704.csv","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_20260704.csv","37435","A8D253FF454B749B6A915FA164AE20C0F970415E62618A89B91891A69716BC82","2026-07-04T20:18:30.5997950Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_20260704.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_20260704.json","46244","2DD74105577050E628FF4B83F1EF59781070DEC58CA6C70D7FBC4F4ECF423295","2026-07-04T20:18:30.5860081Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_20260704.md","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_20260704.md","26298","D11CCDC6E78BA77CAF31E650C7295FEBCC412F2D0E559469369C8B1B8141FBD5","2026-07-04T20:18:30.7024137Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_MANIFEST_20260704.json","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_MANIFEST_20260704.json","2057","A21833F93EDFD1A38C640DC92DF7393CF60E3FB0CFC4A2A59CA89AA3E6C26E41","2026-07-04T20:18:31.0264175Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_RUNLOG_ADDENDUM_20260704.md","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_RUNLOG_ADDENDUM_20260704.md","641","8D4B4B6113C27DA5C8DFAC6A56093D726B346576D63766B7719BA8D12E246E62","2026-07-04T20:18:30.7084342Z",,,
"noether-cjk-native-source-evidence","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_SHA256SUMS_20260704.txt","lane_outputs\noether-cjk-native-source-evidence\NOETHER_PROGRAM_SOURCE_CANON_CROSS_LANE_INVENTORY_SHA256SUMS_20260704.txt","567","A65256422CD8A775A14BA093041DED47B46CA2E933974E82ED724C27BAB21B93","2026-07-04T20:18:30.8902320Z",,,
"noether-interlanguage-method-authority","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CROSS_LANE_SOURCE_WITNESS_FIELD_COVERAGE_AUDIT_20260704T201532Z.json","lane_outputs\noether-interlanguage-method-authority\NOETHER_CROSS_LANE_SOURCE_WITNESS_FIELD_COVERAGE_AUDIT_20260704T201532Z.json","10169","8E15BA6F069251050A6FB4E4D3B7A7E97F3E003C11635E262D10EDEAE331BAB7","2026-07-04T20:17:51.1853895Z",,,
"noether-interlanguage-method-authority","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CROSS_LANE_SOURCE_WITNESS_FIELD_COVERAGE_AUDIT_20260704T201532Z.md","lane_outputs\noether-interlanguage-method-authority\NOETHER_CROSS_LANE_SOURCE_WITNESS_FIELD_COVERAGE_AUDIT_20260704T201532Z.md","6402","2D3870F5A90AC3205B9F9EF055EA91E9408DD2657F288B4B12E8A261055A7A95","2026-07-04T20:17:51.1813764Z",,,
"noether-interlanguage-method-authority","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-interlanguage-method-authority\NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md","26458","3133B20710E92198363D5FB61330D86B045569A7A42EADFE9CF1FE07DB6FE997","2026-07-04T20:17:51.1873958Z","327","1D8D6DE44D9F1E562DF07A8696C97D176DAED9D7D8B59F1BB874C7C826F8F5CC","24582"
"noether-olp-relation-function-support","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_20260704.sha256","lane_outputs\noether-olp-relation-function-support\SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_20260704.sha256","6860","A1F55D81FF54DD516F980680B50E15FE9A4A18054544D8286652F34AB0D54EEB","2026-07-04T20:18:18.0771453Z","326","D36778CEC3E105A443D11D0FB7D21B3972E4BFAF5DDDDAFB5B661CE75CAE58D8","6491"
