"lane","delta_status","source_path","source_relative_path","bytes","sha256","source_last_write_utc","package_action","base_frontier","frontier_package","frontier_sha256","frontier_bytes"
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\kyrgyz_ocr_kir_fast_20260704\kyrgyz_ocr_kir_fast_inventory_20260704.csv","sources\kyrgyz_ocr_kir_fast_20260704\kyrgyz_ocr_kir_fast_inventory_20260704.csv","1780","726C99FA88BFF5894A207B48C5C2547B63C2E70A9940EDBFF2D68381638C6942","2026-07-04T18:09:59.3741857Z","omitted_raw_source_body","through package 304",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\kyrgyz_ocr_kir_fast_20260704\OCR-KY-CWS-002_daramet_algebra_8_klass_kir_fast_psm6_150dpi_ocr.txt","sources\kyrgyz_ocr_kir_fast_20260704\OCR-KY-CWS-002_daramet_algebra_8_klass_kir_fast_psm6_150dpi_ocr.txt","248344","D4DB3471E8BEFC6E1BD0EF96429617C15F71B61B7B1E583935F6E002CCEA600A","2026-07-04T18:07:11.2587915Z","omitted_raw_source_body","through package 304",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\kyrgyz_ocr_kir_fast_20260704\OCR-KY-GCS-002_okuma_math_reference_dictionary_kir_fast_psm6_150dpi_ocr.txt","sources\kyrgyz_ocr_kir_fast_20260704\OCR-KY-GCS-002_okuma_math_reference_dictionary_kir_fast_psm6_150dpi_ocr.txt","250184","8C71AC103322144A85771FA1090B7E72C7013241BACFEF7E509BD075CF447405","2026-07-04T18:09:59.1013988Z","omitted_raw_source_body","through package 304",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_canon_resweep_20260704\RSW-TK-001_kesgitle_matematikadan_olimpiada_meseleler.pdf","sources\source_canon_resweep_20260704\RSW-TK-001_kesgitle_matematikadan_olimpiada_meseleler.pdf","8607006","29D14DF40716C5043953CA164F372E70328AADC947C042395389060CEE55A205","2026-07-04T18:25:24.7049730Z","omitted_raw_source_body","through package 304",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_canon_resweep_20260704\RSW-TK-001_kesgitle_matematikadan_olimpiada_meseleler.txt","sources\source_canon_resweep_20260704\RSW-TK-001_kesgitle_matematikadan_olimpiada_meseleler.txt","548856","2B68B260B1F19186CA6DACC25724455653216B7F21E006050A7390ED60D67683","2026-07-04T18:25:34.0889530Z","omitted_raw_source_body","through package 304",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_canon_resweep_20260704\RSW-TK-002_kitaphana_book_15_algebra_we_elementar_matematika.pdf","sources\source_canon_resweep_20260704\RSW-TK-002_kitaphana_book_15_algebra_we_elementar_matematika.pdf","1946480","D0EA01430FC3ECCC3F11945D7051D588F9134D5CEE7AE132E2F16008BA3AA0FF","2026-07-04T18:25:35.4462687Z","omitted_raw_source_body","through package 304",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_canon_resweep_20260704\RSW-TK-002_kitaphana_book_15_algebra_we_elementar_matematika.txt","sources\source_canon_resweep_20260704\RSW-TK-002_kitaphana_book_15_algebra_we_elementar_matematika.txt","402780","321D636C07A9E8B255DD620F0B69E5E8C14010EAA940402F0B74AA22C0CB9F6C","2026-07-04T18:25:36.3029802Z","omitted_raw_source_body","through package 304",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_canon_resweep_20260704\RSW-TK-003_kitaphana_book_1403_russian_turkmen_math_dictionary.pdf","sources\source_canon_resweep_20260704\RSW-TK-003_kitaphana_book_1403_russian_turkmen_math_dictionary.pdf","1256765","9EAA43426EA30983000CDCF8BF488F336E61267DA83762F8ED84A5E2A6D543DE","2026-07-04T18:25:37.2116284Z","omitted_raw_source_body","through package 304",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_canon_resweep_20260704\RSW-TK-003_kitaphana_book_1403_russian_turkmen_math_dictionary.txt","sources\source_canon_resweep_20260704\RSW-TK-003_kitaphana_book_1403_russian_turkmen_math_dictionary.txt","368971","A53BC6FF20EE68B987450F341B7F79279973FE33EBF1D430C6CCDCA53C1E96E1","2026-07-04T18:25:38.1559232Z","omitted_raw_source_body","through package 304",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\source_canon_resweep_20260704\RSW-TT-001_edu_tatar_7_class_algebra_minimum.pdf","sources\source_canon_resweep_20260704\RSW-TT-001_edu_tatar_7_class_algebra_minimum.pdf","254188","8C6065A51152E3DE7C530C071B19E90FF0B4E3F72C9AC25A5B3501C7CD3A8D78","2026-07-04T18:25:13.1321242Z","omitted_raw_source_body","through package 304",,,
