"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-non-slavic-core-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","lane_outputs\noether-non-slavic-core-lane\NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","350513","75714ECB76F8A167100C504A3AEE723BF86097A210EFC0B62364430241A00CA0","2026-07-04T18:30:57.8153032Z","300","365AD972E8BEC731CD6F846634ECA27BB068E24E170D879B4708DB1EA6BC4C09","332128"
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_CURRENT_SOURCE_RESWEEP_20260704.csv","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_CURRENT_SOURCE_RESWEEP_20260704.csv","7218","1049EB53734E14A030047B0F21F075659FF04075E3AC5CABE7BB63264E9FB620","2026-07-04T18:26:15.2901206Z",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_CURRENT_SOURCE_RESWEEP_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_CURRENT_SOURCE_RESWEEP_20260704.md","5924","4ABCA1020C3C09986E5C7B31A08F403413A34DD4F36ADAB1A11C18EEF02D2FC7","2026-07-04T18:27:51.2539586Z",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_CURRENT_SOURCE_RESWEEP_CAPTURE_SHA256_20260704.txt","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_CURRENT_SOURCE_RESWEEP_CAPTURE_SHA256_20260704.txt","2445","EB8AF70471CD8894E1894340E97E62D1B3F386BEB99B931EA6ED39BE9080B5DA","2026-07-04T18:26:15.3889512Z",,,
"noether-r2-pan-turkic-hard-blockers","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md","39986","E403F6C5743496E927E37E7BB17B3E07333A63A3042A9271A758594E6CB41FD2","2026-07-04T18:28:45.8685999Z","300","B8B4D95C6A2925CC6F7B05C1A6204DF4C96ACC6AA84CD80E55C8AF1AE3C3DD8A","33516"
"noether-r2-pan-turkic-hard-blockers","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_FULL_CAPTURE_MACHINE_TEXT_SCAN_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_FULL_CAPTURE_MACHINE_TEXT_SCAN_20260704.md","6381","131189C41774F4CDBF0AF1D5E84027772A6E510432F53FF5AD42EADFF84908EA","2026-07-04T18:18:04.7092320Z","300","1A7C56BE813BF09DD6F8DD7A99AF1D30E30BDA8527357BEF694100D091906F17","6089"
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_KYRGYZ_OCR_GATE_ATTEMPT_20260704.csv","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_KYRGYZ_OCR_GATE_ATTEMPT_20260704.csv","20947","7D76E1FA39AD79E79F82A0914757808B60EF22FEA418E97221C2E6CBD512EDD9","2026-07-04T18:18:04.7054801Z",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_KYRGYZ_OCR_GATE_ATTEMPT_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_KYRGYZ_OCR_GATE_ATTEMPT_20260704.md","5756","88E09B8A9B2C0DB06293CA1DEF657D9B5CD1C1A4CB7E04F3932FCACEE7C38B2A","2026-07-04T18:18:04.7054801Z",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_KYRGYZ_OCR_GATE_CAPTURE_SHA256_20260704.txt","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_KYRGYZ_OCR_GATE_CAPTURE_SHA256_20260704.txt","634","046C19677F5E4882C59CF9349277FC48B2941A7E8157A62D74B8DF709E1DD5A9","2026-07-04T18:18:04.7072244Z",,,
"noether-r2-pan-turkic-hard-blockers","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_SOURCE_CANON_WITNESS_TABLE_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_SOURCE_CANON_WITNESS_TABLE_20260704.md","16545","73E218E50BE163BEAFE4F7392A55287EAA69B02FD869E1646225105D3C8CCAC4","2026-07-04T18:27:51.2539586Z","300","E1A190296CA8E86242C438DCDE54B4E59C2302BFF2887A84567239D849B5E2F5","15640"
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_UYGHUR_CURRENT_EXACT_CANDIDATE_CAPTURE_SHA256_20260704.txt","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_UYGHUR_CURRENT_EXACT_CANDIDATE_CAPTURE_SHA256_20260704.txt","1365","6662D0D1B4DFE404F5EA89F2BCE7C3DCBEEFC12C02090C35585B21BAB6821E0E","2026-07-04T18:31:25.3778090Z",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_UYGHUR_CURRENT_EXACT_CANDIDATE_RESWEEP_20260704.csv","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_UYGHUR_CURRENT_EXACT_CANDIDATE_RESWEEP_20260704.csv","4276","06544DB224978EB92E76AC76088F14D72BDADD7E091B473D6A655142295C9A1D","2026-07-04T18:31:25.3219893Z",,,
"noether-r2-pan-turkic-hard-blockers","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_FIXPASS_20260704.json","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_FIXPASS_20260704.json","7672","95EE079602CBB581E052BF050771CB215C36BCD58E35A70642BAED138ABCD2DA","2026-07-04T18:27:51.2697099Z","300","13D963E4CA442AED25A14997499E5AC0B5629803CC0F96025B7E87F6E94B9AA6","6254"
"noether-r2-pan-turkic-hard-blockers","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_FIXPASS_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_FIXPASS_20260704.md","9810","67CD8984CAF2412911CE9AB58EDB8F334C02E98F02F16CF117697EB35EA5C220","2026-07-04T18:27:51.2539586Z","300","77E59972E385104ABBBCA9EA005A95C6A6CD1B3721DE280A2D095044EDC6C2AF","8119"
"noether-r2-pan-turkic-hard-blockers","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_MANIFEST_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_MANIFEST_20260704.md","2933","50219AB97D2317BC119FCBD0B61FFD30466685EEBE7CE9FCC2FB79A8AA022FF4","2026-07-04T18:27:51.2697099Z","300","EADD75980F62981A50CCF33E44155A46EA9A6A2201F6C36989181C6F6AFE64D6","2538"
"noether-r2-pan-turkic-hard-blockers","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_SHA256_20260704.txt","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_SHA256_20260704.txt","4347","A9FF6C1841556788C4942071E0A8A3880C57A14811B03BEC13DA2AD6CAC94A23","2026-07-04T18:29:15.4572442Z","300","DDF2A8D1798E87275F91615A213728114E8F9D07043727B5C21C6C892B2CF0C2","3574"
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T201459.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T201459.csv","26125","AEC25369F0658FFB2F6A88D0ACEB1F2EDFCA98BE2D16FD95189D81AEADA2CA5F","2026-07-04T18:14:59.5311411Z",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T203119.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_CANONICAL_BASELINE_OUTPUT_HASHES_20260704T203119.csv","26820","41957F1A3BD19A4B281C6EAB760F2E75F9F3F95ADA080CD20FB3AF775014F0C2","2026-07-04T18:31:19.8542559Z",,,
"noether-slavic-canonical-baseline","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_CANONICAL_BASELINE_RUN_LOG_20260704.md","112628","EA96DF418CF3586B27F293F99B8FEEEBF39FE05BBB85ACADB1EC5A04C6D65137","2026-07-04T18:31:02.0194439Z","302","73A67EFBC2C04E19CF9A16EBDC6089B6F2F27AB7702EB0C775206C04A09A30E6","108055"
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.csv","27675","322AFA0ECC509E866B795F4DE1E36827F4A1A383277B3109DB6F1156C02F2276","2026-07-04T18:29:58.7616656Z",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.json","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.json","39628","74753A3A878211D6873E654729237CA37F4E992F361F0D18379B3CAFC4DDEF82","2026-07-04T18:29:58.8065278Z",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.md","13508","E0DD904C11C946464C8699C8FE76434ACCC2C57EF1DA2F2D6CCB2B6D312CB441","2026-07-04T18:29:58.9274601Z",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.csv","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.csv","20507","CDE73C962ABC2CB9DC8C71CB84D6B169767FC26201D88E5C97672E31D93DD343","2026-07-04T18:13:41.1105444Z",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.json","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.json","33873","ED1D3B76C003AA637E8509DD7C07F61DC22946EC1231EA5BAC512A940F9F9C99","2026-07-04T18:13:41.1476219Z",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.md","8945","02CF76470D81CAE0C933AC9C4C554C46DA58D91A0FE10098322428D23BF577C7","2026-07-04T18:13:41.2058000Z",,,
"noether-slavic-canonical-baseline","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md","lane_outputs\noether-slavic-canonical-baseline\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md","9041","A7FC3289A0D482F525E19C9879FD873C02EAE36872208F6FC5774150BC3AD8CE","2026-07-04T18:30:37.1395189Z","302","F0D443A22432FF05EF50906FF274ABB61B9E36FF60BA856184E35BA40D27E703","7579"
