"relative_path","exists","expected_sha256","actual_sha256","match"
"B3_HANDOFF_SENT_B95298E7.md","True","C551B0954B790326ACA5EBEF65D3EDE5AF2BEFE6EFC8EAE576B1DF74156B9C45","C551B0954B790326ACA5EBEF65D3EDE5AF2BEFE6EFC8EAE576B1DF74156B9C45","True"
"B3_PACKAGE_ROUTE_SUMMARY_B95298E7.csv","True","909E7CFF1AF5A66CDB39FD6EECDC1126D93BE435430327A6450181EB9719C20D","909E7CFF1AF5A66CDB39FD6EECDC1126D93BE435430327A6450181EB9719C20D","True"
"BRANCH_CHANGED_PATH_CATEGORY_ROWS_B95298E7.csv","True","EEF9AA0783A46681F6CB2DACA2173B292A77EE5C25482C14120D7D6E21972BCC","EEF9AA0783A46681F6CB2DACA2173B292A77EE5C25482C14120D7D6E21972BCC","True"
"BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_B95298E7.csv","True","7FA8E1438616180580527E1A6853D9CFF95BCD427D8D1016D7E6DD8A660E881C","7FA8E1438616180580527E1A6853D9CFF95BCD427D8D1016D7E6DD8A660E881C","True"
"BRANCH_COMPARE_COMMITS_C4304BFD_TO_B95298E7.csv","True","9DA768B7D6B96021C39542328D9D9DF0D67A5859310AA0FEA54C1BF1D9BA25B9","9DA768B7D6B96021C39542328D9D9DF0D67A5859310AA0FEA54C1BF1D9BA25B9","True"
"BRANCH_COMPARE_FILES_C4304BFD_TO_B95298E7.csv","True","A04FF321201624587C04CC5C31B7FBD80B5C43FA87A590F2B1A4FCA5BA63B421","A04FF321201624587C04CC5C31B7FBD80B5C43FA87A590F2B1A4FCA5BA63B421","True"
"CHILD_PACKET_CSV_ROW_COUNTS_B95298E7.csv","True","0853422AE1FD37ABA4D459DF49580FCA813DE94A9137F9E6B9386A3581DF3523","0853422AE1FD37ABA4D459DF49580FCA813DE94A9137F9E6B9386A3581DF3523","True"
"CHILD_PACKET_INVENTORY_B95298E7.csv","True","657F91F6978F1825987B4C8F5DF408D445BDB79A99CF88DA82C5A8BB384FB3B7","657F91F6978F1825987B4C8F5DF408D445BDB79A99CF88DA82C5A8BB384FB3B7","True"
"EIGHT_LANE_SOURCE_GATE_ROUTING_B95298E7.csv","True","919061717B2FFEFA05A00C4564EA231297EBC482477C050753CEB9229BCE0161","919061717B2FFEFA05A00C4564EA231297EBC482477C050753CEB9229BCE0161","True"
"EXACT_BLOCKER_RECOVERY_ROWS_B95298E7.csv","True","BF7CC400F0C18079D30A3F13B8296F429D4C4C7AB5E3CF697A19E72BFC02D0E2","BF7CC400F0C18079D30A3F13B8296F429D4C4C7AB5E3CF697A19E72BFC02D0E2","True"
"README.md","True","A80F6E6CA6153474F766D68CCA927256D01813DF36E82262108F92824C59BC83","A80F6E6CA6153474F766D68CCA927256D01813DF36E82262108F92824C59BC83","True"
"SIBLING_B3_HANDOFF_ROWS_B95298E7.csv","True","146CDB7BAED2F0D79A65CF211CE095184192AAFA336790B7080687622F494E27","146CDB7BAED2F0D79A65CF211CE095184192AAFA336790B7080687622F494E27","True"
"SOURCE_BODY_EVIDENCE_ASSESSMENT_B95298E7.csv","True","58F30836DFB7D33E93D8020A17057493CEA5C797FA222D71C9C3E2AF6768F9F4","58F30836DFB7D33E93D8020A17057493CEA5C797FA222D71C9C3E2AF6768F9F4","True"
"SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_B95298E7.csv","True","02205A55B700A3CA3CD530EA882610E70895B00D3A5E0AE584B176AEFFE18704","02205A55B700A3CA3CD530EA882610E70895B00D3A5E0AE584B176AEFFE18704","True"
"SUMMARY.json","True","46A42D6D0FF9CB4D544737E59C3A4EB58D2C9B4CB647FE8B5F847AA4DE63E63C","46A42D6D0FF9CB4D544737E59C3A4EB58D2C9B4CB647FE8B5F847AA4DE63E63C","True"
"MANIFEST.csv","True","B424B531FABC9573C9C14727C5B09BF98212EAB75F48AA916C39B9082088FCBD","B424B531FABC9573C9C14727C5B09BF98212EAB75F48AA916C39B9082088FCBD","True"
"SHA256SUMS.txt","True","1B40BFE7427174DF3CDFFA34CAD98E0F7A5BEBB1AEA4247C9CFF5BFCFEE4E1B5","1B40BFE7427174DF3CDFFA34CAD98E0F7A5BEBB1AEA4247C9CFF5BFCFEE4E1B5","True"
