"file","bytes","last_write_time_utc","sha256","gate"
"NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","13009","2026-07-04T04:00:33.9903594Z","f63e620c6cc8e4ac1677d6903d1e36cddccb58a80d7771e8dfeadcdbe3444b60","support_metadata_only_no_promotion"
"NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","5405","2026-07-04T20:20:48.5529258Z","09e4f2ebe6b0df05eaef2794bd2adf397aa2deacb1515628c957d15dba1a2321","support_metadata_only_no_promotion"
"NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","9318","2026-07-04T04:10:28.2168388Z","283baaf9cd1ce042d638154c41337042fba6605d8f49104574923a83aab45e1f","support_metadata_only_no_promotion"
"NOETHER_R6_CORPUS_ACCESS_SUPPORT_NOTES_20260704.md","9214","2026-07-04T04:00:34.0021977Z","32ae95f0fb8b6cd6a9ced29eae030f149a014a3a7bb57a98070775ff21ee3898","support_metadata_only_no_promotion"
"NOETHER_R6_CORPUS_SUPPORT_SLICE_01_EVIDENCE_ROWS_20260704.md","11083","2026-07-04T16:50:47.7765120Z","440acce83a9457aa2f85579a45f4bfb9536a52c92d33fd5ef5844a62b29e8acb","support_metadata_only_no_promotion"
"NOETHER_R6_DURABILITY_AND_AUTHORITY_REFRESH_20260704.md","7949","2026-07-04T20:07:34.3073295Z","3b74433f82be2aee9c7a4fad238978d66e5bd45ac5351d8eb86242a4b368b558","support_metadata_only_no_promotion"
"NOETHER_R6_DURABLE_RUN_LOG_20260704.md","22262","2026-07-04T20:22:21.3139341Z","7d4e69d99f1dbac3d7e959ba921aa2f8866eddb358fb6f6d3051547be0454636","support_metadata_only_no_promotion"
"NOETHER_R6_GATE_STATE_20260704.json","4308","2026-07-04T20:20:38.8008830Z","4b6042300d121f5903ef8ceb7666f6e8d4fd2e1437f17053ef03b5ab2fe1e4f8","support_metadata_only_no_promotion"
"NOETHER_R6_NON_SOURCE_GUARDRAIL_ROWS_20260704.csv","8492","2026-07-04T20:13:15.8798068Z","ce33fbdd2115f40d0d31576bb0cd7c4738d62f6e7901ff86d0ce4ad61664af5d","support_metadata_only_no_promotion"
"NOETHER_R6_OCR_ACCESSIBILITY_VISUAL_SOURCE_ROUTING_20260704.md","11507","2026-07-04T06:25:33.9463546Z","454be3c3e0fd1ba016bac792023a8c6cca6adfc236721392906f2e2fb56fafa7","support_metadata_only_no_promotion"
"NOETHER_R6_OCR_ACCESSIBILITY_VISUAL_SOURCE_ROUTING_MATRIX_20260704.csv","3320","2026-07-04T06:25:33.9473550Z","70e980571778c4496022e3adb130019d6f6dfe78f530b6401e511eaf7c776f6c","support_metadata_only_no_promotion"
"NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","5388","2026-07-04T04:14:36.2545283Z","92dacfa675e4517d4003e1c702b10a69cb7e40883608bd819b74688b24c5adde","support_metadata_only_no_promotion"
"NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","43876","2026-07-04T20:14:16.5000719Z","72340117d01d822ce7d06a50eb759d94f34499a42821b53170089e5e3303c12d","support_metadata_only_no_promotion"
"NOETHER_R6_SOURCE_CANON_FIELD_COMPLETENESS_AUDIT_20260704.md","3928","2026-07-04T20:15:00.0746296Z","2c9c9553208f33848b2ad3072c17471b5df8be37beb9cd8ead223e00ade12033","support_metadata_only_no_promotion"
"NOETHER_R6_SOURCE_CANON_REQUIRED_FIELD_MIRROR_20260704.csv","111040","2026-07-04T20:13:53.1367114Z","dce63cb41509e3cb901287b8f8f8c56f940517aa066b0b3cf774424e67965698","support_metadata_only_no_promotion"
"NOETHER_R6_SOURCE_CANON_STRICT_PROVENANCE_WITNESS_TABLE_20260704.csv","100394","2026-07-04T20:13:15.8639977Z","d083f8add01bd4b6cb144f925d5a0b19a9c5ee611c33702225de1742c60fc0eb","support_metadata_only_no_promotion"
"NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.csv","105650","2026-07-04T16:43:51.0616409Z","bfccb769cc614ec09bfd265a0d234ee6d94dd59aa11cc8b8860fc4767ab97278","support_metadata_only_no_promotion"
"NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","8443","2026-07-04T20:20:17.3974902Z","ffed59360a138f4fffb0cd0cee99861f0c7350c5294ec8f7efddc4d8e625f146","support_metadata_only_no_promotion"
"NOETHER_R6_SOURCE_REVIEWER_ETHICS_MATRIX_20260704.csv","6803","2026-07-04T04:00:34.0011617Z","9f55c3dd685172797d8ad529065a91dcff111df182665f62e4c247d79c118120","support_metadata_only_no_promotion"
"NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.csv","63852","2026-07-04T20:19:33.5903879Z","29032e6e0aec8f782c9e94f61014448a309f94113ec59e9aebe43774c27849f4","support_metadata_only_no_promotion"
"NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.md","1979","2026-07-04T20:22:38.1479156Z","081242ae016b02dca1e788916147760dd4c4b8df4ac27d2458e573b1c52ad4b7","support_metadata_only_no_promotion"
"NOETHER_R6_WHOLE_LANE_COMPLETION_RECORD_20260704.md","4967","2026-07-04T20:17:02.7698847Z","68e350f6455eadca14621611d80336bf406aaea08c20c3f1a0538925dfbea5dd","support_metadata_only_no_promotion"
"NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","7626","2026-07-04T20:22:29.2234612Z","5bea96aab6cafdcd8f410482df03e3c81cf3c576cc9dbaefe109888bbcced498","support_metadata_only_no_promotion"
"NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md","9325","2026-07-04T20:16:53.2514871Z","9c10640a2cae6f0c0cacaa99b01f68d07bf80dcffccbcb2724dd179742eea015","support_metadata_only_no_promotion"
