producer_path,bytes,sha256,public_disposition
CLAIM_AND_CURSOR.md,2666,D166F39DC69311350D88D7E3E4DF21FCEEF4D3C1418628901F5F3D60385DD1E8,quotation_or_internal_coordination_evidence_excluded
evidence/CJK_MIXED_TEX_EXACT_STRING_SEARCH_AUDIT.json,68044,AF82758DF501A3A6904FA60B787BD0C3FF91A6DD506265C6930FC2532014E015,quotation_or_internal_coordination_evidence_excluded
evidence/PRC_TEX_EXACT_STRING_SEARCH_AUDIT.json,59389,79D741CBF159530C862C8707DAD96F3493756B5D2EF8DD842A80345E29646010,quotation_or_internal_coordination_evidence_excluded
qa/build_evidence_graph.py,20810,1EF961F7DFD057068D06B1A74F6ED365FF7B31AF8C96E267CAE63C9F3CA3BA7F,host_configured_authoring_script_excluded
qa/build_hans_target.py,7058,92433384768C2D99ED89A96ABEF37DD09738D5FAD81F5714BCC2EB80ED6C0CA1,host_configured_authoring_script_excluded
qa/build_hant_controlled.py,7121,5FF7C05BE15DF46CD3EBC144BCDFFF97AF9144EBA5C94F8E2E400296C28DFB2A,host_configured_authoring_script_excluded
qa/build_manifest.py,2799,D4F7CA66FBFC17DBC7EE2FE2C05CCA3DE682CC37B14661F53A2E4371E04FAFB2,host_configured_authoring_script_excluded
qa/build_native_search_audit.py,5577,2EBCDBA1D2FC23FB5ADF59BD6B2590EBF33BC794A7A9EF30DAB0940E21E497CB,host_configured_authoring_script_excluded
qa/build_source_control.py,1183,03C470E8BE7E75DF7D82098169D7330B7F1312BC02662352E52C2C4C192C615C,host_configured_authoring_script_excluded
qa/build_typed_decisions.py,43612,409C16285964ED3802933C398896FF99741BC5A964DB89EDFCE6D9B724EB5F68,host_configured_authoring_script_excluded
qa/check_source_parity.py,4721,DF0B2CA7A53697174D555FD892520FC9753F29F3D364BDEBDB4B3909624D282E,host_configured_authoring_script_excluded
qa/extract_exact_units.py,2862,966B4E54AE16A64E63F68545B43D56D21AB2C2D3C1C377C74F4D1B501A3E9B2B,host_configured_authoring_script_excluded
qa/run_freeze_checks.py,17886,F61323970EC5A6685EEAFCFC4A1F8B53D5997CB94CC58E04E86F76C7BBA45B3B,host_configured_authoring_script_excluded
qa/validate_typed_decisions.py,5865,F3F2E66B2EF0017F1B97E48A41E8A1BB19CCABAC9483708AFC4BD8604A6A5133,host_configured_authoring_script_excluded
source/Noether_Paper25_German_P31_logical_article_LF.tex,13237,381C47012803A098CB22F50FFC7976478ED7A148AA5BAEB291D2D8AA07B2084C,source_or_comparison_body_excluded_from_public_package
source/Noether_Paper25_German_P31_logical_article_exact_CRLF.tex,13295,3A4EBD3A1921EFBD70534A34E71F0ED03188387A4B63C187812EC0EC101F32B5,source_or_comparison_body_excluded_from_public_package
source/Noether_Paper25_German_P31_section_interval_exact_CRLF.tex,13307,1D4BF66A393D0B3AEDDF96CEDE9746953283E566674D2DD21FC79BFBE2350FD0,source_or_comparison_body_excluded_from_public_package
source_control/Noether_Paper25_German_P31_Standalone.log,15941,F582FCB735FB1E27C23C89ECA9A41A581795DE7AF2D91E662C28888405B520CD,source_or_comparison_body_excluded_from_public_package
source_control/Noether_Paper25_German_P31_Standalone.pdf,221444,0E5DFFE46C26A9B39004C0048939FF0CFACCD1815CEA3B240E799BF3BE01B9E6,source_or_comparison_body_excluded_from_public_package
source_control/Noether_Paper25_German_P31_Standalone.tex,13909,7759735DFD7BCB5FCA7B9DF7A5C7110FFB3FCC992D05A7E800CEBB37A3D6F582,source_or_comparison_body_excluded_from_public_package
witness/Noether_Paper25_SimplifiedChinese_declared_block_exact_CRLF.tex,10751,EDDFE24E69FCAFC5CA24284B234F328118BA14C8CFD9B07DE5F2829721DFFBF2,source_or_comparison_body_excluded_from_public_package
witness/Noether_Paper25_SimplifiedChinese_logical_article_LF.tex,10330,D6174A2B3C297E64F17D4A8E263FBC54A93E39A4E053E599F20B0D5D3AE6E01A,source_or_comparison_body_excluded_from_public_package
witness/Noether_Paper25_SimplifiedChinese_logical_article_exact_CRLF.tex,10381,0463D37351E1611F22AC6DB8CEB1B8D26E3B4A8EE2EFFCCA018B5E65A4515C79,source_or_comparison_body_excluded_from_public_package
zh-Hans-CN/Noether_Paper25_Chinese_P31Reconciled_zh-Hans-CN_v001.log,18632,11773D36A7A1B4AF1E6FAB858D560E508E1A40B0412957F316DCAA3179BF8831,raw_build_byproduct_excluded
zh-Hant-controlled/Noether_Paper25_Chinese_P31Reconciled_zh-Hant-controlled_v001.log,18699,A37BA64538A9C25C60B69DF608FA3BFC63CE99F8A73369E09478D73005E066E8,raw_build_byproduct_excluded
