"file_name","local_path","bytes","sha256","extension","format","language_guess_or_rows","cache_role","referenced_by_main_witness_table","referenced_by_any_source_canon_artifact","main_witness_row_ids","all_referencing_row_ids","referencing_artifacts","witness_statuses","authority_boundary"
"be_bntu_professional_terminology_bibliography.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_bntu_professional_terminology_bibliography.pdf","1612286","4A5D37AA62D0CD077C6BC815CA5BD4C21BC8F04C827419785E460A6F6DFAC434",".pdf","pdf","Belarusian","main_witness_table_evidence","True","True","candidate_belarusian_math_dictionary_1993_algebra_ring","be_bntu_professional_terminology_bibliography ; candidate_belarusian_math_dictionary_1993_algebra_ring","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_DEEPENING_20260704.csv ; NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv ; NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","cached_bibliographic_control_for_1993_dictionary ; local_fulltext_witness","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
"be_bntu_professional_terminology_bibliography.pdftotext.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_bntu_professional_terminology_bibliography.pdftotext.txt","82898","EB985B65A4A2F0B8799D81ACD8079B34490D0A50FEEEBEA7AE855FA21CA5A336",".txt","extracted_text_or_ocr_text","Belarusian","main_witness_table_evidence","True","True","candidate_belarusian_math_dictionary_1993_algebra_ring","be_bntu_professional_terminology_bibliography ; candidate_belarusian_math_dictionary_1993_algebra_ring","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_DEEPENING_20260704.csv ; NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv ; NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","cached_bibliographic_control_for_1993_dictionary ; local_fulltext_witness","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
"be_knihi_math_dictionary_page10.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_knihi_math_dictionary_page10.html","32251","C0F91ED24E37994A669E09A7D53C7277DCA773B8429623DDD49A3F54AA6F6EA3",".html","html","Belarusian","main_witness_table_evidence","True","True","candidate_belarusian_math_dictionary_1993_algebra_ring","be_knihi_math_dictionary_pages_2_10 ; candidate_belarusian_math_dictionary_1993_algebra_ring","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv ; NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv ; NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","local_fulltext_witness","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
"be_knihi_math_dictionary_page2.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_knihi_math_dictionary_page2.html","32445","A6A6F32A98AD71AFF1A44018B3FEAE33574A8792C9B7F86E09E297B8AF293D7F",".html","html","Belarusian","main_witness_table_evidence","True","True","candidate_belarusian_math_dictionary_1993_algebra_ring","be_knihi_math_dictionary_pages_2_10 ; candidate_belarusian_math_dictionary_1993_algebra_ring","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv ; NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv ; NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","local_fulltext_witness","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
"be_radyno_russko_belorusskij_matematicheskij_slovar_1993_knihi_landing.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_radyno_russko_belorusskij_matematicheskij_slovar_1993_knihi_landing.html","12091","3ED714E563E54993DB577EB6484423A592584CC1B23F46E72523F0C4DE04EE60",".html","html","Belarusian","main_witness_table_evidence","True","True","candidate_belarusian_math_dictionary_1993_algebra_ring","candidate_belarusian_math_dictionary_1993_algebra_ring","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv ; NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","local_fulltext_witness","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
"be_radyno_russko_belorusskij_matematicheskij_slovar_1993_knihi_online_ocr.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_radyno_russko_belorusskij_matematicheskij_slovar_1993_knihi_online_ocr.html","32152","A67F00F76E76B75B051FD9F7122336175FE47999E5FDB82707CCF9552695C525",".html","html","Belarusian","main_witness_table_evidence","True","True","candidate_belarusian_math_dictionary_1993_algebra_ring","candidate_belarusian_math_dictionary_1993_algebra_ring","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv ; NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","local_fulltext_witness","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
"be_radyno_russko_belorusskij_matematicheskij_slovar_1993.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_radyno_russko_belorusskij_matematicheskij_slovar_1993.pdf","24592940","503D5DE1F0DD86A8D3508660C813820CE7AB4D233EB34457F7F5E4DC835A2394",".pdf","pdf","Belarusian","main_witness_table_evidence","True","True","candidate_belarusian_math_dictionary_1993_algebra_ring","candidate_belarusian_math_dictionary_1993_algebra_ring","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv ; NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","local_fulltext_witness","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
"be_radyno_russko_belorusskij_matematicheskij_slovar_1993.pdftotext.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_radyno_russko_belorusskij_matematicheskij_slovar_1993.pdftotext.txt","82249","AD2ED654720167EC4BF420F1D9C2D9C7E3606EA254FECB6C3F362555685F9545",".txt","extracted_text_or_ocr_text","Belarusian","main_witness_table_evidence","True","True","candidate_belarusian_math_dictionary_1993_algebra_ring","candidate_belarusian_math_dictionary_1993_algebra_ring","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv ; NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","local_fulltext_witness","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
"be_slounik_bnt01.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\be_slounik_bnt01.html","28916","52CC7E17A36743949DCE632C15B98163B66ACCCAE779E691EAA1F2D0E15B4344",".html","html","Belarusian","main_witness_table_evidence","True","True","candidate_belarusian_bnt_1922","be_slounik_bnt01_html ; candidate_belarusian_bnt_1922","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv ; NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv ; NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","local_html_candidate_terms_hashed","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
"bs_cobiss_algebra_za_kompjuterske_nauke_2017.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_cobiss_algebra_za_kompjuterske_nauke_2017.html","412945","65B8F9C79F1AB26AD5DA1BE6C6DA9B1B3AA264654C2A9E5D4D38069B3A18C8DD",".html","html","Bosnian","addendum_only_evidence","False","True","","bs_cobiss_algebra_za_kompjuterske_nauke_2017","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_DEEPENING_20260704.csv","cached_bibliographic_control_for_printed_textbook","local cache inventory only; file presence/hash does not imply license clearance, native review, canonical approval, accepted correction, or translation completion"
