"status_id","lane_scope","route_or_language","row_kind","source_body_or_witness_path","source_url_or_search_url","bytes","sha256_or_hash","source_witness_class","source_use_label","draft_permission","authority_status","next_action","ac6f_followup_decision"
"source-witness-1","creole_contact","KREYOL-LEARNINGEQUALITY-PHET-master.zip","source_body_or_source_witness","literal-source-witnesses/source-archives/KREYOL-LEARNINGEQUALITY-PHET-master.zip","","53020","ec725da07f65f30c02226cf97f8e375c29e2ef5a6a9970b0094badaa044e7a5a","source_archive_or_zip_witness","public_source_archive_candidate_for_provenance_review_no_reuse_clearance","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-2","creole_contact","Jamaican_Creole_Jamaican_Patois","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Jamaican_Creole_Jamaican_Patois/R6-CR-P2-015__jamaica_early_childhood_curriculum_guide_4_5.pdf","","2163791","649c98526f7979c8ae017730bb522365eea135e44da8af98d8e2999709650bdc","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-3","creole_contact","Jamaican_Creole_Jamaican_Patois","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Jamaican_Creole_Jamaican_Patois/R6-CR-P2-016__jamaica_education_project_sep_2025.pdf","","868128","2ec4e8c0e9fa78a62c01a5e76431941a3fe752346f1595dc26c354bd0f813e22","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-4","creole_contact","Kreyol_Haitian_Creole","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-001__mit_ayiti_matematik_index.html","","192414","b32e6dbb79d9eb78e49af78478b0704971d0b09eeadf7904c4c30fdb0206f4a2","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-5","creole_contact","Kreyol_Haitian_Creole","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-002__mit_ayiti_anseyman_matematik.html","","115866","e60423506a27529b140f43bbaf327630dfc12daf2985ee53f8c26a2aeda85d27","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-6","creole_contact","Kreyol_Haitian_Creole","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-003__mit_ayiti_tiraj_san_remiz_avek_lod.html","","117353","05e2428742f1b70189e69b15cfa48f7d553a42656dc589cbce571e57bb446a21","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-7","creole_contact","Kreyol_Haitian_Creole","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-004__mit_ayiti_matematik_k_ap_bouyi_sou_3_woch_dife.html","","133298","34e8592f68d669158040dc025ba7e85c4af969cdb32b082db6ec36e8ce48785d","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-8","creole_contact","Mauritian_Seychellois_Indian_Ocean_Creoles","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Mauritian_Seychellois_Indian_Ocean_Creoles/R6-CR-P2-010__mauritius_mie_curriculum.html","","16908","6bf4f367f90237bd4b767dcfcd893b1f23ccbbed88cc75ab1633870f9b90376a","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-9","creole_contact","Mauritian_Seychellois_Indian_Ocean_Creoles","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Mauritian_Seychellois_Indian_Ocean_Creoles/R6-CR-P2-011__mauritius_mie_curriculum_books.html","","116622","ef972eaf0ea191e456da7d6598ff7306b6fc8b494e7cb6784c08ec7e1440199b","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-10","creole_contact","Mauritian_Seychellois_Indian_Ocean_Creoles","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Mauritian_Seychellois_Indian_Ocean_Creoles/R6-CR-P2-012__mauritius_fplns_implementation_guidelines_abridged.pdf","","1330712","7aabdbceec529a90f1268c78e9c89215353ee93b04492e80de8189eac917e270","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
"source-witness-11","creole_contact","Nigerian_Pidgin","source_body_or_source_witness","literal-source-witnesses/source-bodies/Creole_contact/Nigerian_Pidgin/R6-CR-P2-018__nigeria_nerdc_pri4_6_maths.pdf","","1340205","91fe69d3fed70762f334d3a5e850a062fbe542c16547c44b6f38da0de3683454","literal_source_or_source_witness_body","local_source_body_for_provenance_review_no_reuse_clearance","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","provenance/source-use review only; no source certification or reviewer approval","retain as source witness; require source-owner/reviewer/reuse closure before promotion or wider draft use","carried forward under ac6f; branch visibility is not authority or completion"
