"lane","delta_status","source_path","source_relative_path","bytes","sha256","source_last_write_utc","package_action","base_frontier","frontier_package","frontier_sha256","frontier_bytes"
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_math_pmf_site_search_978_9958_592_88_1.html","source_canon_witness_cache_20260704\bs_math_pmf_site_search_978_9958_592_88_1.html","77865","3E8DE163B251616C3BE6225D60CBDED25E2D5786ADFF6227069F25C2C4758B21","2026-07-05T05:49:35.0223613Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_math_pmf_site_search_Algebra_za_kompjuterske_nauke_pdf.html","source_canon_witness_cache_20260704\bs_math_pmf_site_search_Algebra_za_kompjuterske_nauke_pdf.html","78591","2DC602C0877245728A3B20E4A5356DDA052A860025D1F0218132F2711F18701C","2026-07-05T05:49:29.8684690Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_math_pmf_site_search_Muratovi_C4_87_Ribi_C4_87.html","source_canon_witness_cache_20260704\bs_math_pmf_site_search_Muratovi_C4_87_Ribi_C4_87.html","77905","BD8FEF3B4FA518B6F999B5C42E4EE526F0AC71DE904ECA8A1ADE48DAED20A9AE","2026-07-05T05:49:33.8848577Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_math_pmf_site_search_Muratovic_Ribic.html","source_canon_witness_cache_20260704\bs_math_pmf_site_search_Muratovic_Ribic.html","79625","FC0D4F7ECACED3C33F1ABF4D2259D06EFDB4D076577969B8D3DBEB65BD659EB3","2026-07-05T05:49:32.8502729Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_math_pmf_site_search_Osnove_Opce_Algebre.html","source_canon_witness_cache_20260704\bs_math_pmf_site_search_Osnove_Opce_Algebre.html","77873","AA78C2212B89A2BC518A523CEC7AA252FFF104A05587BB049806C2E926EE39C7","2026-07-05T05:49:31.7719312Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_01.json","source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_01.json","3489","9C7B4B3E325B81D469A57D3E0D2E2982B074D9BBEF9A82A1D7587911F9BB8918","2026-07-05T05:49:30.7552533Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_02.json","source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_02.json","2","4F53CDA18C2BAA0C0354BB5F9A3ECBE5ED12AB4D8E11BA873C2F11161202B945","2026-07-05T05:49:34.3157262Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_03.json","source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_03.json","877","3A5B75FB596CB19B82E3EA2057BF2B87F5E069EE64B66963A96138024922DA36","2026-07-05T05:49:34.7980430Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_04.json","source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_04.json","834","A9E1E95F2C972063A174639DD34E6B00B0CF9EC009A23A6BEC319054562283E6","2026-07-05T05:49:35.4477746Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_05.json","source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_05.json","2","4F53CDA18C2BAA0C0354BB5F9A3ECBE5ED12AB4D8E11BA873C2F11161202B945","2026-07-05T05:49:35.8562754Z","omitted_raw_source_body","through package 513",,,
"noether-slavic-canonical-baseline","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_06.json","source_canon_witness_cache_20260704\bs_pmf_wordpress_probe_06.json","2","4F53CDA18C2BAA0C0354BB5F9A3ECBE5ED12AB4D8E11BA873C2F11161202B945","2026-07-05T05:49:36.2125150Z","omitted_raw_source_body","through package 513",,,
