"lane","outputs_root","outputs_root_exists","latest_output_path","latest_output_is_current_head_specific","latest_output_file_count","latest_output_csv_count","latest_output_pdf_count","latest_output_tex_family_count","manifest_path","manifest_sha256","sha256sums_path","sha256sums_sha256","b3_route","claim_boundary"
"Romance","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\NOETHER_ROMANCE_BLOCKER_RESOLUTION_OUTPUT_MANIFEST_20260704.sha256","False","1","0","0","0","","","","","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"CJK draft/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md","False","1","0","0","0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\MANIFEST.csv","6FDA4099025EDAA8F64EE861AD4FDADB19DEFD6B558DC0B1BFC1079DD5AC5C31","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\SHA256SUMS.txt","E4966F494E336699FFE6AA0B70726CF5B66A62A9C94B7057ECCB869329A5E416","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"CJK native/source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_0D148231_P0_P1_ENCODING_RECOVERY_PROBE_20260706.zip.sha256","False","1","0","0","0","","","","","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"Arabic RTL","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_1233D6F1_POST_DISPATCH_CONTINUATION_20260706","False","26","20","0","0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_1233D6F1_POST_DISPATCH_CONTINUATION_20260706\MANIFEST.csv","1F9FD9967C81DE0D2A78C6AD21C30324D646A379B265ECD1E2B4EB6B61BA7530","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_1233D6F1_POST_DISPATCH_CONTINUATION_20260706\SHA256SUMS.txt","6658BA7D15863B2D58F6C156B03B0725007176280E02EABF357F3D3741AFFA18","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"Persianate/Tajik","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_0D148231_OLDB_DE6C_DELTA_AUDIT_CONTINUATION_20260706","False","23","18","0","0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_0D148231_OLDB_DE6C_DELTA_AUDIT_CONTINUATION_20260706\MANIFEST.csv","BA64E3D08F5F3FADC9E5B0A1FD82E11D8E663F39A35A59AE270A64DA07957428","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_0D148231_OLDB_DE6C_DELTA_AUDIT_CONTINUATION_20260706\SHA256SUMS.txt","A675F894E66846AE0608E1BB44D71101B6CB3B0A5ED46DF46181B710810F5F44","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"R2 Pan-Turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\transfer","False","100","24","0","0","","","","","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"R3 Arabic/Persianate","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_0D148231_1233_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_20260706","False","17","14","0","0","","","","","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"R6 Indigenous/Creole/Sign","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","False","16","13","0","0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\MANIFEST.csv","EA5B88CAE8BA79C17F19063219ADAFA1E35080F687B90D5D64D31DE0DE85A102","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_1233D6F_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706\SHA256SUMS.txt","8C541B48CF89751A78AFAC48A832818258A9E5DAB23D1CD1898756F8ADEA6638","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"R7 Malay/SEA/Pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_1233D6F1_FABLE_SOURCE_USE_CONSOLIDATION_20260706","False","19","15","0","0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_1233D6F1_FABLE_SOURCE_USE_CONSOLIDATION_20260706\MANIFEST.csv","2221D49136505339D36B854057A7D205A691A87CDF89D10B24DC0666C5D2E0C3","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_1233D6F1_FABLE_SOURCE_USE_CONSOLIDATION_20260706\SHA256SUMS.txt","B8B7E7537D27D0601FBAC5EC6DF7E544E76663BE4E0D0BDEC54AA33A00B1AB75","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"R9 Africa/Horn/West","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs","True","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_1233D6F1_TOKEN_RESET_MUTUAL_WAKE_SOURCE_RETURN_ACCOUNTING_20260706","False","13","8","0","0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_1233D6F1_TOKEN_RESET_MUTUAL_WAKE_SOURCE_RETURN_ACCOUNTING_20260706\MANIFEST.csv","0D10000C774E1D0FA8C7D8E6C19EAB7C89CAE16D43E9D1974261CF409FAE731C","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_1233D6F1_TOKEN_RESET_MUTUAL_WAKE_SOURCE_RETURN_ACCOUNTING_20260706\SHA256SUMS.txt","53E94B1247163FC52EEE043E40290CABEDB5B730D52F3DC215F827568E6CC2BB","B3 package steward only; language/coordinator lanes do not push","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, community consent, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
