"lane","delta_status","source_path","source_relative_path","bytes","sha256","source_last_write_utc","package_action","base_frontier","frontier_package","frontier_sha256","frontier_bytes"
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-001_scribd_yokary_matematika_2018.html","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-001_scribd_yokary_matematika_2018.html","3038","32ED63159C77E21EE19CA1B9AA3213CCF0218EB59539560B132A8E68EF0E18EA","2026-07-05T12:38:00.1240668Z","omitted_raw_source_body","through package 592",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-001_scribd_yokary_matematika_2018.txt","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-001_scribd_yokary_matematika_2018.txt","3040","7A4D2066C8CE04BE2529591F02CC22D3FD9993C1649863BD537A2D4421087D14","2026-07-05T12:38:00.4760428Z","omitted_raw_source_body","through package 592",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-002_scribd_7_algebra.html","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-002_scribd_7_algebra.html","3038","32ED63159C77E21EE19CA1B9AA3213CCF0218EB59539560B132A8E68EF0E18EA","2026-07-05T12:38:00.8175313Z","omitted_raw_source_body","through package 592",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-002_scribd_7_algebra.txt","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-002_scribd_7_algebra.txt","3040","7A4D2066C8CE04BE2529591F02CC22D3FD9993C1649863BD537A2D4421087D14","2026-07-05T12:38:00.8219874Z","omitted_raw_source_body","through package 592",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-003_pubhtml5_yokary_matematika_algebra.html","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-003_pubhtml5_yokary_matematika_algebra.html","193077","529140AD0CCA99F844B4025E2ADACF972B79ED8F49F48B517F7F7B563ACA9B11","2026-07-05T12:38:01.5326462Z","omitted_raw_source_body","through package 592",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-003_pubhtml5_yokary_matematika_algebra.txt","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-003_pubhtml5_yokary_matematika_algebra.txt","193079","C0322569A6E6D8CB266AF932BF902996E5BE97C9598BFBE5243D0A267267E349","2026-07-05T12:38:02.1184621Z","omitted_raw_source_body","through package 592",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-004_kitaphana_2157.pdf","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-004_kitaphana_2157.pdf","811729","130F081CA7A90ECB9C023F24193ED4D3B4EF79E47B40262A82FCCA8529CF84A0","2026-07-05T12:38:03.2629026Z","omitted_raw_source_body","through package 592",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-004_kitaphana_2157.txt","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-004_kitaphana_2157.txt","98540","37C0FB08E3568157AD49F287C5C40C2A6BDDA3BE2BB9EBFA2E51E185A198415E","2026-07-05T12:38:03.6470661Z","omitted_raw_source_body","through package 592",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-005_balkanmaliyemek_pdf.pdf","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-005_balkanmaliyemek_pdf.pdf","338182","59018CEBCB3E7597E687AA44B7864D7DD8A30E98091844013D23EABC090A103B","2026-07-05T12:38:04.9580299Z","omitted_raw_source_body","through package 592",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-005_balkanmaliyemek_pdf.txt","sources\turkmen_current_source_gate_20260705T1236\TK-CUR-051-005_balkanmaliyemek_pdf.txt","11470","CBF58DA8A291DE3ED5DE7099B575322D717C6D80FA1F02958D7DF148FFDCAB59","2026-07-05T12:38:05.1264042Z","omitted_raw_source_body","through package 592",,,
