generated_utc,row_id,previous_frontier,current_frontier,status,path,classification,claim_boundary
2026-07-07T09:19:05Z,28019-path-0001,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/B3_ACTION_SUMMARY.csv,b3_transfer_control,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:19:05Z,28019-path-0002,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/BRANCH_PR_STATE.csv,b3_transfer_control,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:19:05Z,28019-path-0003,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/MANIFEST.csv,b3_transfer_control;manifest_sha_validation,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:19:05Z,28019-path-0004,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/MANIFEST_REPLAY.csv,b3_transfer_control;manifest_sha_validation,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:19:05Z,28019-path-0005,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/PACKAGE_FILE_LEDGER.csv,b3_transfer_control,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:19:05Z,28019-path-0006,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv,b3_transfer_control,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:19:05Z,28019-path-0007,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/README.md,b3_transfer_control,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:19:05Z,28019-path-0008,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/SAFETY_SCAN_HITS.csv,b3_transfer_control,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:19:05Z,28019-path-0009,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/SHA256SUMS.txt,b3_transfer_control;manifest_sha_validation,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
2026-07-07T09:19:05Z,28019-path-0010,9737e10cb240ce55f402f7af0ee0308d5c1a8d87,28019a34851454d37431f2c900c80b45ea90f23e,A,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_94419346_9737_SAME_FRONTIER_LOCAL_RETURNS_BATCH_20260707/SHA256SUMS_REPLAY.csv,b3_transfer_control;manifest_sha_validation,source-use/provenance/gap/draft/non-canonical support only; no community-consent/native-review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims
