"closure_row_id","exact_gate_row_id","source_row_id","row_group","concept_id","english","exact_source_ref","source_path_or_url","source_path_resolution","direct_consumers","reader_boundary_action","blocker_bucket","unresolved_blocker","arabic_direct_micro_support","persian_farsi_direct_micro_support","dari_afghan_direct_micro_support","tajik_direct_micro_support","bridge_candidate_nonpromoted","bridge_candidate_review_boundary","adjacent_linear_algebra_boundary","route_decision","route_arabic_rtl_lane","route_persianate_farsi_lane","route_dari_afghan_lane","route_tajik_cyrillic_lane","route_urdu_hindustani_lane","route_pan_turkic_lane","allowed_use","review_only_boundary","no_merge_boundary","term_promotion_allowed","bridge_promotion_allowed","canonical_translation_claim","native_review_claim","git_push"
"r3closure:r3exact:r3run:0184","r3exact:r3run:0184","wikibooks_hefferon:vector_space","wikibooks_hefferon_crosscheck","vector_space","vector_space","r3_wikibooks_hefferon_term_crosscheck.csv :: wikibooks_hefferon:vector_space :: hefferon_hits=5; wikibooks_hits=6","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","inherited_from_durable_run_log","none_blocker_or_comparator_only","retain_as_exact_blocker_or_comparator_sidecar","adjacent_linear_algebra_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","blocker_or_comparator_only_no_direct_draft_route","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0185","r3exact:r3run:0185","wikibooks_hefferon:zero_vector","wikibooks_hefferon_crosscheck","zero_vector","zero_vector","r3_wikibooks_hefferon_term_crosscheck.csv :: wikibooks_hefferon:zero_vector :: hefferon_hits=6; wikibooks_hits=6","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","inherited_from_durable_run_log","none_blocker_or_comparator_only","retain_as_exact_blocker_or_comparator_sidecar","adjacent_linear_algebra_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","blocker_or_comparator_only_no_direct_draft_route","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0186","r3exact:r3run:0186","wikibooks_hefferon:linear_combination","wikibooks_hefferon_crosscheck","linear_combination","linear_combination","r3_wikibooks_hefferon_term_crosscheck.csv :: wikibooks_hefferon:linear_combination :: hefferon_hits=6; wikibooks_hits=6","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","inherited_from_durable_run_log","none_blocker_or_comparator_only","retain_as_exact_blocker_or_comparator_sidecar","adjacent_linear_algebra_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","blocker_or_comparator_only_no_direct_draft_route","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0187","r3exact:r3run:0187","wikibooks_hefferon:matrix","wikibooks_hefferon_crosscheck","matrix","matrix","r3_wikibooks_hefferon_term_crosscheck.csv :: wikibooks_hefferon:matrix :: hefferon_hits=6; wikibooks_hits=6","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","inherited_from_durable_run_log","none_blocker_or_comparator_only","retain_as_exact_blocker_or_comparator_sidecar","adjacent_linear_algebra_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","blocker_or_comparator_only_no_direct_draft_route","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0188","r3exact:r3run:0188","wikibooks_hefferon:row_reduction","wikibooks_hefferon_crosscheck","row_reduction","row_reduction","r3_wikibooks_hefferon_term_crosscheck.csv :: wikibooks_hefferon:row_reduction :: hefferon_hits=5; wikibooks_hits=6","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","inherited_from_durable_run_log","none_blocker_or_comparator_only","retain_as_exact_blocker_or_comparator_sidecar","adjacent_linear_algebra_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","blocker_or_comparator_only_no_direct_draft_route","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0189","r3exact:r3run:0189","wikibooks_hefferon:echelon_form","wikibooks_hefferon_crosscheck","echelon_form","echelon_form","r3_wikibooks_hefferon_term_crosscheck.csv :: wikibooks_hefferon:echelon_form :: hefferon_hits=4; wikibooks_hits=6","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","inherited_from_durable_run_log","none_blocker_or_comparator_only","retain_as_exact_blocker_or_comparator_sidecar","adjacent_linear_algebra_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","blocker_or_comparator_only_no_direct_draft_route","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0190","r3exact:r3run:0190","wikibooks_hefferon:linear_transformation","wikibooks_hefferon_crosscheck","linear_transformation","linear_transformation","r3_wikibooks_hefferon_term_crosscheck.csv :: wikibooks_hefferon:linear_transformation :: hefferon_hits=3; wikibooks_hits=6","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","inherited_from_durable_run_log","none_blocker_or_comparator_only","retain_as_exact_blocker_or_comparator_sidecar","adjacent_linear_algebra_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","blocker_or_comparator_only_no_direct_draft_route","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0191","r3exact:r3run:0191","wikibooks_hefferon:eigenvalue","wikibooks_hefferon_crosscheck","eigenvalue","eigenvalue","r3_wikibooks_hefferon_term_crosscheck.csv :: wikibooks_hefferon:eigenvalue :: hefferon_hits=1; wikibooks_hits=5","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","inherited_from_durable_run_log","none_blocker_or_comparator_only","retain_as_exact_blocker_or_comparator_sidecar","adjacent_linear_algebra_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","blocker_or_comparator_only_no_direct_draft_route","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0192","r3exact:r3run:0192","wikibooks_hefferon:scalar_multiplication","wikibooks_hefferon_crosscheck","scalar_multiplication","scalar_multiplication","r3_wikibooks_hefferon_term_crosscheck.csv :: wikibooks_hefferon:scalar_multiplication :: hefferon_hits=6; wikibooks_hits=6","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-a-3\outputs\r3_wikibooks_hefferon_term_crosscheck.csv","inherited_from_durable_run_log","none_blocker_or_comparator_only","retain_as_exact_blocker_or_comparator_sidecar","adjacent_linear_algebra_review_only","dari_independent_gate_required; tajik_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge","","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","blocker_or_comparator_only_no_direct_draft_route","consume_english_source_crosscheck_only_if_local_arabic_row_exists","consume_english_source_crosscheck_only_if_local_farsi_row_exists","source_question_only_independent_dari_gate_required","source_question_only_independent_tajik_gate_required","separate_lane_source_question_only","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
"r3closure:r3exact:r3run:0193","r3exact:r3run:0193","eigen:ar:eigenvalue_eigenvector_future_slice","eigenvalue_regional_future_slice","eigenvalue_eigenvector_future_slice","eigenvalue/eigenvector future slice - Arabic","r3_eigenvalue_regional_evidence_ledger.csv :: eigen:ar:eigenvalue_eigenvector_future_slice :: sources/non_slavic_reference_corpus/20260630t065535z_r3_eigenvalue_regional_evidence_capture/wikitext/ar/eigenvalues_and_eigenvectors__قيم_ذاتية_ومتجهات_ذاتية.wiki.txt","https://ar.wikipedia.org/wiki/%D9%82%D9%8A%D9%85_%D8%B0%D8%A7%D8%AA%D9%8A%D8%A9_%D9%88%D9%85%D8%AA%D8%AC%D9%87%D8%A7%D8%AA_%D8%B0%D8%A7%D8%AA%D9%8A%D8%A9","inherited_from_durable_run_log","arabic_rtl_draft_lane","feed_arabic_draft_lane_review_only","adjacent_linear_algebra_review_only","dari_independent_gate_required; pan_turkic_no_merge_without_own_gate; urdu_hindustani_separate_lane_no_persianate_merge; persian_farsi_lane_open_or_not_consumable","Arabic RTL direct draft support: قيمة ذاتية | متجه ذاتي","","","","","no_bridge_candidate_in_row","adjacent_linear_algebra_review_only_source_trace","route_direct_arabic_scope","consume_future_eigen_source_evidence_review_only","do_not_consume_not_in_lane","do_not_consume_independent_dari_gate_required","do_not_consume_not_in_lane","separate_lane_no_inheritance","separate_lane_no_inheritance","reader_source_boundary_sidecar_review_only","review_only_no_native_review_no_approval_no_term_or_bridge_promotion","no_merged_dari_tajik_urdu_hindustani_pan_turkic_authorization","false","false","false","false","false"
