"branch_path","local_path","branch_bytes","local_bytes","branch_sha256","local_sha256","local_exists","sha256_and_size_match"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/B3_UPLOADER_READY_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\B3_UPLOADER_READY_SUMMARY.csv","672","672","5621ead42f738ecb09120492b838715bb32077abc8193dafef7ae4546c4c7464","5621ead42f738ecb09120492b838715bb32077abc8193dafef7ae4546c4c7464","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\MANIFEST.csv","2532","2532","dc955e66e39eaa93fac39226e021a554533d42e3e3f1b50500f1151ee1c78c99","dc955e66e39eaa93fac39226e021a554533d42e3e3f1b50500f1151ee1c78c99","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/PACKAGE_VALIDATION.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\PACKAGE_VALIDATION.json","1113","1113","dae48d202358702abdcb801ceaa6d5e042bb9a7bc7bfddbf6dbeb110e8e123c5","dae48d202358702abdcb801ceaa6d5e042bb9a7bc7bfddbf6dbeb110e8e123c5","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_BRANCH_DELTA_FROM_8466D686.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\R3_B63D1B97_BRANCH_DELTA_FROM_8466D686.csv","18076","18076","777c0f161a90945f4b065aac2100970b3afb660c8f054c137f98a463025aa6df","777c0f161a90945f4b065aac2100970b3afb660c8f054c137f98a463025aa6df","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_BRANCH_VISIBLE_8466_PACKET_HASH_CHECK.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\R3_B63D1B97_BRANCH_VISIBLE_8466_PACKET_HASH_CHECK.csv","12650","12650","4de2e597f9a4afabe13e0b21fd8aff2a640e9566ebc053f24640a501f4b63bd4","4de2e597f9a4afabe13e0b21fd8aff2a640e9566ebc053f24640a501f4b63bd4","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_CARRIED_FORWARD_8466_SOURCE_USE_GAP_ROWS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\R3_B63D1B97_CARRIED_FORWARD_8466_SOURCE_USE_GAP_ROWS.csv","4680","4680","99d5fa7b49f02e7743ca3aedd612e2413dc5961e272500c140d55e4755cc5a0f","99d5fa7b49f02e7743ca3aedd612e2413dc5961e272500c140d55e4755cc5a0f","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_MUTUAL_WAKE_APPENDIX.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\R3_B63D1B97_MUTUAL_WAKE_APPENDIX.csv","849","849","7bb130bb2f26e078051c1218b9f6f9999bfa96cd8eab7d5095ca93e681438c70","7bb130bb2f26e078051c1218b9f6f9999bfa96cd8eab7d5095ca93e681438c70","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_SOURCE_USE_FACT_CHANGE_AUDIT.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\R3_B63D1B97_SOURCE_USE_FACT_CHANGE_AUDIT.csv","861","861","ff5c0f843943247247f6832c14b1aebfbce5ff07070771724b9f5af993c35b8c","ff5c0f843943247247f6832c14b1aebfbce5ff07070771724b9f5af993c35b8c","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\README.md","1384","1384","bb2eb298b2738e7c43c070da02509482177c1ce0a17ea26fa028da287d904483","bb2eb298b2738e7c43c070da02509482177c1ce0a17ea26fa028da287d904483","True","True"
"interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/SHA256SUMS.txt","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706\R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z\SHA256SUMS.txt","1865","1865","f432a35eb9fa2bb2e24636e3fc2cac5dd9801f563341c5dcbaff401b49ab6089","f432a35eb9fa2bb2e24636e3fc2cac5dd9801f563341c5dcbaff401b49ab6089","True","True"
