"relative_path","bytes","sha256","source_use_label","boundary"
"BLOCKER_RECOVERY_ROWS_516ABAE3.csv","1103","abd65511a84541979b81637e87032994aeb6217990001a4c79bce43ccd8d520b","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_516ABAE3.csv","11887","f4dd202efec0fc927934bdb7e7988cf18a15101f75bff4c397409c935eb1e427","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"DO_NOT_USE_ADVERSE_GUARD_ROWS_516ABAE3.csv","3061","4bf9d45dbf4b9edd9fdba3a404df0d933c0ff69fcb679cab4ca7dbdc11478f96","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"FORMULA_CONTEXT_SUMMARY_SOURCE_516ABAE3.csv","482","865de8b4c922ce7a67c17392cc77560104297ce9527672195464fcfab0bf39ca","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"FORMULA_NEIGHBORING_USAGE_NOTES_516ABAE3.csv","3229","d0e104594307fd75d1d508831620c6b095fa2d428a20e3d8da77292ad565ce60","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"INTERLINEAR_SCAFFOLD_ROWS_516ABAE3.csv","10476","f3e562673e51bee05b22d1c4c27d5b7fd2c4084c3439fd51bcffe35aad6506d4","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"LOGBOOK_EXCERPT.md","588","33357d0b78453590389b916460a23943417dc8ac037a196c55125d78247ba378","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"PACKAGE_VALIDATION.json","2900","83c20f4f430f5acbdc4abeacd4f3abcef007e189d55f79b74b6a79be29c12052","package-documentation","support/provenance/gap only; not reviewer return, native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"README.md","814","b974cd1803cf34aecc4c6b0f64005855b343b679c9860b29929dd164204c3e50","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"ROUTE_CONTEXT_516ABAE3.csv","3853","783930af0250691d0f625a56bd1b643249e386313cdb4cfdd0526b175978c175","source-use/provenance/gap-route-context","support/provenance/gap only; not reviewer return, native review, community consent, accepted terminology, approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
"SOURCE_USE_BOUNDARY_ROWS_516ABAE3.csv","1496","fb6c5468abf799c19e44658b8451df03b6d35b570772a736fee8529cbed932c6","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"TERMINOLOGY_ALTERNATIVES_516ABAE3.csv","11429","84d8a2d0151f24ab9d566a43a640072530a8cc59fb3623e7425b7f41a4b3c2dc","generated-draft/interlinear-terminology-support","support/provenance/gap only"
"ZERO_CLAIM_INTERLINEAR_LEDGER_516ABAE3.csv","770","f603e7771b561b020c77ff80e5ff17b617074cded454471489ae5c19064966df","generated-draft/interlinear-terminology-support","support/provenance/gap only"
