"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-interlanguage-method-authority","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-interlanguage-method-authority\NOETHER_INTERLANGUAGE_DURABLE_RUN_LOG_20260704.md","84643","0D40DA6DA69A96B0D0BCE02BED97188ECF4CB4ABCCD00D1F0B85636094171926","2026-07-05T02:05:42.6955922Z","378","4E6DC0AB93A6C62C5E50D8EAC984563903500292A9C72613A4BA1A8BC4ABC7DD","79382"
"noether-interlanguage-method-authority","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PACKAGE378_VISIBILITY_AND_PACKAGE395_FRONTIER_RECHECK_20260705T015949Z.json","lane_outputs\noether-interlanguage-method-authority\NOETHER_PACKAGE378_VISIBILITY_AND_PACKAGE395_FRONTIER_RECHECK_20260705T015949Z.json","9123","53FA8C08449079497941AFCFFF971252732DE0944F5406FE70E49CAF422E248B","2026-07-05T02:05:16.8251768Z",,,
"noether-interlanguage-method-authority","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PACKAGE378_VISIBILITY_AND_PACKAGE395_FRONTIER_RECHECK_20260705T015949Z.md","lane_outputs\noether-interlanguage-method-authority\NOETHER_PACKAGE378_VISIBILITY_AND_PACKAGE395_FRONTIER_RECHECK_20260705T015949Z.md","9642","030A749952F819B39E827E49C768CFB3768DB200F479D30AF8BD3D32DC7720E9","2026-07-05T02:05:16.8251768Z",,,
"noether-interlanguage-method-authority","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_PACKAGE378_VISIBILITY_AND_PACKAGE395_FRONTIER_RECHECK_20260705T015949Z.sha256","lane_outputs\noether-interlanguage-method-authority\NOETHER_PACKAGE378_VISIBILITY_AND_PACKAGE395_FRONTIER_RECHECK_20260705T015949Z.sha256","298","3B1FA440FF794C549CD8A2083B7904FBA2FBD2DD35BDF57AF85F70C3EEE0BE50","2026-07-05T02:05:42.6935859Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_CHECKSUMS_20260705T020552Z.sha256","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_CHECKSUMS_20260705T020552Z.sha256","620","3C1AE99B2A27516746719FA577172BF6DA824248AF1914CBE8E20E545201CAC8","2026-07-05T02:05:57.5726032Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_HANDOFF_20260705T020552Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_HANDOFF_20260705T020552Z.md","870","F10B3F332FEA864000BAAFDD21341A8DDCD18FF9A5B3FA61393C21F89DE4D381","2026-07-05T02:05:57.2540083Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z.json","1852","9B78068A0D41837EBC559102535D48DFFC04D8B3C973DBC8816933600E1B6CF7","2026-07-05T02:05:57.3806905Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_ROWS_20260705T020552Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_ROWS_20260705T020552Z.csv","150029","4C89168BD0441BE757A74F32431865BBCDE60C7A7E8DC891E456633495EA8940","2026-07-05T02:05:57.0329031Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_ROWS_20260705T020552Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_ROWS_20260705T020552Z.json","226590","F0AB2473EE631B81D958DE78374CEAF43FAA204935D5F03B826D6753F366767D","2026-07-05T02:05:57.0786159Z",,,
"noether-r3-arabic-persianate-linear-algebra","MISSING_FROM_PACKAGE_FRONTIER","R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_VALIDATION_20260705T020552Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_SOURCE_BODY_PACKAGE_OMIT_MANIFEST_20260705T020552Z\R3_SOURCE_BODY_PACKAGE_OMIT_VALIDATION_20260705T020552Z.json","11420","974B55CD3E1454821112918DA9ABDE45EA35F4945EF4F049B0366BA55535EF91","2026-07-05T02:05:57.2510636Z",,,
