item_id,item_path,source_use_category,source_use_label,may_feed,may_not_feed,hash_sha256,fd3754_decision,non_claim_boundary
CJK-SOURCE-BODY-20260705-0001,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\homuralove__linear-algebra\L-Alg.tex,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",416C5538CC68605787A5656C212B9BC6DAEAD25BBBA434AED9ABE7C88C777F3C,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
CJK-SOURCE-BODY-20260705-0002,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\HideakiHosaka__2015_linear_algebra\2015linear_algebra.tex,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",2069AFD7036835AC4D84BED762585B2D88B3AF2777AB0AFA7F210EFF40EC1747,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
CJK-SOURCE-BODY-20260705-0003,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\HideakiHosaka__2015_linear_algebra\20150415.tex,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",EE171BE5FEDF9F49B1A424EA825746DBA65230CB56E6FC00A412C60F985665B1,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
CJK-SOURCE-BODY-20260705-0004,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\HideakiHosaka__2015_linear_algebra\20150422.tex,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",E1DFC26FCC002C626D5F5737D87CDF0475BB2D5344E9ABD1F4DF5B24BAAF267F,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
CJK-SOURCE-BODY-20260705-0005,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\HideakiHosaka__2015_linear_algebra\20150507.tex,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",10801E9E1D00E5D629A74FDA49D95388121D84009E24A5046E5903FC3E5D33BE,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
CJK-SOURCE-BODY-20260705-0006,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\t-higashida__linear_algebra\sec1.TEX,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",5B5E0FFDA4DA1E168F5F0721F68612661B5D1454438104EECB93122841640077,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
CJK-SOURCE-BODY-20260705-0007,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\t-higashida__linear_algebra\sec1x1x2.TEX,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",782E1B6CDB2620B31662A5F605B6D2376BC93E6105C0AC439236FAA3DD454073,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
CJK-SOURCE-BODY-20260705-0008,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\t-higashida__linear_algebra\sec1x1x3.TEX,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",94281B5C3F2AB02B355C53AB90682E719550F1835B40BEE451D9030A1B7AD6A8,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
CJK-SOURCE-BODY-20260705-0009,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\t-higashida__linear_algebra\sec1x1x4.TEX,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",ADDF4E879579ABA28113963B9540D0366318EEBE50EA780357BC62720659D6C3,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
CJK-SOURCE-BODY-20260705-0010,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\language-source-bodies\cjk\source-files\japanese\rsato64__relativisticQM\README.md,source-witness,native-source-body,language/topic/source provenance; branch witness counts only when row is native-source-body,"native review, accepted terminology, license clearance, gate promotion, translation completion",94AA29D154B4D44AFA52B87A85CFF868F4C93BFCDEA2BF35EF7FB65AF283FA0A,method/source-use context or source witness only per label; not approval,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
