"lane","delta_status","source_path","source_relative_path","bytes","sha256","source_last_write_utc","package_action","base_frontier","frontier_package","frontier_sha256","frontier_bytes"
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-001_okuma_algebra_7.pdf","sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-001_okuma_algebra_7.pdf","11341691","F2173F19DDBC4ED8BB501C2D634A27593C0853758D79B1116133D73F20DDCE4A","2026-07-05T11:06:38.8153891Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-001_okuma_algebra_7.txt","sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-001_okuma_algebra_7.txt","172","EC22418D438C906531F832A369C6AFB02CCC2E35A42E3B7B5503623A637238FE","2026-07-05T11:06:39.0623193Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-002_edu_gov_kg_math_curriculum.pdf","sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-002_edu_gov_kg_math_curriculum.pdf","601365","34FD87987F76E5E25C2D7C29A3E1D5CA310E99193774ADACA1D2FB7BE4A5414C","2026-07-05T11:06:47.0469402Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-002_edu_gov_kg_math_curriculum.txt","sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-002_edu_gov_kg_math_curriculum.txt","138234","E4AE84B91831D06F9A935284CD7FC5E07A547095FEE450CFCEE52AD9CBC3000B","2026-07-05T11:06:47.3431450Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-003_bizdin_algebra_8.pdf","sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-003_bizdin_algebra_8.pdf","12053260","68011FC29EC571591C7C639C85E1B2B291844075D6CD8DF27A85F9D8202D3612","2026-07-05T11:06:50.9987415Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-003_bizdin_algebra_8.txt","sources\pan_turkic_pdf_witness_resweep_20260705T1103\KY-PDF-003_bizdin_algebra_8.txt","105","02FAF4F67B177F6EB34AB305A9832A28D4CBA5F786FD8B473AAE0AA934D69A28","2026-07-05T11:06:51.1073394Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\TK-WEB-001_researchgate_groundwater_math_modeling.html","sources\pan_turkic_pdf_witness_resweep_20260705T1103\TK-WEB-001_researchgate_groundwater_math_modeling.html","191","33CF6F3D6FDC4B34B93DBDAE246DD89EB2D3F0EC2A4996E4C8C10E6E899A7C54","2026-07-05T11:06:51.3837569Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\TK-WEB-001_researchgate_groundwater_math_modeling.txt","sources\pan_turkic_pdf_witness_resweep_20260705T1103\TK-WEB-001_researchgate_groundwater_math_modeling.txt","193","1EED7C4F18D1C3625CFC2BF61256830B5DFCFA73CD33555575A12B6339F78C45","2026-07-05T11:06:51.4015866Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-001_test_edu_tatar_algebra_7_work_program.pdf","sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-001_test_edu_tatar_algebra_7_work_program.pdf","964595","FF04E65278A2B678F8A46C36783E6F1C0514E5E60EB7C047A38C41E97F6B31C8","2026-07-05T11:06:24.8184584Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-001_test_edu_tatar_algebra_7_work_program.txt","sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-001_test_edu_tatar_algebra_7_work_program.txt","147253","3F219B50001D62DEE8D763B8CA788CBC604BC4729C48142B61DB3D532A9B7FF0","2026-07-05T11:06:26.3043164Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-002_edu_tatar_algebra_7_minimum.pdf","sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-002_edu_tatar_algebra_7_minimum.pdf","254188","8C6065A51152E3DE7C530C071B19E90FF0B4E3F72C9AC25A5B3501C7CD3A8D78","2026-07-05T11:06:27.5581256Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-002_edu_tatar_algebra_7_minimum.txt","sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-002_edu_tatar_algebra_7_minimum.txt","17883","7AE9610B43D75E70680C7CB7BF2D593EDACB5BFC015A0759B0DE688AEF862165","2026-07-05T11:06:27.6389549Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-003_fanni_tatarstan_2014_2.pdf","sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-003_fanni_tatarstan_2014_2.pdf","3543962","8A39A0992B2C3B760876BE0072C3CD4B579BEA824876633B296AD731356FBE2A","2026-07-05T11:06:30.3689663Z","omitted_raw_source_body","through package 566",,,
"noether-r2-pan-turkic-hard-blockers","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-003_fanni_tatarstan_2014_2.txt","sources\pan_turkic_pdf_witness_resweep_20260705T1103\TT-PDF-003_fanni_tatarstan_2014_2.txt","959180","9CC27D6408A6904204FE688A869F37CCF394EE4843059DCDB238FBA343A9093D","2026-07-05T11:06:35.1592363Z","omitted_raw_source_body","through package 566",,,
