"current_head","language_gate","concept","term","term_type","occurrence_count","files_hit","recorded_hit_rows","scanned_text_file_count","source_use_label","next_action","boundary"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","ideal","concept_english","636","40","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","المثالي","target_rendering","203","12","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ideal","مثالي","target_rendering","410","12","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","matrix / matrix ring context","concept_english","4","2","4","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","matrix / matrix ring context","مصفوفة","target_rendering","79","7","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","Noetherian ring","concept_english","190","20","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","الحلقة النوثرية","target_rendering","36","12","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","النوثرية","target_rendering","50","13","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","حلقات نوثرية","target_rendering","15","7","15","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","حلقة نوثرية","target_rendering","46","16","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","Noetherian ring","نوثرية","target_rendering","112","18","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ring","ring","concept_english","1587","50","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"81db4ba945379e7c267ac6b5049f207e5746e65e","ar","ring","الحلقة","target_rendering","164","17","25","131","source-text-occurrence-confirmed","Use occurrence as source-context support only; keep draft/noncanonical and source-gated.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
