concept,lane,domain,draft_target_rendering,forms_probed,native_hit_count,native_file_hit_count,status,per_form_counts_json,boundary
module,japanese,module_theory,加群,加群,26,2,native_sourcebody_attested,"{""加群"": {""count"": 26, ""file_count"": 2}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
simple module,japanese,module_theory,単純加群,単純加群,0,0,generated_scaffold_only_no_native_hit,"{""単純加群"": {""count"": 0, ""file_count"": 0}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
free module,japanese,module_theory,自由加群,自由加群,4,1,native_sourcebody_attested,"{""自由加群"": {""count"": 4, ""file_count"": 1}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
submodule,japanese,module_theory,部分加群,部分加群,1,1,native_sourcebody_attested,"{""部分加群"": {""count"": 1, ""file_count"": 1}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
Lie group,japanese,representation_theory,リー群,リー群,2,1,native_sourcebody_attested,"{""リー群"": {""count"": 2, ""file_count"": 1}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
semisimple,japanese,representation_theory,半単純,半単純,0,0,generated_scaffold_only_no_native_hit,"{""半単純"": {""count"": 0, ""file_count"": 0}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
completely reducible,japanese,representation_theory,完全可約,完全可約,0,0,generated_scaffold_only_no_native_hit,"{""完全可約"": {""count"": 0, ""file_count"": 0}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
character,japanese,representation_theory,指標,指標,0,0,generated_scaffold_only_no_native_hit,"{""指標"": {""count"": 0, ""file_count"": 0}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
irreducible representation,japanese,representation_theory,既約表現,既約表現,0,0,generated_scaffold_only_no_native_hit,"{""既約表現"": {""count"": 0, ""file_count"": 0}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
group ring/group algebra,japanese,representation_theory,群環／群代数,群環 | 群代数 | use 群環 for group ring | 群代数 for group algebra,0,0,generated_scaffold_only_no_native_hit,"{""群環"": {""count"": 0, ""file_count"": 0}, ""群代数"": {""count"": 0, ""file_count"": 0}, ""use 群環 for group ring"": {""count"": 0, ""file_count"": 0}, ""群代数 for group algebra"": {""count"": 0, ""file_count"": 0}}",native source-body probe; generated scaffolds are not authority; no accepted terminology claim
