"authority_manifest_row","relative_path","bytes","sha256","r6_use","source_link_status","authority_boundary"
"1","BRANCH_8F7D_AUTHORITY_RULE_EXTRACT.csv","371408","F01EB325C26EEF709FC320BD6E3743085587DE281266877F872AC3F8376BF1B5","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"2","BRANCH_8F7D_AUTHORITY_RULE_EXTRACT.json","499028","D85E0DAA5DEDB519C2CC4FD35695D4B79BE8D6D40248452DAC6C648C66F1A82B","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"3","BRANCH_8F7D_COMPARE_FILE_QUEUE.csv","53167","DFD7D6745389C22BBC3AA90654BD08CF871AD0E9A1275995E1D21280CB07FAE4","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"4","BRANCH_8F7D_COMPARE_FILE_QUEUE.json","81734","9A4C4981DFAA28A2568FB093F594DD5FF0806DEA708A9F2D22723529F0478B16","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"5","BRANCH_8F7D_COMPARE_META.json","409","1E4CC933946C666AF34F00F22534AE52CFF1FFC0EDE0EF7B61831023D03B7291","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"6","BRANCH_8F7D_INPUT_BLOCKERS.csv","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"7","BRANCH_8F7D_INPUT_BLOCKERS.json","2","4F53CDA18C2BAA0C0354BB5F9A3ECBE5ED12AB4D8E11BA873C2F11161202B945","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"8","BRANCH_8F7D_INPUTS_READ.csv","24734","94DCEA8B3F1A2F5A82AC2A63C1E324DD1EA35FC64CCFF7560B1E27308DCA06A4","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"9","BRANCH_8F7D_INPUTS_READ.json","31754","978776B168B59D2331E142522D8AF9095EA15C5D12DCA5DD772AF2364839E277","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"10","BRANCH_8F7D_REMOTE_VERIFICATION.json","312","BC3FF68FFB8CE7D297D2EE600DF14E0C8620D17DF6C29B2DCDDBC6EA356900B0","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"11","BRANCH_8F7D_TREE_INDEX.json","9507002","7B1952F62D0375CE04C273402C2A9273D0BFDAF0C8AD61449C65188E4989FA8A","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
"12","BRANCH_8F7D_TREE_META.json","226","8D9C1641941FA61AA38A5A9E5C5C268599780AC3A8CC832E1C296C6B89488299","reference authority-routing input; method/provenance only","method_or_governance_input_not_r6_language_source_body","no source certification, approval, accepted terminology, gate promotion, final status, or completion"
