"lane","delta_status","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","frontier_package","frontier_sha256","frontier_bytes"
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_CONTINUATION_06_RUN_LOG_ADDENDUM_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_CONTINUATION_06_RUN_LOG_ADDENDUM_20260704.md","2223","E2F6A2B969A2D35DD7D3DE32B42944CB7A13A578B4F225B2392698240CFA5080","2026-07-04T05:58:59.0323229Z",,,
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_MANIFEST_20260704.json","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_MANIFEST_20260704.json","15819","FA3F3DBB5C077E3C7B3555C9D64CC1CDD035068D291A90D075D5719CE5AC5605","2026-07-04T05:59:54.8017607Z","159","42F7DE5F15BD456474F8874CE185C7A4B9ACB9544096299E490A5853547CC64C","13272"
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_NOTE_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_NOTE_20260704.md","6283","CE1478627E66DBD56198D7D9110B4C58F37214221D1955D6F6E7CA8226DDE171","2026-07-04T05:59:54.8017607Z","159","B18CD223011B20570B5CE110CD1CD2596A8CC6BDBEACC38C5841ABDB219DC048","5272"
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_SHA256SUMS_20260704.txt","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_ROLLUP_SHA256SUMS_20260704.txt","4601","8A3E7CA55ADF1B48E5E33511CCC7991CD94DAFE083D6B3A8A68243F3A48F96B9","2026-07-04T05:59:54.8333365Z","159","49324290E11BA9FA01C0F62EAEFCFD1B8CF19467B9D3AE39097E090796E0655E","3849"
"noether-cjk-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_CORPUS_TRANSLATION_RUN_LOG_20260704.md","35813","CDC630E20F2D20F582109D853983676FCC9F2195351A31CD881CC1FB62F8FD37","2026-07-04T05:59:20.1590377Z","159","C1986F88D5ACF70D3E8F3D7773AD915C1B38820636A36CE6B74BF1D682821D8E","32508"
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_20260704.json","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_20260704.json","34312","B3A9096B7E3572ECC996D4EFEF42B849B2387E3882E58EB12DA80A8CF473FC89","2026-07-04T05:58:59.0283069Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_20260704.md","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_20260704.md","21122","8517DCF905906E5E71F6DB9954175DE97470315B61E2E80DAFAAB4460CAE3DDD","2026-07-04T05:58:59.0303156Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_MANIFEST_20260704.json","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_MANIFEST_20260704.json","1587","1CEF4A12B79B7E79B45658021B69403B0C4C64CD4E21A59CE0B8DD732915BE9C","2026-07-04T05:58:59.0699713Z",,,
"noether-cjk-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_SHA256SUMS_20260704.txt","lane_outputs\noether-cjk-source-evidence-draft-lane\NOETHER_CJK_DRAFT_CORPUS_TRANSLATION_SLICES_CONTINUATION_06_SHA256SUMS_20260704.txt","593","3BC1ABB31063E7D30BEB426638C7F52818F975FDE3AFD353F94EB86822EDBF98","2026-07-04T05:58:59.0929588Z",,,
"noether-non-slavic-core-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","lane_outputs\noether-non-slavic-core-lane\NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md","63406","754B74A6D6D6B0BBADC622B6801C4754A09722F1C8E6DC25A83356F9B27A3832","2026-07-04T06:00:05.7618626Z","159","93EEC191EE61C03C31BA82ED67418DDDE1DBE8F8344670FFFDB22F38CC43E772","60418"
"noether-romance-source-evidence-draft-lane","HASH_CHANGED_AFTER_PACKAGE_FRONTIER","NOETHER_ROMANCE_BLOCKER_RESOLUTION_OUTPUT_MANIFEST_20260704.sha256","lane_outputs\noether-romance-source-evidence-draft-lane\NOETHER_ROMANCE_BLOCKER_RESOLUTION_OUTPUT_MANIFEST_20260704.sha256","1645","9BBF1D938CC1A9E2C664E39FC57192AE5B8E4CBD8AFC81860CDE3BEC20B8277C","2026-07-04T05:59:43.5625866Z","157","E65C7D40FF878C5D2E08CFF0D422BD22A8A068AB1E96F5860AA27139E1B5947B","1402"
