branch_path,frontier,generated_utc,git_blob,mode,object_type,old_path,previous_frontier,sequence,status
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/B3_AND_INTERLANGUAGE_HANDOFF_SENT_18BBB185.md,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,4877e29118560916610fac3f3e12afc0a4e770d8,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,1,A
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/BRANCH_COMPARE_COMMITS_A55A9D0F_TO_18BBB185.csv,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,776acc821587911ec3d68a057d9f4107346e123b,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,2,A
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/BRANCH_COMPARE_FILES_A55A9D0F_TO_18BBB185.csv,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,e3437ba71202993c0b1bd23dd793684383c09201,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,3,A
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/BRANCH_COMPARE_SUMMARY_18BBB185.csv,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,e19601686734605239a5a42da76e32d5c0d0e53e,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,4,A
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/CHILD_PACKET_INVENTORY_18BBB185.csv,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,70bd8bb8fa6b4da0ec012f261f54a3ec2110a308,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,5,A
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/EIGHT_LANE_ROUTE_STATUS_ROWS_18BBB185.csv,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,e4c63c71335b1ea2773a9883a8270778703f503b,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,6,A
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/EXACT_BLOCKER_RECOVERY_ROWS_18BBB185.csv,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,9d65b8bf8fa5e7064b25d2fd55e46243f047475a,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,7,A
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/MANIFEST.csv,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,28bb2ff57bfa897ba5fe95ee6ea4bd49757931d9,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,8,A
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/README.md,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,47a218e59ba321269888c3feac1417655a8bc08e,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,9,A
coordination/non-slavic-core-18bbb185-a55-7b-route-context-batch-20260707/NON_SLAVIC_CORE_18BBB185_A55_7B_ROUTE_CONTEXT_BATCH_20260707/SHA256SUMS.txt,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,83d1d7c120a60fa892643d7e06587377e5cb18c9,100644,blob,,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,10,A
