"destination_path","git_blob_oid","bytes","sha256","source_path","origin"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/B3_HANDOFF_SENT_4065F6A4.md","aa6d5e00fed6e4da6160d76adf75874b6f7a9045","954","9FBE0311E5012D068205A13239393D95D83B2B4EF424B2C7E1DF673066E1EE80","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\B3_HANDOFF_SENT_4065F6A4.md","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/BRANCH_COMPARE_COMMITS_C033F393_TO_4065F6A4.csv","c83385c6b2050ea592fb780c72d35daa4538a61c","166","8DD1FCE38536CC718BCBD189D05880DCF2D121251AF392B8E187355EE055E892","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\BRANCH_COMPARE_COMMITS_C033F393_TO_4065F6A4.csv","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/BRANCH_COMPARE_FILES_C033F393_TO_4065F6A4.csv","507492593db9fbc9a48064001ad9000c87c880cb","4725","0411C8FE5B98E19AD40A7905BAC47DCFF84ED892BFA7C678166E345DEBBE3022","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\BRANCH_COMPARE_FILES_C033F393_TO_4065F6A4.csv","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/BRANCH_COMPARE_SUMMARY_4065F6A4.csv","f4bc195049d00a1e0f9b4da9dc0bed4a825da4e8","383","789A14415BAE951718D2A57F0D798E1E79B00B29F166724629FE004B6E2888D5","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\BRANCH_COMPARE_SUMMARY_4065F6A4.csv","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4.csv","2707ea3d0bc6c44603a86220dd7416b1992a4b8f","701","0BAF791F730CE738D489F150740D328F59A066C066B7F975D2CBAE7BA797F214","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4.csv","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/MANIFEST.csv","305bd732e32340ad8e76e6b5c6c72b118c6b3f83","995","1266A9ED81BF5EBD3C177E6841FB82840A055FB75F3D984EB416D7415FD626B4","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\MANIFEST.csv","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/PARENT_PACKET_VISIBILITY_INVENTORY_4065F6A4.csv","fde072cb4f196e7efc426c0dbb497003d0fe4bbb","479","FB3E04887B439376AD7C9665ADC75626A155986DA7F106D5B9D97F64C8EAFA2A","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\PARENT_PACKET_VISIBILITY_INVENTORY_4065F6A4.csv","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/README.md","6be4778e05d0cece7a5ad0d6dcc427664019d254","1493","87012F3D667A86AB406A1D81FCD5F502A40149BA99FF07B33DC9ABDDBFF5308D","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\README.md","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/SHA256SUMS.txt","3166ea1509dfad8b40f759c911f9675052d4c715","928","14CAE7C9EE4356487EA7769E160DE62AC7B91F6BA9F85B300F78AC3193BF2B14","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\SHA256SUMS.txt","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_4065F6A4.csv","fc026aca9ce707b65049270c36e609c7b7e50ea0","781","5AF30D3BFAA97A632DECA7D6EA8D181841C6A7C03547B03A845B7020DA07B83B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_4065F6A4.csv","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
"coordination/non-slavic-core-4065f6a4-c033-branch-visibility-confirmation-20260707/NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707/SUMMARY.json","9bdf61e746c44a42dc96739a04a08e9d5c9fcb54","1288","872128E7643AACA634E4D6ED0C8A08F83257303F765DB69432EAC1270DEB64B2","C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707\SUMMARY.json","NON_SLAVIC_CORE_4065F6A4_C033_BRANCH_VISIBILITY_CONFIRMATION_20260707"
