section,row_id,packet_or_criterion,parent_id,required_or_blank_count,filled_or_dispatched_count,gate_open
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-001,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-001,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-002,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-002,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-003,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-003,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-004,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-004,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-005,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-005,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-006,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-006,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-007,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-007,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-008,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-008,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-009,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-009,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-010,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-010,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-011,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-011,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-012,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-012,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-013,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-013,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-014,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-014,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-015,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-015,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-016,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-016,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-017,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-017,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-018,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-018,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-019,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-019,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-020,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-020,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-021,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-021,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-022,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-022,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-023,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-023,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-024,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-024,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-025,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-025,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-026,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-026,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-027,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-027,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-028,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-028,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-029,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-029,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-030,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-030,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-031,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-031,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-032,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-032,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-033,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-033,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-034,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-034,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-035,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-035,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-036,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-036,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-037,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-037,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-038,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-038,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-039,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-039,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-040,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-040,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-041,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-041,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-042,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-042,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-043,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-043,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-044,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-044,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-045,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-045,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-046,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-046,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-047,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-047,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-048,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-048,10,0,false
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-049,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-049,10,0,false
