section,row_id,packet_or_criterion,parent_id,required_or_blank_count,filled_or_recorded_count,gate_open
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-001,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-001,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-002,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-002,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-003,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-003,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-004,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-004,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-005,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-005,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-006,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-006,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-007,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-007,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-008,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-008,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-009,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-009,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-010,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-010,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-011,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-011,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-012,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-012,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-013,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-013,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-014,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-014,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-015,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-015,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-016,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-016,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-017,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-017,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-018,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-018,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-019,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-019,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-020,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-020,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-021,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-021,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-022,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-022,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-023,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-023,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-024,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-024,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-025,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-025,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-026,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-026,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-027,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-027,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-028,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-028,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-029,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-029,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-030,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-030,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-031,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-031,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-032,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-032,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-033,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-033,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-034,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-034,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-035,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-035,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-036,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-036,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-037,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-037,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-038,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-038,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-039,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-039,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-040,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-040,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-041,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-041,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-042,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-042,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-043,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-043,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-044,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-044,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-045,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-045,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-046,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-046,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-047,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-047,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-048,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-048,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-049,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-049,10,0,false
decision_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-050,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-050,10,0,false
criterion_class_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-01,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-CLASS-01,10,0,false
criterion_class_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-02,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-CLASS-02,10,0,false
criterion_class_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-03,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-CLASS-03,10,0,false
criterion_class_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-04,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-CLASS-04,10,0,false
criterion_class_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-05,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-CLASS-05,10,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-01,proof_reading_and_definition_use,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-01,5,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-02,sets_membership_subset_equality,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-02,5,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-03,domain_codomain_range,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-03,5,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-04,function_as_relation_boundary,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-04,5,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-05,injective_surjective_bijective,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-05,5,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-06,relation_properties,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-06,5,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-07,equivalence_order_poset,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-07,5,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-08,composition_inverse,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-08,5,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-09,finite_infinite_equinumerosity,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-09,5,0,false
packet_unit_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-PACKET-10,high_density_source_shelf_selection,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-10,5,0,false
