"archive","status","archive_bytes","entry_count","entry","entry_bytes","entry_compressed_bytes"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/generated-draft/CJK_GENERATED_DRAFT_SCAFFOLDS.csv","311537","10242"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/generated-draft/CJK_GENERATED_DRAFT_SCAFFOLDS.json","358863","10815"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/generated-draft/README.md","708","410"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/logbook.csv","34253","6095"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/logbook.json","49804","6361"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/logbook.md","15407","4689"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/logs/LOGBOOK_EXCERPT_20260705.md","4574","1520"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/manifest.csv","33230","6196"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/manifest.json","53651","6928"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/README.md","2591","1246"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/SHA256SUMS.txt","11274","4654"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/source-files/japanese/HideakiHosaka__2015_linear_algebra/20150415.tex","44219","15359"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/source-files/japanese/HideakiHosaka__2015_linear_algebra/20150422.tex","34312","11445"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/source-files/japanese/HideakiHosaka__2015_linear_algebra/20150507.tex","47054","16120"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/source-files/japanese/HideakiHosaka__2015_linear_algebra/2015linear_algebra.tex","4614","1949"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/source-files/japanese/homuralove__linear-algebra/L-Alg.tex","106732","28981"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/source-files/japanese/imamuray__algebraic-systems/ch02-group/ch02-group.tex","53619","12275"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/source-files/japanese/imamuray__algebraic-systems/ch03-ring-and-polynomial/ch03-ring-and-polynomial.tex","33180","8026"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/source-files/japanese/imamuray__algebraic-systems/README.md","974","599"
"language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip","listed","475521","82","cjk/source-files/japanese/rsato64__relativisticQM/app1.tex","7220","2358"
