relative_path,bytes,sha256,producer_sha256,disposition
images/Noether_Paper24_Japanese_SourceReconciled_v001-01.png,1029876,A3F35B46A1613D780EA8A27E36EB4DA0174B3BFE4B082DC4482DAD480D55A852,A3F35B46A1613D780EA8A27E36EB4DA0174B3BFE4B082DC4482DAD480D55A852,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-02.png,825989,DB69D352DCB3E27FB7BD90043166860B475439CFE794B29C232AD028B9B19951,DB69D352DCB3E27FB7BD90043166860B475439CFE794B29C232AD028B9B19951,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-03.png,993422,B81B4476ADEFD5B41C87FD7B429D32068D444C9B0CBF7CA7BC310817FC02A69D,B81B4476ADEFD5B41C87FD7B429D32068D444C9B0CBF7CA7BC310817FC02A69D,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-04.png,1008662,BDF88B0D88FD13ADC021DBE9951D0A486489F8FEEF3F820D16B639A79FC18C62,BDF88B0D88FD13ADC021DBE9951D0A486489F8FEEF3F820D16B639A79FC18C62,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-05.png,981354,6C00B626F2949C7C02AD37FFC4D40406694869881B9091305EA1AECC1DEBFAB9,6C00B626F2949C7C02AD37FFC4D40406694869881B9091305EA1AECC1DEBFAB9,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-06.png,927495,985CCF29F70AA5E9C2EAAF07AC2A8CFAC866689DC3CE256C47CD3274A6AFF696,985CCF29F70AA5E9C2EAAF07AC2A8CFAC866689DC3CE256C47CD3274A6AFF696,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-07.png,1027193,1E6E25E5A4C25D0FEEC470F143640165F9E569531CF4DD7CEBD3E2A842198D08,1E6E25E5A4C25D0FEEC470F143640165F9E569531CF4DD7CEBD3E2A842198D08,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-08.png,1060187,EAEE5C38210940CDBF4FD16E8CF6C8D4489C7D2711C6DCAAF1B1685273DC9F7C,EAEE5C38210940CDBF4FD16E8CF6C8D4489C7D2711C6DCAAF1B1685273DC9F7C,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-09.png,1053772,793383239031FE9D43CEFC57487D4173F6BB4FA51B2A62E05F52B4C0FE31EA81,793383239031FE9D43CEFC57487D4173F6BB4FA51B2A62E05F52B4C0FE31EA81,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-10.png,956468,6ECACE0F05971A3614137FA9BC4074D626DDF900D4F22E687C5F0B65CACA6669,6ECACE0F05971A3614137FA9BC4074D626DDF900D4F22E687C5F0B65CACA6669,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-11.png,660520,EA08B35083FF4068CCBD6416D8B9CD8AFCAFD72A9178E44CCB1979793FEC4803,EA08B35083FF4068CCBD6416D8B9CD8AFCAFD72A9178E44CCB1979793FEC4803,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-12.png,868342,D857C1BFC156E14D2FB218CA19C5E2885B644958D80E97DC4ED31FAFCCE45F01,D857C1BFC156E14D2FB218CA19C5E2885B644958D80E97DC4ED31FAFCCE45F01,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-13.png,1095118,ED4602B94A3C1E5869086264CEFEFA146CAE2B32A6CDFF8ED235FCF35F2BCF88,ED4602B94A3C1E5869086264CEFEFA146CAE2B32A6CDFF8ED235FCF35F2BCF88,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-14.png,776725,B82CD14D1C4DDF668727EE21FAB9FE7CF7D1FF616206EB06B7FD15BC35F362CA,B82CD14D1C4DDF668727EE21FAB9FE7CF7D1FF616206EB06B7FD15BC35F362CA,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-15.png,880708,87FA671C2B8CCDCBC40517BBF39E809EE7C18B90856859FC954AA27EC455E66F,87FA671C2B8CCDCBC40517BBF39E809EE7C18B90856859FC954AA27EC455E66F,exact_project_generated_render_open_payload
images/Noether_Paper24_Japanese_SourceReconciled_v001-16.png,313845,CF9276F30459C4A9092DA5CE269CE99991D8D530D0A0BBC18A2642BA1F3BBDFF,CF9276F30459C4A9092DA5CE269CE99991D8D530D0A0BBC18A2642BA1F3BBDFF,exact_project_generated_render_open_payload
VISUAL_EVIDENCE_INDEX.jsonl,56516,EE1772F9C340E22CCFACEBD2A5BC913E9E4BE55C3F30B595124E331F035DB58E,4DB00B9A7DCEA77F200148781364CE16E67ADF84EC5C48B4D53B2E836E58B0F1,sanitized_public_projection
VISUAL_EVIDENCE_INDEX.csv,25012,6173C0C1F60D6DA1DC8EBF713C99715036BB45E98C25D10B571BD5D261C36BB0,6173C0C1F60D6DA1DC8EBF713C99715036BB45E98C25D10B571BD5D261C36BB0,sanitized_public_projection
VISUAL_EVIDENCE_INDEX.schema.json,9311,259981CE539593A72A27B9111F5A822376B9C30B36C6D9FDB9BC5475C0F9F7D5,259981CE539593A72A27B9111F5A822376B9C30B36C6D9FDB9BC5475C0F9F7D5,sanitized_public_projection
VISUAL_SCOPE_AND_CAVEATS.md,3110,A8AD021916E698E17A14B29D5D17C50316723821DCA0CC1858906A6F215C894F,36C9F21A9C8F14A573D2FB9B7B401AAEB2E20052DEC23026B247FE22C2813999,sanitized_public_projection
VISUAL_EVIDENCE_VALIDATION_REPORT.json,4121,D30B4D85A881E4D02475CA559BB9749593A1FCBCC461DD84654350CAE60365CA,0F14AEE614BBE0E557CF560CF013CCD34E0F73022BA32DE0ACD816B7D895EFDA,sanitized_public_projection
