record_id	doi	record_version	file_key	bytes	md5	predecessor_record_id	predecessor_bytes	predecessor_md5	delta_class	preserved_archive_path	download_url
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	00_Deligne_Sequential_Cumulative_Papers_001_016p080_English_WorkingDraft.pdf	5900762	6CE35F101CD33EBE05997D5B51D7F242	21806060	5900762	6CE35F101CD33EBE05997D5B51D7F242	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/00_Deligne_Sequential_Cumulative_Papers_001_016p080_English_WorkingDraft.pdf/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	01_Deligne_Sequential_Cumulative_Papers_001_016p080_French_WorkingDraft.pdf	5985840	37E9FAF969C7E6635ACEF3054A99F887	21806060	5985840	37E9FAF969C7E6635ACEF3054A99F887	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/01_Deligne_Sequential_Cumulative_Papers_001_016p080_French_WorkingDraft.pdf/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	02_Deligne_English_Paper_and_Letter_PDFs_20260706.zip	14770820	528AB37E529833AF750F3F410DE49591	21806060	14770820	528AB37E529833AF750F3F410DE49591	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/02_Deligne_English_Paper_and_Letter_PDFs_20260706.zip/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	03_Deligne_French_Paper_and_Letter_PDFs_20260706.zip	15745482	89069C20327E7066B94BEDEAFFBEA502	21806060	15745482	89069C20327E7066B94BEDEAFFBEA502	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/03_Deligne_French_Paper_and_Letter_PDFs_20260706.zip/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	04_Deligne_TeX_Source_QA_and_Update_Packets_20260706.zip	426904745	53DB0373805B59EDC1ED024737C51850	21806060	426904745	53DB0373805B59EDC1ED024737C51850	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/04_Deligne_TeX_Source_QA_and_Update_Packets_20260706.zip/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	05_Deligne_D001_Bilingual_SourceAligned_Reader_20260801.pdf	141068	F7555854973FF841036FF3498D565F6C	21806060	141068	F7555854973FF841036FF3498D565F6C	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/05_Deligne_D001_Bilingual_SourceAligned_Reader_20260801.pdf/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	06_Deligne_D001_English_SourceAligned_20260801.pdf	73198	BD91DE337866A29BE964C3653B45B558	21806060	73198	BD91DE337866A29BE964C3653B45B558	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/06_Deligne_D001_English_SourceAligned_20260801.pdf/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	07_Deligne_D001_French_SourceAligned_20260801.pdf	65284	8338C9FE44462BB5C732CF7CD63ADF0C	21806060	65284	8338C9FE44462BB5C732CF7CD63ADF0C	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/07_Deligne_D001_French_SourceAligned_20260801.pdf/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	08_Deligne_D001_TeX_and_Decisive_Source_Crops_20260801.zip	16937431	18F9FEED3DFE7B236B7885B7F5FC3BF3	21806060	16937431	18F9FEED3DFE7B236B7885B7F5FC3BF3	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/08_Deligne_D001_TeX_and_Decisive_Source_Crops_20260801.zip/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	09_Deligne_D002_Bilingual_SourceAligned_Reader_20260801.pdf	222429	586B3EB640330A4842BB64A37FE01E64	21806060	222429	586B3EB640330A4842BB64A37FE01E64	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/09_Deligne_D002_Bilingual_SourceAligned_Reader_20260801.pdf/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	10_Deligne_D002_English_SourceAligned_20260801.pdf	106630	F63DA64B3C9373ABEB011BA7F9DEAFFC	21806060	106630	F63DA64B3C9373ABEB011BA7F9DEAFFC	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/10_Deligne_D002_English_SourceAligned_20260801.pdf/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	11_Deligne_D002_French_SourceAligned_20260801.pdf	106349	745BD003FF3E72779A096090B117F37D	21806060	106349	745BD003FF3E72779A096090B117F37D	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/11_Deligne_D002_French_SourceAligned_20260801.pdf/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	12_Deligne_D002_TeX_and_Decisive_Source_Crops_20260801.zip	1238354	D0B62C37F55C3432E172F59EE3E4AA3B	21806060	1238354	D0B62C37F55C3432E172F59EE3E4AA3B	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/12_Deligne_D002_TeX_and_Decisive_Source_Crops_20260801.zip/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	99_Deligne_Public_Status_NotCritical_20260706.md	772	21A696104B812F958798B6B214EFE1A9	21806060	772	21A696104B812F958798B6B214EFE1A9	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/99_Deligne_Public_Status_NotCritical_20260706.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	CHANGES.md	2102	1D76931F8AE2992A250763761001EC2D	21806060	1935	6C875ECE975C05752C01BB818B12525B	NEW_OR_BYTE_CHANGED_PRESERVED	zenodo_record_21806549/current_delta/CHANGES.md	https://zenodo.org/api/records/21806549/files/CHANGES.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	CONTROL_D010-D031.zip	179685	507ECBC33FAA5930CB6941D88691C1E4	21806060			NEW_OR_BYTE_CHANGED_PRESERVED	zenodo_record_21806549/current_delta/CONTROL_D010-D031.zip	https://zenodo.org/api/records/21806549/files/CONTROL_D010-D031.zip/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D001__LOGBOOK.md	1575	167A6942EA7954871CAB1B36C1A06108	21806060	1575	167A6942EA7954871CAB1B36C1A06108	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D001__LOGBOOK.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D002__LOGBOOK.md	1252	B66BEE96ED7ED39B2EBDEC47339ABC29	21806060	1252	B66BEE96ED7ED39B2EBDEC47339ABC29	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D002__LOGBOOK.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D003__LOGBOOK.md	1264	3491CFE3EC280AD33B41AEA466E2CD55	21806060	1264	3491CFE3EC280AD33B41AEA466E2CD55	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D003__LOGBOOK.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D004__LOGBOOK.md	1023	66D835D359F1F4AADC5CDCE9758ABCD4	21806060	1023	66D835D359F1F4AADC5CDCE9758ABCD4	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D004__LOGBOOK.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D005_R1__LOGBOOK.md	9645	CA511A03BED8DBAEA8D215AF431AF207	21806060	9645	CA511A03BED8DBAEA8D215AF431AF207	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D005_R1__LOGBOOK.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D005_R2__LOGBOOK.md	6783	CC3F6802A8CB981D249C63118347B60A	21806060	6783	CC3F6802A8CB981D249C63118347B60A	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D005_R2__LOGBOOK.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D006__controls__LOGBOOK_STATUS_NUL_CORRUPTION_AND_RECOVERY_20260802.md	2106	11783D3CA5E1DA423303A51661D20E7E	21806060	2106	11783D3CA5E1DA423303A51661D20E7E	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D006__controls__LOGBOOK_STATUS_NUL_CORRUPTION_AND_RECOVERY_20260802.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D006__LOGBOOK.md	33089	27F64B6A5766D5EA00FD93E4F9FDE0B8	21806060	33089	27F64B6A5766D5EA00FD93E4F9FDE0B8	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D006__LOGBOOK.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D006__LOGBOOK_RECOVERED_FROM_THREAD_HISTORY_20260802.md	30929	96A2AF13BB518E0857341AD951E15499	21806060	30929	96A2AF13BB518E0857341AD951E15499	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D006__LOGBOOK_RECOVERED_FROM_THREAD_HISTORY_20260802.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D007__LOGBOOK.md	6008	6A378559C869BFE1474CA17373587B9D	21806060	6008	6A378559C869BFE1474CA17373587B9D	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D007__LOGBOOK.md/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D030_Evidence.zip	3841726	8804396C01D1CF91AF78E4281A15D5BD	21806060	3841726	8804396C01D1CF91AF78E4281A15D5BD	UNCHANGED_RECORD_CONTEXT_NOT_DOWNLOADED		https://zenodo.org/api/records/21806549/files/D030_Evidence.zip/content
21806549	10.5281/zenodo.21806549	2026-08-05 D031 authority and evidence checkpoint	D031_Evidence.zip	13018055	AC630B78F8DFDF2EF6C7CAC976C43A61	21806060			NEW_OR_BYTE_CHANGED_PRESERVED	zenodo_record_21806549/current_delta/D031_Evidence.zip	https://zenodo.org/api/records/21806549/files/D031_Evidence.zip/content
