path,bytes,sha256,source_scope,check_status
01_current_batch_sections55_61/english/pdf/weber_vol1_sections55_61_english_translation.pdf,246331,20fbfe3f80a2e38cd43c01e1b320c75a6dbec80a7b2db8fec409007234db3842,Volume I §§55-61; source scan pp.178-192 included,compiled PDFs; current batch checked against included scan pages
01_current_batch_sections55_61/english/tex/weber_vol1_sections55_61_english_translation.tex,27336,f9d3d4005eea2a9ce1ad08c4a84390e8727514878a488b34e14cef73e6a7e715,Volume I §§55-61; source scan pp.178-192 included,compiled PDFs; current batch checked against included scan pages
01_current_batch_sections55_61/german/pdf/weber_vol1_sections55_61_german_source.pdf,251555,daad17422121c9f2adb14fce0a3678f52fee05475228d9b0bf24fbd42ce97be3,Volume I §§55-61; source scan pp.178-192 included,compiled PDFs; current batch checked against included scan pages
01_current_batch_sections55_61/german/tex/weber_vol1_sections55_61_german_source.tex,28594,f59bf12220f868040e1bcd7aa79a1a9c5815ad20032e065abd3498f4646e1e4f,Volume I §§55-61; source scan pp.178-192 included,compiled PDFs; current batch checked against included scan pages
02_previous_batch_sections46end_54_reincluded/english/pdf/weber_vol1_sections46end_54_english_translation.pdf,264493,88a04c1ab0b2e3be078c469b6fad15fe6383ca728e7d8a46923e31adb9943013,Volume I §46 tail-§54; source scan pp.153-177 included,compiled PDFs; current batch checked against included scan pages
02_previous_batch_sections46end_54_reincluded/english/tex/weber_vol1_sections46end_54_english_translation.tex,46873,9c6a293824e2cfedc8799dad2b479d2a38b45e76741009b2985f176cf88bbc0a,Volume I §46 tail-§54; source scan pp.153-177 included,compiled PDFs; current batch checked against included scan pages
02_previous_batch_sections46end_54_reincluded/german/pdf/weber_vol1_sections46end_54_german_source.pdf,270258,25d113ef7fe865c1a9131d2e85bfc6c931ff6177072d82e3a91ce2d52227059b,Volume I §46 tail-§54; source scan pp.153-177 included,compiled PDFs; current batch checked against included scan pages
02_previous_batch_sections46end_54_reincluded/german/tex/weber_vol1_sections46end_54_german_source.tex,49308,57d6f06f55094985504e1c7340f168a203e340242306d87679208fa2f1f77343,Volume I §46 tail-§54; source scan pp.153-177 included,compiled PDFs; current batch checked against included scan pages
03_cumulative_volume1_through_section61/english/pdf/weber_volume1_cumulative_through_section61_english_translation.pdf,768010,510ddfd7b525b1888d9783f304d2c9356b24f182e312c730803ae4cae93cc49f,Volume I cumulative through §61; appends §46 tail-§61 to current section packet state,compiled PDFs; current batch checked against included scan pages
03_cumulative_volume1_through_section61/english/tex/weber_volume1_cumulative_through_section61_english_translation.tex,337937,eff16ff59fea76cb4777fac0eb7ed0f2084cd8d3b0abc6e3d62b5e1f3cfba07a,Volume I cumulative through §61; appends §46 tail-§61 to current section packet state,compiled PDFs; current batch checked against included scan pages
03_cumulative_volume1_through_section61/german/pdf/weber_volume1_cumulative_through_section61_german_source.pdf,777714,e6ff9dc3ff3ae1232f95203bf4898ce870cefbd401d855ca6f87a8ebf4854af4,Volume I cumulative through §61; appends §46 tail-§61 to current section packet state,compiled PDFs; current batch checked against included scan pages
03_cumulative_volume1_through_section61/german/tex/weber_volume1_cumulative_through_section61_german_source.tex,343646,da56849eeabe757f0cebc18b75418282817f56c91a48fe390886b519539687c4,Volume I cumulative through §61; appends §46 tail-§61 to current section packet state,compiled PDFs; current batch checked against included scan pages
04_source_scans/source_scan_vol1_sections46end_54_pp153_177.pdf,2060711,2a50864c7c53cf77b0bdab1ca4acc5eb87c79d38110d2acecc41c51c2e045cfb,Volume I §46 tail-§54; source scan pp.153-177 included,compiled PDFs; current batch checked against included scan pages
04_source_scans/source_scan_vol1_sections55_61_pp178_192.pdf,1177295,f7290f7140c0949c326dc3c18bfae778aa34d92b0841604c9683c040b28b1833,Volume I §§55-61; source scan pp.178-192 included,compiled PDFs; current batch checked against included scan pages
