"file","expected_sha256","actual_sha256","status"
"28019A34_B3_HANDOFF_BOUNDARIES_20260707.csv","5F65A1A3DD582B14A10FDD1688C7263DAA803B6BF8EA3C08E127DAE1334233EA","5F65A1A3DD582B14A10FDD1688C7263DAA803B6BF8EA3C08E127DAE1334233EA","OK"
"28019A34_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","B9E54821DE173182D30906D131FAACEEC12334B3B191648B9B1E2BDFC4139A86","B9E54821DE173182D30906D131FAACEEC12334B3B191648B9B1E2BDFC4139A86","OK"
"28019A34_LOCAL_RETURNS_ROUTE_CONTEXT_ROWS_20260707.csv","BEFEA33EC779A5443E9F160EC7D330574A4BE0B0553EF3888EA9BAE99C7A5B99","BEFEA33EC779A5443E9F160EC7D330574A4BE0B0553EF3888EA9BAE99C7A5B99","OK"
"28019A34_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","D44F5BD3FB05A63CECB01C3FEE4E1EA5023C7AF1777CF8775AA98B5931989251","D44F5BD3FB05A63CECB01C3FEE4E1EA5023C7AF1777CF8775AA98B5931989251","OK"
"ACTIVE_SESSION_STATE.md","DAA749A4F1CD61707BBC0939BAE2FF4AB04A12A391DDE13B2AD86F63193CA0FD","DAA749A4F1CD61707BBC0939BAE2FF4AB04A12A391DDE13B2AD86F63193CA0FD","OK"
"adverse_evidence.csv","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0","OK"
"B3_UPLOADER_READY_SUMMARY_28019A34.csv","EA4D86510CC1467C82E979DB2177CC3EE772AE44F46A404AF8698F1C5DA3670C","EA4D86510CC1467C82E979DB2177CC3EE772AE44F46A404AF8698F1C5DA3670C","OK"
"branch_weight_ledger.csv","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A","OK"
"do_not_use.csv","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","OK"
"DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_28019A34.csv","EACD8A8ED4C3051E585421B91BB186DC8A238F5541C713F2EF28D983AA9E0D68","EACD8A8ED4C3051E585421B91BB186DC8A238F5541C713F2EF28D983AA9E0D68","OK"
"EXACT_BLOCKERS_AND_RECOVERY_ROWS_28019A34.csv","5F211F1FAB226AAF605024DA902C29FEEF6E6CAFEF225FB41074B790FB5AC47F","5F211F1FAB226AAF605024DA902C29FEEF6E6CAFEF225FB41074B790FB5AC47F","OK"
"FABLE_FORMAL_OBJECT_CARRYFORWARD_28019A34.csv","5702F6ADBEBA6A001C4AFB7541C83272AE7791CF5251D14C237041A5D513CA09","5702F6ADBEBA6A001C4AFB7541C83272AE7791CF5251D14C237041A5D513CA09","OK"
"FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","BA07F7C2D9285154A5D734CDC886D689446323E98E0D7812D6840067ABA13F51","BA07F7C2D9285154A5D734CDC886D689446323E98E0D7812D6840067ABA13F51","OK"
"forms.csv","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","OK"
"FRONTIER_DELTA_28019A34.csv","AF7D5CAFA846BBEECA3E18558BB72EF1580C02BF1A38211E0FFA9BEF242B17BA","AF7D5CAFA846BBEECA3E18558BB72EF1580C02BF1A38211E0FFA9BEF242B17BA","OK"
"HEARTBEAT_20260707.md","FED79E4FF6E98D722A8B64139D141A0726E7C67009BBE1E049EE904C79A57D06","FED79E4FF6E98D722A8B64139D141A0726E7C67009BBE1E049EE904C79A57D06","OK"
"languages.csv","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","OK"
