relative_path,bytes,sha256,producer_sha256,disposition
ADVERSE_EVIDENCE_LEDGER.csv,5819,F91D036C8096E63C0C0CCB26DA2AD3124636DCFD93FD08B163CBCEE1E89504A9,F91D036C8096E63C0C0CCB26DA2AD3124636DCFD93FD08B163CBCEE1E89504A9,exact_producer_bytes
BUILD_AND_VISUAL_QA.md,4244,17262327389FDE432F25BD650032B61F49244D71233B4B5D87F91942B5EE5F83,17262327389FDE432F25BD650032B61F49244D71233B4B5D87F91942B5EE5F83,exact_producer_bytes
build_logs/xelatex_pass1.log,21258,E494B2D8B592E8B69A524CA123DD83A7A79B7FF0F258349C4F5A3AE11E4DD4CD,E211ECFFE560CD1BA4147D0846903CC04706C4A310F8CE8832A9772C666C833E,sanitized_public_projection
build_logs/xelatex_pass2.log,21258,E494B2D8B592E8B69A524CA123DD83A7A79B7FF0F258349C4F5A3AE11E4DD4CD,E211ECFFE560CD1BA4147D0846903CC04706C4A310F8CE8832A9772C666C833E,sanitized_public_projection
decisions/NOE-P23-CORE-FINITE-GENERATION.ja.json,9209,CF30C0C1179389739F057BB17E4004D3C6016FB5D36E8B04B7E95BB09A3CEA6A,8A1BD5FEA80FCFA7F24425DFBD6584EA43999BCC96B3ED2984D423794A3FEFE0,sanitized_public_projection
decisions/NOE-P23-DIFFERENTIAL-GEOMETRY.ja.json,7931,8619B09A9140D5742E80593DB1102EBACD41C2ACFA1FEC69928B6908542BD496,B235B3B22009ABCC77429E8FD5D77D364E42562E458E8620669C4C8232224866,sanitized_public_projection
decisions/NOE-P23-GALOIS-RESOLVENT.ja.json,7450,3425187B748FA5BC29CFC76AA2C72DB4040F31F8E07E0699123DAFF203C5C744,9887D4155890810F1F530303A3FAE8E150C48DBB839FA87C6A9B26110B9A3FA7,sanitized_public_projection
decisions/NOE-P23-INTEGRALITY-SENSE-SPLIT.ja.json,8383,4B37C3AA56F4FE4D2D8B6C3B794CD7D3BAC5EBEDE7B028D1449E1DE5A48277E8,3A400B454B48DB04E9800AFF607A08E941D7C1D1B73BD9D1B7DF212722498287,sanitized_public_projection
decisions/NOE-P23-LAGRANGE-VARIATIONAL-DERIVATIVE.ja.json,8380,3567D45C618BF871B852D5EE830D0F43E949D9D789BCD73C596EE0FB303DB10F,EBA3239E4741B7EBE9A930EF513FE894546F2E986FD020712A49A18CA1F8FF98,sanitized_public_projection
decisions/NOE-P23-TRANSFORMATION-LAWS.ja.json,8104,C456875147CB659B440A9B3E47A7EBD52D5E4C3E012D7EBC07888229C2DD999C,E5E227873135A1B273FE0D6F4BFB68F7054CA189A05854DB4CEA156700BA0B1B,sanitized_public_projection
DIFFICULTY_AND_FAILURE_LEDGER.csv,9926,9710C7F02C0BE161166B0C2D9BF6687063BB6C6AFC92003F5448E681F057A62B,9710C7F02C0BE161166B0C2D9BF6687063BB6C6AFC92003F5448E681F057A62B,exact_producer_bytes
DISPLAY_CORRESPONDENCE.csv,1753,1C1F03C8FCE83CCE7B0C58894D5F81018115A1803A0509E6BE2376FBD086B077,1C1F03C8FCE83CCE7B0C58894D5F81018115A1803A0509E6BE2376FBD086B077,exact_producer_bytes
EVIDENCE_GRAPH_NODES.csv,9075,A542C00AEE5C1F04B868D0257675DBDECAE0869E8E75F82E0DBAD7A954467BE8,A542C00AEE5C1F04B868D0257675DBDECAE0869E8E75F82E0DBAD7A954467BE8,exact_producer_bytes
EVIDENCE_GRAPH.csv,6347,82CA9865C08B463AEB3DB9ED9E38D5F170E51B21C8C082CDA167CB7A53ECD819,82CA9865C08B463AEB3DB9ED9E38D5F170E51B21C8C082CDA167CB7A53ECD819,exact_producer_bytes
FOOTNOTE_CORRESPONDENCE.csv,1817,4B4EB88794416FB0C4EC48C42744BB6FF6736336D542ECD418C0038FA28CB7DD,4B4EB88794416FB0C4EC48C42744BB6FF6736336D542ECD418C0038FA28CB7DD,exact_producer_bytes
MANIFEST.csv,3354,5D7C4C76C291B6B8C71C07C6C2B6BFD553E3795FF515C82E22E75EE484B95C96,5D7C4C76C291B6B8C71C07C6C2B6BFD553E3795FF515C82E22E75EE484B95C96,exact_producer_bytes
Noether_Paper23_Japanese_SourceReconciled_v001.tex,23152,758D36CA12EA463AD4DC23A04536E801FB9A6B190F8E79E87C668EDC15FEC6D9,758D36CA12EA463AD4DC23A04536E801FB9A6B190F8E79E87C668EDC15FEC6D9,exact_producer_bytes
output/pdf/Noether_Paper23_Japanese_SourceReconciled_v001.pdf,270267,2D39C6B9D9E81CC38E29A6FB9A354EC489BF13455CC5D96AAF67CAB9FCCEB748,2D39C6B9D9E81CC38E29A6FB9A354EC489BF13455CC5D96AAF67CAB9FCCEB748,exact_producer_bytes
output/pdf/Noether_Paper23_Japanese_SourceReconciled_v001.txt,22664,5945A3E36CA1802B19C862EFD1389F4E6C9DB93501299F2D942F69721B0A73D3,974C77BB552A106BDB8AF97C09B13D11189D7FE9CAB7E5A144AC13B0B332444B,exact_producer_bytes
PRECHANGE_TO_RECONCILED_DIFF.md,3172,4D3B1549B89A8A7F0523ABEAB57C684D1A8BC9779AF6A921D9CBAEBDEFDDEF47,4D3B1549B89A8A7F0523ABEAB57C684D1A8BC9779AF6A921D9CBAEBDEFDDEF47,exact_producer_bytes
README.md,2719,A8CA319741C6E15A051DFC907516F2ACAE0912FF7A50FFBAD703039E7D545C91,29B1B6D53162B73DFC99BFE8AF205A3176FD0917C26970ACF6513E4A62EA8C75,sanitized_public_projection
SOURCE_CHECK.md,6503,824B6B29F63CFB2AE1AB6B56B9913C755DEDCA59E9C5410A8B61BA9486BCA60A,824B6B29F63CFB2AE1AB6B56B9913C755DEDCA59E9C5410A8B61BA9486BCA60A,exact_producer_bytes
SOURCE_UNIT_MAP.csv,1170,13530DA9E179EB8314855A915F8BA1BF3359B251763B889DE5FDD90539D32129,13530DA9E179EB8314855A915F8BA1BF3359B251763B889DE5FDD90539D32129,exact_producer_bytes
SOURCE_USE.md,2928,5FBFF77166023AB968E10397C796F64EF209D60513796F03B99C3704D6F663F6,89D34287B4F270F2A7C823C1206503E7CC0E6620EBAFE85273C6F8F670940A55,sanitized_public_projection
source/PRECHANGE_POINTER.md,1184,59F40B31E569B68D37948136F95B33F2CDCD90ADD486F674E084FA290DF6EC39,81B7087EE5B7D7A5D201BA75B1323E703F6B4FC5F9C9CCA3784E5A2F458FBDF2,sanitized_public_projection
STATUS.md,1463,0ADCB8671D3C58A2BE1EC6594F9D446BD1298175901B2BEDE468C64F3FBA60EA,F4EE1248E14C6182B47580C5F604D293C27C127B8936032595DA5A2838B9C0A5,sanitized_public_projection
STRUCTURAL_INDEX.csv,5062,6E47D1FBFEE7EA02C18F1B4C617DB14D5A883B1ABA945802DA7CA244C35AE2D8,6E47D1FBFEE7EA02C18F1B4C617DB14D5A883B1ABA945802DA7CA244C35AE2D8,exact_producer_bytes
STRUCTURAL_INDEX.json,1776,D3D3236F6762151AD2A6A8FA66B1BF6F709FEF092864949BFD4F97DB12B6FFEC,D3D3236F6762151AD2A6A8FA66B1BF6F709FEF092864949BFD4F97DB12B6FFEC,exact_producer_bytes
TERMINOLOGY_AND_ADVERSE_LEDGER.csv,13304,1EC30A89A651B0D966A24A4CE2A5C24F124C3C7FEECB18758DD5AA1478FB01DB,1EC30A89A651B0D966A24A4CE2A5C24F124C3C7FEECB18758DD5AA1478FB01DB,exact_producer_bytes
VISUAL_EVIDENCE_INDEX.csv,6982,F51C5F052C09E5DB1320AAD74E1506F1F5CD85741A7D579D812AE38A24106E41,F51C5F052C09E5DB1320AAD74E1506F1F5CD85741A7D579D812AE38A24106E41,exact_producer_bytes
VISUAL_EVIDENCE_INDEX.jsonl,15012,CEFBA8A48654B779D94E6B4164EE8FC95392E505E9188E7A597DDC3BCDF0B827,5E09BB5D0C4D276D3947270CE738434DF840EF36B4DB253189EDE4AFEA07E9F0,sanitized_public_projection
VISUAL_EVIDENCE_INDEX.schema.json,9300,8799B91D644A24AAE778BE50591B80834677FAAEDF4D45630363119A09924168,8799B91D644A24AAE778BE50591B80834677FAAEDF4D45630363119A09924168,exact_producer_bytes
VISUAL_EVIDENCE_VALIDATION_REPORT.json,4117,55FA5F277B8EE7EFEC6F75A766FC37B86FC91019C9E6CCA6825AE9F280396081,A217F536298B46417304AFA4B1DA6A51BA701BA6019DD184B85B7EDCABBCFA0C,sanitized_public_projection
VISUAL_SCOPE_AND_CAVEATS.md,3679,C8A1802DA5BFC2929126DA36089669905D802536C433606F3AD1153D7F0F6FFC,809EB79B698612C0C7ACC757C36E4878D8B3DDB549852857F8B09A52B7711B83,sanitized_public_projection
WORKER_RETURN.md,3737,8017F50A4EF1BA8F773DE67F4F5639F99928A74CC2093742EB954FDF3890D65F,AF2B34984732D2E00289F3D19279D7816BA9D4C8815F6D37FE87A5922D95D773,sanitized_public_projection
