"filename","status","additions","deletions","changes","sha","previous_filename"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/B3_ACTION_SUMMARY.csv","added","2","0","2","f5028ec8398558994e14bd346035c92ae88880dd",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/BRANCH_PR_STATE.csv","added","10","0","10","8cff4982b5f8905c5dbd4bf3df49b122edd85dec",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/MANIFEST.csv","added","9","0","9","04e822c8fdbbea14e24b0c46765e5a4c4183a3a6",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/MANIFEST_REPLAY.csv","added","12","0","12","e5910cb08409a413c58c4d36a0a0c7e28bba41df",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/PACKAGE_FILE_LEDGER.csv","added","15","0","15","bc5e81fa0545ea7eba965ee302f5381418d67b69",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/PACKAGE_ROOT_SUMMARY.csv","added","2","0","2","e88b4bdffe2dfc1c8e7349225c6e8056a8209f2e",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/README.md","added","5","0","5","55b1a96a119646ac9b98e215510dd1543812b548",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SAFETY_SCAN_HITS.csv","added","0","0","0","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SHA256SUMS.txt","added","8","0","8","edbe0c7854cca05a8e8a2a3c552e72e17310cbc1",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SHA256SUMS_REPLAY.csv","added","13","0","13","2be2bc1897ba19c539a6b940af62de26d14ec412",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/B3_ACTION_SUMMARY.csv","added","2","0","2","f16c6d4742759796217aa5918ebb47ba725a466d",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/BRANCH_PR_STATE.csv","added","10","0","10","61ba7b478ecbe583a89d9f41a1e5a21037cf1af3",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/MANIFEST.csv","added","9","0","9","30b81c22d1d2c88abcc513610ebd80012b153a3d",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/MANIFEST_REPLAY.csv","added","36","0","36","dbb72dc2b50023ac276cf7244990de33303e7c00",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/PACKAGE_FILE_LEDGER.csv","added","44","0","44","e9d32d118a4e3603eb1c861360b923db35ecd06f",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv","added","4","0","4","47dc176e22feb36b57e353db744b51f966045da3",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/README.md","added","5","0","5","6c0866622fab60359bbb345c73e429596b00bbcb",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/SAFETY_SCAN_HITS.csv","added","0","0","0","e69de29bb2d1d6434b8b29ae775ad8c2e48c5391",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/SHA256SUMS.txt","added","8","0","8","c50dee5805f3a0d1fecd89561ddf0d3e28c41aef",
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_D9EA29B0_R9_INTERLANGUAGE_HEARTBEAT_RECOVERY_BATCH_20260707/SHA256SUMS_REPLAY.csv","added","36","0","36","994166579a537f43954fefb0cb2926a251023274",
"uploader-transfer/interlanguage-fable-c0cb1db1-source-canon-upload-prep-heartbeat-20260707/INTERLANGUAGE_FABLE_C0CB1DB1_SOURCE_CANON_UPLOAD_PREP_HEARTBEAT_20260707/ACTIVE_SESSION_STATE.md","added","13","0","13","ea38eb1c2fcedabd2d76c4b3606c259084b736d1",
"uploader-transfer/interlanguage-fable-c0cb1db1-source-canon-upload-prep-heartbeat-20260707/INTERLANGUAGE_FABLE_C0CB1DB1_SOURCE_CANON_UPLOAD_PREP_HEARTBEAT_20260707/B3_HANDOFF_INDEX_C0CB1DB1_SOURCE_CANON_HEARTBEAT.csv","added","3","0","3","eae4487b4fdaddb6ab5343ce2b19a4380a9d358c",
"uploader-transfer/interlanguage-fable-c0cb1db1-source-canon-upload-prep-heartbeat-20260707/INTERLANGUAGE_FABLE_C0CB1DB1_SOURCE_CANON_UPLOAD_PREP_HEARTBEAT_20260707/B3_HANDOFF_INDEX_C0CB1DB1_SOURCE_CANON_HEARTBEAT.json","added","16","0","16","ced9ca9286afde1dddb48404b130086fe28c7ca2",
"uploader-transfer/interlanguage-fable-c0cb1db1-source-canon-upload-prep-heartbeat-20260707/INTERLANGUAGE_FABLE_C0CB1DB1_SOURCE_CANON_UPLOAD_PREP_HEARTBEAT_20260707/BLOCKER_RECOVERY_LEDGER_C0CB1DB1_HEARTBEAT.csv","added","3","0","3","7b202aafd53ce250702d22fb46159e03a6b1e5f1",
"uploader-transfer/interlanguage-fable-c0cb1db1-source-canon-upload-prep-heartbeat-20260707/INTERLANGUAGE_FABLE_C0CB1DB1_SOURCE_CANON_UPLOAD_PREP_HEARTBEAT_20260707/BLOCKER_RECOVERY_LEDGER_C0CB1DB1_HEARTBEAT.json","added","18","0","18","cf45396e775baf3a5fe62931a158ade04f9ce1e8",
