"path","exists","expected_bytes","actual_bytes","expected_sha256","actual_sha256","status"
"B3_HANDOFF_SENT_86D260CD.md","True","605","605","E63FAA1A480B5A9B0F272496CD9CCBE675CAC29E61A1442E961B73B5CCDADFB5","E63FAA1A480B5A9B0F272496CD9CCBE675CAC29E61A1442E961B73B5CCDADFB5","ok"
"B3_PACKAGE_ROUTE_SUMMARY_86D260CD.csv","True","3118","3118","FC323AC9EBB40C6DFA8D4E96AD9857B56AF4940896B4D25A22C36107997734EE","FC323AC9EBB40C6DFA8D4E96AD9857B56AF4940896B4D25A22C36107997734EE","ok"
"BRANCH_CHANGED_PATH_CATEGORY_ROWS_86D260CD.csv","True","22126","22126","AF03DEE0F0A5A99C4DF9952F83D3839318F6AF0EAB7FB01BF405D4FA2E2745F6","AF03DEE0F0A5A99C4DF9952F83D3839318F6AF0EAB7FB01BF405D4FA2E2745F6","ok"
"BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_86D260CD.csv","True","216","216","CD7325E4AC39AFFD399B4A92980FA45832A3320E754CF0B372906485F9F3756E","CD7325E4AC39AFFD399B4A92980FA45832A3320E754CF0B372906485F9F3756E","ok"
"BRANCH_COMPARE_COMMITS_D9EA29B0_TO_86D260CD.csv","True","1089","1089","89DAFFB9401E84B2A659971F6D9B0E88ABB2BD1B75F37F16E71B00F3DFCBE8E6","89DAFFB9401E84B2A659971F6D9B0E88ABB2BD1B75F37F16E71B00F3DFCBE8E6","ok"
"BRANCH_COMPARE_FILES_D9EA29B0_TO_86D260CD.csv","True","19153","19153","8B5C2D75A7629BD6575EF601E174C63150AB4DD5670A07CE55B9F254DB4FD043","8B5C2D75A7629BD6575EF601E174C63150AB4DD5670A07CE55B9F254DB4FD043","ok"
"CHILD_PACKET_CSV_ROW_COUNTS_86D260CD.csv","True","43827","43827","E0DBB0081187FFF20F3CCFE8301FBAA0FC9155182C31DAB8B59D0D18BE1E110C","E0DBB0081187FFF20F3CCFE8301FBAA0FC9155182C31DAB8B59D0D18BE1E110C","ok"
"CHILD_PACKET_INVENTORY_86D260CD.csv","True","5777","5777","3A60C72DE6203BC3B5DEDF8B43CAEBF9DB822C5CB2DB820AF217B46A2F8AB513","3A60C72DE6203BC3B5DEDF8B43CAEBF9DB822C5CB2DB820AF217B46A2F8AB513","ok"
"EIGHT_LANE_SOURCE_GATE_ROUTING_86D260CD.csv","True","2488","2488","1F92374427426289FE707C01701FC0BC4075ADF5362969AC9F85E41424D184BD","1F92374427426289FE707C01701FC0BC4075ADF5362969AC9F85E41424D184BD","ok"
"EXACT_BLOCKER_RECOVERY_ROWS_86D260CD.csv","True","1000","1000","10A0A9BC6F7B226BC5C46E03397434416F12D87CC201C4E0B853D906858B3126","10A0A9BC6F7B226BC5C46E03397434416F12D87CC201C4E0B853D906858B3126","ok"
"README.md","True","1375","1375","924EDF8415E00A3B5C223D2FEC142228E3E3FB963783ACE345C45A788A4B81FF","924EDF8415E00A3B5C223D2FEC142228E3E3FB963783ACE345C45A788A4B81FF","ok"
"SIBLING_B3_HANDOFF_ROWS_86D260CD.csv","True","395","395","C307900483181FABBAF4EE41206CCDEC984202BC0227CD7063E85A1F616D4A3E","C307900483181FABBAF4EE41206CCDEC984202BC0227CD7063E85A1F616D4A3E","ok"
"SOURCE_BODY_EVIDENCE_ASSESSMENT_86D260CD.csv","True","1342","1342","EB15393BB96797B7ED17375DBC186BB3677BD16CE25D77038F7209C546A10FC9","EB15393BB96797B7ED17375DBC186BB3677BD16CE25D77038F7209C546A10FC9","ok"
"SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_86D260CD.csv","True","1773","1773","01CDAEE1280A2A30D253023B0BF24E9C607C738CA3C00D4ECC9C60AA6BE5D0BE","01CDAEE1280A2A30D253023B0BF24E9C607C738CA3C00D4ECC9C60AA6BE5D0BE","ok"
"SUMMARY.json","True","1853","1853","474C140B2F42B1BECFD9A6AC91DFE29E94FCDE68DE28FBB3833095E4B1767066","474C140B2F42B1BECFD9A6AC91DFE29E94FCDE68DE28FBB3833095E4B1767066","ok"
