"packet","paper","row_id","branch","note","source","boundary","source_use_label_c33","boundary_c33","source_use_label_de6","boundary_de6","source_use_label_a7d","boundary_a7d","carryforward_head","source_use_label_faa2","boundary_faa2"
"SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER05_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper05","P05-BRANCH-0001","East Slavic","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER05_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper05","P05-BRANCH-0002","West Slavic","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER05_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper05","P05-BRANCH-0003","South Slavic","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER05_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper05","P05-BRANCH-0004","Interslavic/Panslavic","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER18_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper18","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER18_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper18","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER18_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper18","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER18_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper18","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER26_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper26","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER26_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper26","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER26_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper26","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER28_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper28","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER28_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper28","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER28_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper28","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER32_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper32","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER32_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper32","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER32_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper32","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER32_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper32","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER36_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper36","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
"SLAVIC_PAPER36_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper36","","","","","Fable branch-weight note; routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","branch-weight carryforward","Fable routing context only","FAA2C330","branch-weight carryforward","Fable routing context only"
