"current_head","packet","paper","witness_id","segment_id","source_file","source_line_start","source_line_end","source_de_sha256","source_use_label","boundary","source_use_label_c33","boundary_c33","source_use_label_de6","boundary_de6","source_use_label_a7d","boundary_a7d","carryforward_head","source_use_label_faa2","boundary_faa2"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","P03-S0002","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper03\Noether_Paper03_German_FINAL_AUDITED_slice.tex","8","12","48039C521D30F37589F35081DEA24165EB677ECE2F04C40FF688D0C2D1829AB6","German canonical segment witness","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","P03-S0003","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper03\Noether_Paper03_German_FINAL_AUDITED_slice.tex","14","15","E126461C51B378A58402EAC1FE7090D68EE27B0B0E49536CCA11B3B5D6E468F4","German canonical segment witness","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","P03-S0004","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper03\Noether_Paper03_German_FINAL_AUDITED_slice.tex","17","17","778368393EE09458D6CAB1EEC94B32596C9A514CE90B5986B84650D9B83AF2EF","German canonical segment witness","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","P03-S0005","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper03\Noether_Paper03_German_FINAL_AUDITED_slice.tex","19","19","DBA4A08793D6E3574BF95620FB5E54B170B65919224E02A97E8F4BF38CA2BB72","German canonical segment witness","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","P03-S0006","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper03\Noether_Paper03_German_FINAL_AUDITED_slice.tex","21","21","EFDCDCE51AD08FED8220B55C7B0D4EBDD680B0BDAA35CAB1C387586078D5191E","German canonical segment witness","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","P03-S0007","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper03\Noether_Paper03_German_FINAL_AUDITED_slice.tex","23","28","C2A4D641C0B189BD6DC5A3392661CEFB6FE0B4722386B734A58A7166EA535C1F","German canonical segment witness","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","P03-S0008","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper03\Noether_Paper03_German_FINAL_AUDITED_slice.tex","30","38","29087F06F0256ACA5379F7A5091C0F374CC688A40D8AF8C698EED3051D774D4E","German canonical segment witness","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","P03-S0009","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper03\Noether_Paper03_German_FINAL_AUDITED_slice.tex","40","40","BA5B41561118C2D0B9FCD5526E9C66345DDA928C8D0C8FCAF59DE40C66CC34AE","German canonical segment witness","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER03_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper03","","P03-S0010","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper03\Noether_Paper03_German_FINAL_AUDITED_slice.tex","42","42","45AEAD5AC72B1AADD374F2689995C2390D35F550FC843563A4C44A9124C0967E","German canonical segment witness","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
"68c877c0aae311996fb7b99b7e58bf4276b18e59","SLAVIC_PAPER05_SOURCE_GATED_DRAFT_SUPPORT_20260706","paper05","P05-WIT-P05-S0003","P05-S0003","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\paper05\Noether_Paper05_German_FINAL_AUDITED_slice.tex","14","18","8129FAF42F720DA5E8F62113A3D9A982BF707D8D6C57402C28BCB065DFE42B2E","canonical German segment witness for generated-draft row","carried source witness index; no source certification claim","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","source witness carryforward","prior source witness index; not source certification","FAA2C330","source witness carryforward","prior source witness index; not source certification"
