"copied_file","source_commit","source_path","copied_bytes","copied_sha256","source_use_label"
"R3_DFB0AC3E_REPAIRED_R3_2BD_PACKAGE_VALIDATION.json","dfb0ac3e028edec63ac62095c6759e64741645d2","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/PACKAGE_VALIDATION.json","2007","57c2d7b4faa39edb658c1d529e1dd2ab0860c2d8023246d5e61479e617b9a7b5","branch-visible-repaired-r3-package"
"R3_DFB0AC3E_REPAIRED_R3_2BD_MANIFEST.csv","dfb0ac3e028edec63ac62095c6759e64741645d2","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/MANIFEST.csv","1452","402aaf0be629cef25b22f225d48cf9c9c28bebef49de5baa60d17c44b1f65aab","branch-visible-repaired-r3-package"
"R3_DFB0AC3E_REPAIRED_R3_2BD_REPAIR_NOTE.csv","dfb0ac3e028edec63ac62095c6759e64741645d2","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_README_VARIABLE_REPAIR_NOTE.csv","608","c88d9a600ab34a62a0731976da2eb5f96b15ea2c7b0eccf33eb2dfad4de4c59e","branch-visible-repaired-r3-package"
"R3_DFB0AC3E_REPAIRED_R3_2BD_SOURCE_USE_GAP_LEDGER.csv","dfb0ac3e028edec63ac62095c6759e64741645d2","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_SOURCE_USE_GAP_SAME_FRONTIER_LEDGER.csv","1032","c05e5046949a44607415e8e33b4ba3519d484d5d0a08d8969944ad539a0680e6","branch-visible-source-use-gap-copy"
"R3_DFB0AC3E_REPAIRED_R3_2BD_FABLE_ADVERSE_LEDGER.csv","dfb0ac3e028edec63ac62095c6759e64741645d2","interlanguage-sidecar/r3-2bd3e449-same-frontier-idle-recovery-source-use-gap-20260707/R3_2BD3E449_SAME_FRONTIER_IDLE_RECOVERY_SOURCE_USE_GAP_20260707_20260707T023640Z/R3_2BD3E449_FABLE_ADVERSE_DO_NOT_USE_SAME_FRONTIER.csv","984","8346497650a54566c58c8979cf66890c23b9d62a8fb1fdf1cd3526cf99aeb050","branch-visible-fable-adverse-copy"
"R3_DFB0AC3E_B3_REPAIR_BATCH_ACTION_SUMMARY.csv","dfb0ac3e028edec63ac62095c6759e64741645d2","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6A895F1C_R3_REPAIRED_2BD_R6_AEED_CONTEXT_BATCH_20260707/B3_ACTION_SUMMARY.csv","390","77c3860622d80465e1098625bc205465367e80e554166b762e136944ed4848ec","b3-uploader-summary-copy"
"R3_DFB0AC3E_B3_REPAIR_BATCH_VALIDATION_ISSUES.csv","dfb0ac3e028edec63ac62095c6759e64741645d2","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_6A895F1C_R3_REPAIRED_2BD_R6_AEED_CONTEXT_BATCH_20260707/VALIDATION_ISSUES.csv","137","4f61b9fd4c11d28dc5f6e32bf3b7cb59354017c6fc443a7253d7ee364aab9b96","b3-validation-copy"
"R3_DFB0AC3E_R6_AEED_CONTEXT_BOUNDARY.csv","dfb0ac3e028edec63ac62095c6759e64741645d2","uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_AEED56E7_CROSS_LANE_CONTEXT_BOUNDARY.csv","832","f1c88c28d5c1f50933bf27c241b34116236398214bf5b05412657faca5370d89","adjacent-r6-context-only"
"R3_DFB0AC3E_R6_AEED_FABLE_ADVERSE_CONTEXT.csv","dfb0ac3e028edec63ac62095c6759e64741645d2","uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/fable/R6_AEED56E7_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","1540","665ca25b74b52054eb4ae0459c4b148294228a81707a9e366fc76b7533092985","adjacent-r6-context-only"
"R3_DFB0AC3E_R6_AEED_BLOCKERS_CONTEXT.csv","dfb0ac3e028edec63ac62095c6759e64741645d2","uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/blockers/R6_AEED56E7_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","2063","fca166ec27372a419d2a0d0b6513f02943a7a094c150641a751804ef61f2100e","adjacent-r6-context-only"
