"relative_path","role","bytes","sha256","media_type","publication_action","source_basis","caveat","existing_sga_concept_doi","last_observed_sga_live_version","supersedes"
"BUILD_SOURCE_RENDER_REVIEW_SUMMARY.md","source build render and review receipt","2341","A98AA03091DEE02938CB2F152AEA7A5D47B25B9AC123F28BE94059DC4A8E3C05","text/markdown","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
"CHECKPOINT_README.md","checkpoint entry point and claim limits","1228","54E9D0645F8B27A08C166F749C69CF3A1741EC393E32562AFE584A864C69A6ED","text/markdown","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
"CONTINUATION_CURSOR.md","exact continuation cursor at French line 800","1045","57A5EB4E4AC21D6578E1D3DFCABB7DF380A619FDDFACCCBE4AB3D9D139241A51","text/markdown","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
"evidence/build/BUILD_I_3_PASS1_PUBLIC.log","successful LaTeX pass 1 public compile record","1100","796AEE66F0037661C2DA6A10A8344D618825CE3CA5C5063D289B53C66EBE8EEC","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
"evidence/build/BUILD_I_3_PASS2_PUBLIC.log","successful LaTeX pass 2 public compile record","1100","9C1C5B40D3907C93B91BCC58CE9203B61998A0DCABA774305FF6BB760505B454","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
"evidence/build/BUILD_I_3_PASS3_PUBLIC.log","successful LaTeX pass 3 public compile record","1100","8A7E26F50285CD36030E973B22C69F90E2F4275E632856EDA063F1147AB98703","text/plain","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
"evidence/rendered_pdf/page-1.png","rendered English PDF page 1","71051","0AF693435002E21396E8D4FB76700DB8A77BACE798A44A8BC9B6F67C9B180D40","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
"evidence/rendered_pdf/page-2.png","rendered English PDF page 2","210039","2F6DB22BFB61BA850FEFD420FB736646C52F9B98F3EDC79B6D37388A9EC4B487","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
"evidence/rendered_pdf/page-3.png","rendered English PDF page 3","47992","FBF83C3CA9CF2210CCB72D80570B09ADAAA7C8E64FD3178EA401B34CAB6959CD","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
"evidence/rendered_pdf/page-4.png","rendered English PDF page 4","443840","CBD77BAD0E3A3E807FC45B12308397E5E9BC77CCCE664EC84F082C1D4FD43EBF","image/png","PUBLISH_ONLY_AFTER_ARCHIVE_RIGHTS_SCOPE_AND_LIVE_STATE_REVIEW","Task-owned English or public-safe QA apparatus; French arXiv TeX is sole textual authority; original scan is audit-only; external English is control-only and excluded","Bounded opening-through-I.3 working translation only; not complete SGA 1, a critical edition, peer review, mathematical certification, independent human review, or a rights determination.","10.5281/zenodo.20410947","10.5281/zenodo.21431745","If archive maintenance publishes this verified extension, it supersedes the public opening-through-I.2 SGA 1 PDF and TeX-evidence archive; no SGA 5 or SGA 6 file is superseded."
