file_id,unit_id,relative_path,role,scope,continuation_cursor,authority_basis,status,public_disposition,bytes,sha256,pdf_page_count,editable_source_unit_count,caveat,supersedes
SGA2-VIII-P32P1-SEALED-ZEN-001,SGA2-VIII-P32P1,ARTIFACT_TOOL_MANIFEST_QA.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,969,A0FAD2D733054106EE21B307616DA35D2D5FA1310FA78CA3FA6D0A14F09BAAB6,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-002,SGA2-VIII-P32P1,ARTIFACT_TOOL_RECEIPT.ndjson,structured_machine_evidence,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,3703,31E3C7796FEF5769C7D5FBABB3AA5E6DCBA9B6091BF708BAE8CF469EF52A9C1E,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-003,SGA2-VIII-P32P1,AUTHORITY_ARTIFACT_HASHES_ID_QA.png,artifact_tool_rendered_ledger_QA,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,46981,B2D1E7595718202B10C53F7F789200CC0BE8E518FA8570614BBB6ACE255BF008,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-004,SGA2-VIII-P32P1,AUTHORITY_ARTIFACT_HASHES.csv,machine_readable_ledger_or_manifest,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,4631,21076BB0AEA9789A724F905FD15C7E27DDFB5BAA855855DF1712DA22E7039665,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-005,SGA2-VIII-P32P1,BUILD_PASS1_PUBLIC_SANITIZED.log,sanitized_build_log,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,1119,60C3BED16E698810E272DEC53CDEEE8DC2B1CB5E09DEC17EBD5342A743579577,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-006,SGA2-VIII-P32P1,BUILD_PASS2_PUBLIC_SANITIZED.log,sanitized_build_log,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,1119,62615A99711619CB8FFCD55F4BD04B8B9C3DC66FEC2FBC0AA358A073C9EC7B57,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-007,SGA2-VIII-P32P1,BUILD_VALIDATION.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,1189,7449197E45173DBA9C27055ADA75789DE6561F34C6A11F89EAC2C16D29A7E25A,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-008,SGA2-VIII-P32P1,DIFFICULTY_REVISION_LEDGER.jsonl,structured_machine_evidence,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,5252,B4033F3500703824630DD5360E6E019FF598B9E9A81794F660C54EC7829B092A,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-009,SGA2-VIII-P32P1,DRAFT_SOURCE_AUDIT.md,prose_control_or_review,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,2752,1E506001B666E710BB612D3FE037EC2FBAA03FB593C7179CA42FC92E4D4E5890,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
SGA2-VIII-P32P1-SEALED-ZEN-010,SGA2-VIII-P32P1,FORMULA_SYMBOL_NOTE_STRUCTURE_COMPARISON_ID_QA.png,artifact_tool_rendered_ledger_QA,French2901-2907_print97_physical84-85_running76-77,French_line2909_(a)=>(b),corrected_French_TeX_math0511279v1;same-edition_PDF_locator_formula_control_only,independently_sealed_bounded_unit_pending_manager_acceptance_and_archive_custody,public_candidate_support,44290,D5CA9662F1C7B761BB4E8F40698BEBB575E570EAE860A4BBBA325A9CBC1616FB,0,0,bounded_not_complete_or_critical;same-edition_PDF_not_independent_corroboration;jcreinhold_one_LLM_comparison_lineage;FG_closed_Option_A;Y_context_disclosed;underlying_rights_not_transferred;PDF_not_tagged_no_XMP,descriptor_successor_to_ZENODO_PAYLOAD_MANIFEST.csv_sha256_6F260DB89A93136E2A3597F7F9255D9C8D61D3F56AB3A17DB5F8AA8974503F67
