"path","exists","expected","actual","ok"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/B3_HANDOFF_BOUNDARIES_28019A34.csv","True","7CD9D7CFA9A1BD0E268B0A949C420A88B1C3B746978251617DB380F06667CDAA","7CD9D7CFA9A1BD0E268B0A949C420A88B1C3B746978251617DB380F06667CDAA","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/B3_HANDOFF_SENT_28019A34.md","True","3F0511204ECA24FAD7DD289D9158090615C99392C8DF86FD75F42B2E3D27782C","3F0511204ECA24FAD7DD289D9158090615C99392C8DF86FD75F42B2E3D27782C","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/B3_PACKAGE_REPLAY_SUMMARY_28019A34.csv","True","E54A1F9B1C187AB495270BBECF96720B8905B5FCABFE6D552806A6F1C0942C53","E54A1F9B1C187AB495270BBECF96720B8905B5FCABFE6D552806A6F1C0942C53","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/B3_PACKAGE_ROOT_SUMMARY_28019A34.csv","True","D0D3BF41560028880C2154AA8525AD8C2075F4068C6BA51E7B895AEFB461DBCD","D0D3BF41560028880C2154AA8525AD8C2075F4068C6BA51E7B895AEFB461DBCD","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/BRANCH_COMPARE_COMMITS_944_TO_28019A34.csv","True","B0FE4FE65606C15320A308FF28A3423D5D448239B11D299ED429CE2AD6976CAE","B0FE4FE65606C15320A308FF28A3423D5D448239B11D299ED429CE2AD6976CAE","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/BRANCH_COMPARE_FILES_944_TO_28019A34.csv","True","9C3B9DD5A7BB2C865992AE3AB476A7D4132E5FF36508E3F6E6D53D975DD7C56D","9C3B9DD5A7BB2C865992AE3AB476A7D4132E5FF36508E3F6E6D53D975DD7C56D","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/BRANCH_COMPARE_SUMMARY_28019A34.csv","True","8C7A4C5D0A7A5308069DA8F7967E69EDE8FACC98A60269840BE6AF7BE840C266","8C7A4C5D0A7A5308069DA8F7967E69EDE8FACC98A60269840BE6AF7BE840C266","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/CHILD_PACKET_CSV_ROW_COUNTS_28019A34.csv","True","7B42FA6770B6461AB2DF63BD9B60DFE9666ACC5AD206E2AC7E3D12EFFD315CDA","7B42FA6770B6461AB2DF63BD9B60DFE9666ACC5AD206E2AC7E3D12EFFD315CDA","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/CHILD_PACKET_INVENTORY_28019A34.csv","True","E191B25F6EEED98CC77A0BBD5D833129DFF92B260716ABA7028232611D61B421","E191B25F6EEED98CC77A0BBD5D833129DFF92B260716ABA7028232611D61B421","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/EIGHT_LANE_ROUTING_STATUS_28019A34.csv","True","A4AB2282DF08B17E485E99D815A4B0477740844141289E49EF8EA4CFDD2273A6","A4AB2282DF08B17E485E99D815A4B0477740844141289E49EF8EA4CFDD2273A6","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_28019A34.csv","True","1A02AF8E37035B8683E5D65E4FDF411A6FD8FB7BD93BB074389ED5A7794F4D05","1A02AF8E37035B8683E5D65E4FDF411A6FD8FB7BD93BB074389ED5A7794F4D05","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/README.md","True","2535E3A2773BDABB91CFACE1DC012127BEE8FDC5341A94BD510D4F2BA1BDA265","2535E3A2773BDABB91CFACE1DC012127BEE8FDC5341A94BD510D4F2BA1BDA265","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_28019A34.csv","True","29875D8DCBD7863268D65CCDE9BE5188BC7741BC8A93C3D4B282D5018A32DC59","29875D8DCBD7863268D65CCDE9BE5188BC7741BC8A93C3D4B282D5018A32DC59","True"
"NON_SLAVIC_CORE_28019A34_944_LOCAL_RETURNS_ROUTE_20260707/SUMMARY.json","True","33E6EA5C957E0631C6FF0A2F9C85C2547F10742DA579671C0B229BB45E97FA96","33E6EA5C957E0631C6FF0A2F9C85C2547F10742DA579671C0B229BB45E97FA96","True"
