source_path,copy_path,source_use_label,gate_note
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/B3_ACTION_SUMMARY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\001_on12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_B3_ACTION_SUMMARY.csv","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/BRANCH_PR_STATE.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\002_sion12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_BRANCH_PR_STATE.csv","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/CONTEXT_SAFETY_HITS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\003_12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_CONTEXT_SAFETY_HITS.csv","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/CONTROL_FILE_EXCLUSIONS.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\004_0260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_CONTROL_FILE_EXCLUSIONS.csv","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/MANIFEST.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\005_its_session12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_MANIFEST.csv","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/MANIFEST_ISSUES.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\006_sion12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_MANIFEST_ISSUES.csv","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/MANIFEST_REPLAY.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\007_sion12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_MANIFEST_REPLAY.csv","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/PACKAGE_FILE_LEDGER.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\008_12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_PACKAGE_FILE_LEDGER.csv","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/PRE_PUSH_BLOB_PLAN.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\009_n12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_PRE_PUSH_BLOB_PLAN.csv","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707/README.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707\R3_2DE72748_32E_CE79_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T180216Z\branch-visible-inputs\010_audits_session12-20260705_B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706_B3_POST_32E14F17_NONSLAVIC_CE79_OLP_330_ROUTE_20260707_README.md","branch-visible-route-provenance-gap-context","2DE route context only unless direct R3 source body appears"
