row_id,frontier,path,label,evidence_observation,cjk_lane_decision,adverse_or_gap_note,source_use_label,non_claim_boundary
45250d8f-source-use-001,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/B3_ACTION_SUMMARY.csv,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-source-use-002,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/BRANCH_PR_STATE.csv,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-source-use-003,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/MANIFEST.csv,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-source-use-004,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/MANIFEST_REPLAY.csv,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-source-use-005,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/PACKAGE_FILE_LEDGER.csv,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-source-use-006,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/PACKAGE_ROOT_SUMMARY.csv,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-source-use-007,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/README.md,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-source-use-008,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/SAFETY_SCAN_HITS.csv,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-source-use-009,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/SHA256SUMS.txt,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-source-use-010,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/SHA256SUMS_REPLAY.csv,source-use/gap/Fable/adverse-support-context,"Path/content contains source-use, gap, Fable, adverse, blocker, recovery, witness, route, handoff, manifest, SHA, or ledger terminology.",context only for Japanese/Simplified Chinese lane unless independently source-gated later,no native-review/approval/source-certification inferred; direct source-body candidate count remains zero,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
