row_id,frontier,path,readability_signal,cjk_lane_note,source_use_label,non_claim_boundary
45250d8f-codepoint-001,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/B3_ACTION_SUMMARY.csv,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-codepoint-002,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/BRANCH_PR_STATE.csv,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-codepoint-003,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/PACKAGE_ROOT_SUMMARY.csv,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-codepoint-004,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/README.md,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-codepoint-005,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_86D260CD_NONSLAVIC_D9_ROUTE_AND_C0_REPAIR_20260707/SAFETY_SCAN_HITS.csv,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-codepoint-006,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/BRANCH_PR_STATE.csv,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-codepoint-007,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/MANIFEST_REPLAY.csv,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-codepoint-008,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/PACKAGE_FILE_LEDGER.csv,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-codepoint-009,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/README.md,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-codepoint-010,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_9CFCF1AC_OLP_D9_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SHA256SUMS_REPLAY.csv,codepoint/script/TeX/PDF/CJK/readability term present in path or content,carry existing codepoint/TeX/PDF review queue; no new JA/zh-Hans source-body promotion from 45250D8F,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
