"relative_path","bytes","sha256","width_px","height_px","embedded_dpi_x","embedded_dpi_y","rotation_degrees","publication_disposition","replacement_reference","reason"
"04_renders/after_final/page-011.png","313143","731C991C7597DA575B88B031C751EB9874DC2050499B3B08F5CD2B187BDB2CEF","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","not_applicable_unchanged_containment_control","unchanged containment control; not part of the bounded changed-page public surface"
"04_renders/after_final/page-012.png","328743","898BAD6C691DEB24A2E7BDB8E8F0950293DC57F6D2518A5BED1C77C63637F6CE","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","not_applicable_unchanged_containment_control","unchanged containment control; not part of the bounded changed-page public surface"
"04_renders/after_final/page-013.png","250676","A06758B810265FF526B36BE1CE808D4E1E02DA340DAFEA070F9B32485548F7CD","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","rendered_current/page-013.png","cross-renderer current-page duplicate; same-renderer byte-replay image is public"
"04_renders/after_final/page-014.png","267239","0C1BF9F837E4763C4BDD1B42ABAB39CA4BC4E55D9C29A523869F836D5C914151","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","rendered_current/page-014.png","cross-renderer current-page duplicate; same-renderer byte-replay image is public"
"04_renders/after_final/page-015.png","307887","01BBBE17937DD61CF133F891D017B749A6979198747B93AEEA98F4E3058223DE","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","rendered_current/page-015.png","cross-renderer current-page duplicate; same-renderer byte-replay image is public"
"04_renders/after_final/page-016.png","235723","3242A6B8E5EED2B9A397E405CFDD5A7DA8AB19E4EB3BD8B0915F5222D730B27C","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","rendered_current/page-016.png","cross-renderer current-page duplicate; same-renderer byte-replay image is public"
"04_renders/after_final/page-017.png","222532","4EC8B87141E853EACA7452C02F13F6B4B6C0CE34D5F80D41793F4FE1D9F62BE3","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","rendered_current/page-017.png","cross-renderer current-page duplicate; same-renderer byte-replay image is public"
"04_renders/after_final/page-018.png","254665","1780001EA0F99542D5E539F796E5A45DEE4CD4962B9CE8417130680D06B16320","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","not_applicable_unchanged_containment_control","unchanged containment control; not part of the bounded changed-page public surface"
"04_renders/after_final/page-019.png","281381","5D216E931BDBE1227CAF65EB4514E99890797D3440E05AE4AD3D7988C66551F0","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","not_applicable_unchanged_containment_control","unchanged containment control; not part of the bounded changed-page public surface"
"04_renders/after_final/page-020.png","376801","1A74D085CC9FDEC96BCA41DD835F274C02A36398195D03C238A9AA97717E2F76","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","not_applicable_unchanged_containment_control","unchanged containment control; not part of the bounded changed-page public surface"
"04_renders/after_final/page-021.png","248466","1A67E75BF0F50E220D94F7D5D20EDE5388C56FCEA0E1132C46D1DED09C3D032E","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","not_applicable_unchanged_containment_control","unchanged containment control; not part of the bounded changed-page public surface"
"04_renders/after_final/page-022.png","253435","A84DE233C249EE72CE2147861662453D80A30A5AA128DFAFE347A1C1B54024D8","1489","2105","180.03","180.03","0","excluded_cross_renderer_or_unchanged_control","not_applicable_unchanged_containment_control","unchanged containment control; not part of the bounded changed-page public surface"
"independent_rebuild/before-after-contact-sheet.png","863236","E3022EF751C04F17CDEA998D0C062ED44645285016B8860D2AD0522341E25EE8","1030","3600","72","72","0","excluded_navigation_experiment","VISUAL_EVIDENCE_INDEX.jsonl","contact-sheet experiment made individual pages too small or whitespace-heavy for useful durable QA"
"independent_rebuild/current-contact-sheet.png","934435","728B8704F762B9F67B18DEEE446F9924F408DCD45543146E313B08F000F666EE","1872","1744","72","72","0","excluded_navigation_experiment","VISUAL_EVIDENCE_INDEX.jsonl","contact-sheet experiment made individual pages too small or whitespace-heavy for useful durable QA"
