"lane","delta_status","source_path","source_relative_path","bytes","sha256","source_last_write_utc","package_action","base_frontier","frontier_package","frontier_sha256","frontier_bytes"
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.html","source_canon_witness_cache_20260704\fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.html","53299","CD360D3B4B1AD6A065D074EC20B83D5A535ED997F182F3C1BECAA456DE3BB9BC","2026-07-05T01:14:31.9378007Z","omitted_raw_source_body","through package 377",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.pdf","source_canon_witness_cache_20260704\fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.pdf","955367","9F15766508A213DD273DD58E6905047B0E61A47038C472DBA5D09C379EFC8FE3","2026-07-05T01:13:48.5692064Z","omitted_raw_source_body","through package 377",,,
"noether-persianate-tajik-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.pdftotext.txt","source_canon_witness_cache_20260704\fa_ui_math_sci_auslander_reiten_gorenstein_rings_article_26915.pdftotext.txt","58835","5D1FE80E39B37677141DB98DD5EBE86D5F9EA7B67E565EE4829F5508E60CDE6C","2026-07-05T01:14:05.1730992Z","omitted_raw_source_body","through package 377",,,
"noether-romance-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1205.6530v1.eprint.source","source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1205.6530v1.eprint.source","22616","0837846B522F9F07D6D4ED490C251E58F61C50BBD4E3D9B90F8429245CF0914F","2026-07-05T01:20:46.3071426Z","omitted_raw_source_body","through package 377",,,
"noether-romance-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1305.1672v1.eprint.source","source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1305.1672v1.eprint.source","15682","19DBAE31A0F5A914ABC986C312503EFA8BD49F0D7C40E7C1EB3706B51E8B528C","2026-07-05T01:20:49.7744457Z","omitted_raw_source_body","through package 377",,,
"noether-romance-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1405.2056v2.eprint.source","source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1405.2056v2.eprint.source","56838","1FA08C1C9E119EC9479E6806CDD46FAAA5EF5236B822DFC25380D1A7C5464C46","2026-07-05T01:20:39.1765416Z","omitted_raw_source_body","through package 377",,,
"noether-romance-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1605.01289v1.eprint.source","source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1605.01289v1.eprint.source","29992","397F5AB8BC9969494962A7500DE46EC7CA5348451542C23959BD00E2A6E7A854","2026-07-05T01:20:35.5133234Z","omitted_raw_source_body","through package 377",,,
"noether-romance-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1801.01463v2.eprint.source","source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\1801.01463v2.eprint.source","28489","6E770F46044B5AEA52A568A895FDDAA5D6CEC0AE9702517C761C0810D6DBADAF","2026-07-05T01:20:42.8961773Z","omitted_raw_source_body","through package 377",,,
"noether-romance-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\2112.07476v2.eprint.source","source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\2112.07476v2.eprint.source","32778","65E994522AAC4227206C6673F645F45C017D003E51D51E0FFAF0258F5D2952B1","2026-07-05T01:20:53.9021504Z","omitted_raw_source_body","through package 377",,,
"noether-romance-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\math_0107137v2.eprint.source","source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\math_0107137v2.eprint.source","73017","1901E93F4BDC2E94B660D65982FE91B18064C9E137D21C29FED64C4C5544C71D","2026-07-05T01:20:28.0638802Z","omitted_raw_source_body","through package 377",,,
"noether-romance-source-evidence-draft-lane","MISSING_FROM_PACKAGE_FRONTIER","C:\Users\memo_\Documents\Codex\2026-07-04\noether-romance-source-evidence-draft-lane\outputs\source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\math_0303168v2.eprint.source","source_canon_witness_downloads\candidate_live_arxiv_french_batch2_20260705\math_0303168v2.eprint.source","18939","650C25F0F50BE5B1E7475C27D9CE890EE33DF9F12DED36CF57ED53D36F1E3B1B","2026-07-05T01:20:31.8061751Z","omitted_raw_source_body","through package 377",,,
