"file","bytes","last_write_time_utc","sha256","gate"
"NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","13009","2026-07-04T04:00:33.9903594Z","f63e620c6cc8e4ac1677d6903d1e36cddccb58a80d7771e8dfeadcdbe3444b60","support_metadata_only_no_promotion"
"NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","5007","2026-07-04T20:16:33.3991592Z","804d5241328ad480e1d535466524d0e8901aed2efdb3289f01745fd2d96bce17","support_metadata_only_no_promotion"
"NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","9318","2026-07-04T04:10:28.2168388Z","283baaf9cd1ce042d638154c41337042fba6605d8f49104574923a83aab45e1f","support_metadata_only_no_promotion"
"NOETHER_R6_CORPUS_ACCESS_SUPPORT_NOTES_20260704.md","9214","2026-07-04T04:00:34.0021977Z","32ae95f0fb8b6cd6a9ced29eae030f149a014a3a7bb57a98070775ff21ee3898","support_metadata_only_no_promotion"
"NOETHER_R6_CORPUS_SUPPORT_SLICE_01_EVIDENCE_ROWS_20260704.md","11083","2026-07-04T16:50:47.7765120Z","440acce83a9457aa2f85579a45f4bfb9536a52c92d33fd5ef5844a62b29e8acb","support_metadata_only_no_promotion"
"NOETHER_R6_DURABILITY_AND_AUTHORITY_REFRESH_20260704.md","7949","2026-07-04T20:07:34.3073295Z","3b74433f82be2aee9c7a4fad238978d66e5bd45ac5351d8eb86242a4b368b558","support_metadata_only_no_promotion"
"NOETHER_R6_DURABLE_RUN_LOG_20260704.md","21127","2026-07-04T20:16:14.3286662Z","3c923d122f25a533089fa528d9e0544499d6fe5c42892759f533480c96873d97","support_metadata_only_no_promotion"
"NOETHER_R6_GATE_STATE_20260704.json","4130","2026-07-04T20:16:22.6971648Z","b5418b5be6f9774a4f8d95460921cf7b150463961fa23724cbb1c1aa6f65edd9","support_metadata_only_no_promotion"
"NOETHER_R6_NON_SOURCE_GUARDRAIL_ROWS_20260704.csv","8492","2026-07-04T20:13:15.8798068Z","ce33fbdd2115f40d0d31576bb0cd7c4738d62f6e7901ff86d0ce4ad61664af5d","support_metadata_only_no_promotion"
"NOETHER_R6_OCR_ACCESSIBILITY_VISUAL_SOURCE_ROUTING_20260704.md","11507","2026-07-04T06:25:33.9463546Z","454be3c3e0fd1ba016bac792023a8c6cca6adfc236721392906f2e2fb56fafa7","support_metadata_only_no_promotion"
"NOETHER_R6_OCR_ACCESSIBILITY_VISUAL_SOURCE_ROUTING_MATRIX_20260704.csv","3320","2026-07-04T06:25:33.9473550Z","70e980571778c4496022e3adb130019d6f6dfe78f530b6401e511eaf7c776f6c","support_metadata_only_no_promotion"
"NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","5388","2026-07-04T04:14:36.2545283Z","92dacfa675e4517d4003e1c702b10a69cb7e40883608bd819b74688b24c5adde","support_metadata_only_no_promotion"
