metric,value,non_claim_boundary
created_utc,2026-07-06T20:58:06Z,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
updated_utc,2026-07-06T21:08:00Z,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
requested_frontier,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
previous_cjk_frontier,732b5139b66ff3a849ce16d6c79a66a168b061e2,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
observed_checkout_branch,codex/noether-pc-20260629,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
observed_checkout_head,4ad9b266e47c2981979d46d2856bd5e3c3da861c,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
frontier_present_locally,yes,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
commits_732b_to_eb15,1,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
delta_paths_732b_to_eb15,23,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
direct_cjk_delta_paths_732b_to_eb15,0,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion
