queue_id,frontier,archive_id,language,witness_id,entry_name,entry_kind,extension,uncompressed_bytes,priority,codepoint_note,tex_pdf_readability_note,source_use_decision,non_claim_boundary,requested_frontier,observed_checkout_head,current_frontier_effect,previous_cjk_frontier
8b-extract-0001,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/matsumura.pdf,pdf,.pdf,374479,1-main-pdf,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
8b-extract-0002,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/matsumura.tex,tex-family,.tex,1216,1-main-tex,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
8b-extract-0003,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/preamble.tex,tex-family,.tex,11189,3-support-tex,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
8b-extract-0004,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/section10.tex,tex-family,.tex,18095,2-body-tex,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
8b-extract-0005,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/section11.tex,tex-family,.tex,15709,2-body-tex,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
8b-extract-0006,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/section12.tex,tex-family,.tex,20468,2-body-tex,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
8b-extract-0007,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/section4.tex,tex-family,.tex,5322,2-body-tex,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
8b-extract-0008,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/section5.tex,tex-family,.tex,2111,2-body-tex,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
8b-extract-0009,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/section6.tex,tex-family,.tex,9498,2-body-tex,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
8b-extract-0010,8b525a12d3f6541c8bd6c3af2f8e56bf5098d898,8e-zip-001,ja,ja-src-001,matsumura-48b9d10bab2d1c2525966cd17d7cf867731a88b0/section7.tex,tex-family,.tex,11647,2-body-tex,ASCII path,extract/read before row use; verify UTF-8/CJK fonts and formula-adjacent spacing,candidate source entry for manual line/page anchor search; not copied source body,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not visual inventory/not term spine/not sign rendering/not translation completion,eb15c5dd5c0da522921a0342911aeb804c8cc3f4,4ad9b266e47c2981979d46d2856bd5e3c3da861c,carried forward under EB15C5DD; branch delta is R6 source-start route/source-use context and adds no direct JP/zh-Hans source-body row movement,732b5139b66ff3a849ce16d6c79a66a168b061e2
